Frequency (GHz);LG (mV) mean;HG (mV) mean;LG (mV) std deviation;HG (mV) std deviation;LG (mV) variance;HG (mV) variance
210.0;4.513710657894737;0.27836242075537593;1.081510085905552;0.8002181497481304;1.1696640659154345;0.6403490871863213
210.0;4.556853518796992;0.2907577304073873;1.0667738999590175;0.729311017920358;1.1380065536337718;0.5318945608600288
210.0;4.4712561898496235;0.2744646377076128;1.088652781639406;0.7865274548386618;1.1851648789712164;0.6186254372149832
210.0;4.3996573383458655;0.2593173555604135;1.0645416179534015;0.7240668558522295;1.1332488563548457;0.5242728117437333
210.0;4.392543379699248;0.2916735341318421;1.0950791925157315;0.747161275506212;1.1991984378809064;0.5582499716160697
210.0;4.364316879699247;0.24876154243748122;1.095918008927782;0.7995501988450955;1.201036282292234;0.6392805204732317
210.0;4.358579806390977;0.2762992462406015;1.0985175792010755;0.758511261358455;1.206740871813791;0.5753393336075945
210.0;4.295930819548873;0.2620692603864285;1.0734162349361018;0.7667429746962706;1.1522224134243966;0.5878947892460858
210.0;4.316813810150376;0.27928168331874065;1.057360995379659;0.7711672338016694;1.1180122745502634;0.5946989024893187
210.0;4.321632971804512;0.21479725277146614;1.021184213554672;0.7793195295460666;1.042817198013274;0.6073389291319027
210.0;4.4028701127819545;0.29259349426473685;1.0619621332674607;0.7801099058146608;1.1277635724939759;0.6085714651501589
210.0;4.398968887218045;0.257021630389906;1.1135539445890144;0.7242643400679405;1.240002387509754;0.5245588342940494
210.0;4.313677500000001;-0.46798385969000006;1.4825520296265826;0.9051366020186495;2.1979605205498998;0.8192722683138672
220.0;4.2567644760147605;0.2504802494636716;1.1268107773648055;0.768924059258248;1.2697025279854772;0.5912442089061818
220.0;4.366461005535055;0.24980069654164203;1.0871747733816746;0.7783142708939521;1.1819489878774956;0.6057731042771842
220.0;4.42660260701107;0.2570092335364022;1.095286626807262;0.7608275563541713;1.1996527948628304;0.5788585705078597
220.0;4.371191245387453;0.2534056629451661;1.1184279307252791;0.7678015711887014;1.2508810362264295;0.5895192527198385
220.0;4.34641378597786;0.2594884437741144;1.1162661155252984;0.8066401809288334;1.246050040669939;0.650668381488901
220.0;4.325240341328413;0.22930561108726938;1.1376179012744696;0.7470697234058928;1.294174489300129;0.5581131716297572
220.0;4.416916876383763;0.26039070653905905;1.0978970316425407;0.793886853654794;1.2053778920895022;0.6302563364059083
220.0;4.388310180811808;0.2628679740667528;1.069818022525401;0.7916250272649358;1.1445106013201596;0.6266701837922103
220.0;4.437865049815499;0.2536326306101476;1.1621131413676953;0.7622677434889106;1.3505069533394929;0.5810521127636756
220.0;4.430431832103321;0.257910917943893;1.1382574021780794;0.7793104141095124;1.29562991361319;0.6073247215395398
220.0;4.361280260147601;0.24417243299579333;1.0822123082430195;0.8084235361884645;1.1711834801126844;0.6535486138634616
220.0;4.401149413284133;4.675054858319742;1.15493446413429;61.034723525064464;1.3338736164451594;3725.2374757810576
220.0;1.2208522000000002;1040.9717893000002;0.9901538793709231;75.58129018968586;0.9804047048332887;5712.531426737503
230.0;0.6709246149732621;626.9935414260249;0.907584383784026;73.4669660126094;0.82370941368863;5397.395095097905
230.0;0.72707076114082;552.2223497237077;0.9043770344043877;50.04050416625192;0.817897820358075;2504.0520572126757
230.0;0.6537325900178252;515.4605543689839;0.9546654559837082;50.8528862970978;0.9113861328485816;2586.016044745557
230.0;0.5512332335115864;463.5101408003565;0.9309479163042984;42.12131392364767;0.8666640228713149;1774.2050866544753
230.0;0.5984568716577541;436.4905725668449;0.9383445717459806;34.504033870517375;0.8804905353251478;1190.5283533378101
230.0;0.4831179358288771;426.90459940106956;0.9251094635952816;35.34385566368356;0.8558275196335495;1249.1881331752968
230.0;0.423925110516934;420.94940943137254;0.9693209703975042;32.10086984910242;0.9395831436523592;1030.465845069013
230.0;0.4661435418894831;410.9371150285205;0.9296222922355553;27.706573864373453;0.864197606221288;767.6542353019821
230.0;0.49943949732620313;405.4920251497327;0.9055898702380323;28.54224066652777;0.8200930130777362;814.6595022659917
230.0;0.505532862745098;403.53953239037435;0.9965350522697835;27.909043442750956;0.9930821104023401;778.9147058893601
230.0;0.4210960231729055;402.5741654491979;0.8870372373636484;28.488732452281585;0.7868350604697335;811.607876737682
230.0;0.4948694759358289;400.70414816399284;1.0369083171297773;90.25622313873659;1.075178858132907;8146.18581526941
230.0;6.971065899999999;-0.36623710000000004;0.925220159385436;0.9190129139154865;0.8560323433332115;0.8445847359434333
240.0;5.610054544483986;0.12990506518249112;1.3200373793298412;0.7731244552000912;1.7424986828279954;0.5977214232284378
240.0;5.615485348754449;0.0721218879913879;1.3628405971961557;0.7812953327700903;1.8573344933659743;0.6104223970083261
240.0;5.776020925266905;0.04800870537119218;1.3981038337767078;0.7544179327207166;1.9546943300211284;0.5691464172105997
240.0;6.023449829181495;0.016943819349519572;1.371486091923451;0.7500559434830936;1.880974100339461;0.5625839183543137
240.0;6.28630234163701;0.05561113336092527;1.505048078979981;0.7442257699515168;2.2651697200413308;0.5538719966599279
240.0;6.248286508896797;0.06886289436400356;1.462289332370242;0.7538528219458773;2.138290091563808;0.5682940771557626
240.0;6.492674120996441;0.02237376924604982;1.550668973231595;0.7860121719640469;2.4045742645431294;0.6178151344756384
240.0;6.705780176156583;0.032147811106512464;1.6540057528041532;0.7937978301707771;2.7357350303092334;0.6301149951838338
240.0;6.594556637010676;0.03714582318962633;1.5689908675855269;0.7717703248920723;2.4617323425667843;0.5956294343840148
