Frequency (GHz);LG (mV) mean;HG (mV) mean;LG (mV) std deviation;HG (mV) std deviation;LG (mV) variance;HG (mV) variance
200.0;5.285496348008385;0.20219608683144655;1.1035854940746759;0.7689942945359043;1.2179009427320466;0.591352225028773
200.0;5.222278199161426;0.21576166401442348;1.07948992965034;0.7943396832404205;1.165298508216496;0.6309755323704915
200.0;5.302900517819706;0.2999658940763732;1.1751816090988838;0.8145286125877491;1.3810518143642418;0.6634568607241235
200.0;5.342315865828093;0.22702283735555556;1.0645388914518867;0.7334801957774686;1.133243051413612;0.5379931975977537
200.0;5.339756417190776;0.23085943782360588;1.0869946717621723;0.7646824635501239;1.1815574164393527;0.5847392700610866
200.0;5.444693358490566;0.28128128577838574;1.0707776118751111;0.7210704640812304;1.146564694092966;0.5199426141703211
200.0;5.502024811320755;0.24340312887721172;1.1671413496456882;0.7375557710453822;1.3622189300527587;0.5439885154023483
200.0;5.469775893081762;0.19349700363706498;1.1442963131285844;0.765039603174919;1.3094140522396711;0.5852855944260377
200.0;5.437015067085953;0.27386096402905663;1.1302434515741981;0.7696902740070576;1.2774502598263568;0.5924231179010594
200.0;5.428313004192871;0.2027086159134172;1.1739460751433477;0.7628894386701587;1.3781493873444706;0.5820002956344698
200.0;5.513030379454927;0.18735251384132076;1.0876996899328595;0.7763495449809165;1.1830906154800385;0.6027186159920761
200.0;5.552445731656184;0.19528703310421383;1.2197110430450526;0.7634539906088392;1.48769502852605;0.5828619957765615
200.0;3.05213;-1.709175;;;;
210.0;5.445594951310862;0.2857822114101498;1.0822609200248405;0.7927526687388277;1.1712886990130145;0.6284567937925335
210.0;5.579797213483146;0.30429839453882024;1.2020771747100327;0.7562771258487835;1.4449895339588548;0.5719550910820967
210.0;5.649527578651685;0.23754116952355805;1.206550274276401;0.7404309012630421;1.4557635643564584;0.5482379195452008
210.0;5.573167136704121;0.24851739355456928;1.1092597979818952;0.7828175748537065;1.230457299418835;0.6128033554998383
210.0;5.615233938202247;0.24508644460411988;1.2150545720301225;0.7785509221957928;1.4763576130113039;0.6061415384519194
210.0;5.59282879588015;0.22359565178992508;1.13940891031436;0.7291181290720163;1.2982526649037573;0.5316132461414774
210.0;5.538873539325842;0.21216394243529965;1.1524452895821884;0.7527150163024908;1.3281301454801742;0.5665798957672591
210.0;5.557849346441947;0.17809871318700374;1.097725285744212;0.7776637472675993;1.205000802962212;0.6047609038142846
