Frequency (GHz);LG (mV) mean;HG (mV) mean;LG (mV) std deviation;HG (mV) std deviation;LG (mV) variance;HG (mV) variance
100.0;0.048011014981273414;36.96415621348314;0.8714523826005934;9.330286800840213;0.7594292551402512;87.05425178593309
100.0;0.04092369850187267;36.452038518726596;0.8450207302825633;9.345725079363572;0.7140600346072766;87.34257725904523
100.0;0.018289923220973787;36.604302056179776;0.8254178736425865;9.559240679239652;0.6813146661286489;91.37908236363018
100.0;0.0738455393258427;36.7385043576779;0.8698177378394468;9.276536627762535;0.7565828970601326;86.0541318062199
100.0;0.013488810861423227;36.994563226591765;0.8147528797873029;9.07195566126099;0.6638222551217032;82.30037951988531
100.0;-0.00022861797752809452;36.37727842883895;0.8396758925579975;9.412385042074098;0.7050556045430697;88.5929921802602
100.0;0.0587563745318352;37.10476001123596;0.816789630393691;9.055139554696447;0.6671453003186624;81.99555235502817
100.0;0.07544591198501872;38.3608202059925;0.832704393189678;9.178281647948767;0.6933966064373899;84.24085400907313
100.0;0.018518563670411988;36.98907623220974;0.8446850276769758;9.724533607258724;0.7134927959816535;94.56655387870438
100.0;0.08436224344569289;37.403571535580525;0.8721677240204941;9.348496366031034;0.7606765388230888;87.39438430569544
100.0;-0.01897579588014981;36.989076260299626;0.83159600314034;9.440757197914895;0.6915519124389884;89.1278964699819
100.0;0.0018290000000000016;36.937864486891385;0.8573550603679444;9.244589419941644;0.7350576995385216;85.46243354329697
100.0;0.07087341760299626;35.58441042134831;0.8721680441450665;9.662723402464099;0.7606770972278308;93.36822355252737
100.0;0.09190684644194756;36.98816176779026;0.84117938909536;9.187295407937391;0.7075827646388431;84.40639691270748
100.0;0.041152303370786514;37.25405144756554;0.8746219790163166;9.003925816784891;0.7649636061784181;81.07068011416546
100.0;0.021719264044943832;37.02199808988764;0.8315959728349672;9.093374534548726;0.6915518620353355;82.68946042557927
100.0;0.02972112172284644;37.25016484269663;0.8642820762353236;9.459939262089247;0.7469835073016418;89.49045084241764
100.0;-0.02057618539325843;37.535030350187256;0.8890113133013838;9.422214937000465;0.7903411151778512;88.77813431903466
100.0;0.04435305805243445;37.36264784456929;0.8484969534088609;9.297921211576664;0.7199470799441187;86.45133885668726
100.0;0.0562415074906367;37.8274404494382;0.9048161061222402;9.199317392675873;0.818692185898213;84.62744049118882
100.0;-0.001371743445692885;37.54188908614233;0.9237676751472162;9.400856654610408;0.8533467176468928;88.37610584053277
100.0;0.06584369101123597;37.70078276966292;0.886141795799997;8.805921311163672;0.7852472822636436;77.54425013840654
100.0;-0.014631915730337081;38.08807179588016;0.8705359610529295;8.995168680688659;0.7578328594863476;80.91305959404214
100.0;0.08436225655430711;42.05424091947565;0.9045586361932029;54.239675414877595;0.8182263263117071;2941.942389111277
100.0;24.655663727272728;116.36941490909093;34.81092658329829;290.97513070948787;1211.8006095877834;84666.52669140355
110.0;46.4181072125;0.009594440315607142;32.88894082474912;0.6521810110906621;1081.6824285738494;0.42534007122723827
110.0;34.14592622321428;-0.025943861744160714;12.845876827608906;0.6795949895491729;165.01655147009947;0.4618493498203404
110.0;32.03908424285714;0.029647124817321423;10.5953449267254;0.6941341693046268;112.26133411628565;0.4818222449962243
110.0;44.47259120535715;-0.021146821328892867;14.427403302502569;0.7187289271531884;208.14996605306203;0.5165712707267731
110.0;67.97508501607143;0.05057801898669642;13.172735252608083;0.657298411283848;173.52095403530376;0.4320412014762706
110.0;78.42470803035715;0.012209212026571423;13.420696232902202;0.6784276071394627;180.11508737583537;0.4602640181289771
110.0;71.93369809821428;0.03837143693521428;10.183680420511315;0.6783943344645934;103.70734690710553;0.46021887303365866
110.0;66.84797688214286;-0.05493773928571428;10.606923621592594;0.6768558980276949;112.50682871429898;0.4581339066948773
110.0;69.1292261875;-0.011770810813964288;14.877549579757648;0.6864036488054086;221.34148149814698;0.47114996909337864
110.0;72.77085404107143;-0.045780479701;20.969049709011607;0.6471029209884911;439.7010456989997;0.41874219035183735
110.0;56.986761785714286;-0.01852962123750001;15.043701190095984;0.6973343591810776;226.31294549689534;0.48627520849448413
110.0;49.524738975;-0.06496711372092857;15.298870227066443;0.6710547249076539;234.05543022462004;0.45031444382088714
110.0;36.46140344642857;-0.001962254509964288;16.933556370115312;0.6813730253540884;286.7453313398729;0.46426919968018315
110.0;30.133683051785713;-0.052101818895375;14.60886719466718;0.6858661179494359;213.4190007114229;0.4704123317510294
110.0;27.04383695892857;-0.006541546710982146;13.417666116602792;0.7132909966825199;180.03376401663064;0.5087840459483427
110.0;31.807776599999993;0.036842273496678575;16.944035607943732;0.6670869511105307;287.10034268326507;0.4450050003419436
110.0;35.5257076375;-0.04316505611298214;23.509956578621935;0.7142212271550118;552.7180583286888;0.510111961318811
110.0;38.91379069285714;-0.019621711087999996;27.14508698669647;0.7654603960514702;736.855747515318;0.5859296179232737
110.0;53.69024454464286;-0.06954336833057143;30.44629479533484;0.7475522784198937;926.9768667644333;0.5588344089707742
110.0;71.75929389642857;0.03466398749998214;34.78469204985464;0.7361322273322797;1209.9748010032208;0.5418906561171831
110.0;82.3538947232143;-0.013735437308964293;34.14612372231854;0.7220524675883979;1165.957765259885;0.5213597659504945
110.0;99.32919250892857;0.0026202416362142884;33.72812829500057;0.7166366015435981;1137.5866382840184;0.5135680186719578
110.0;105.47204210178572;0.029214024252517852;34.446358033395306;0.7071286478332889;1186.5515817648575;0.5000309245865354
110.0;107.19889328035714;-0.030084521054839282;34.269634192341236;0.6951136712884515;1174.4078276768837;0.48318301601210933
110.0;87.59614975;-0.061041;20.849663549179645;0.8831855143415038;434.70847011399036;0.7800166527426667
120.0;68.54476914541833;0.02286100629111554;32.156068292416975;0.7413126360770497;1034.0127280265845;0.5495444244075043
120.0;68.89667592629483;0.07368709320854581;31.416485728900355;0.7463074196080371;986.9955755541997;0.5569747645620069
