Frequency (GHz);LG (mV) mean;HG (mV) mean;LG (mV) std deviation;HG (mV) std deviation;LG (mV) variance;HG (mV) variance
100.0;0.06976297959183672;33.67683242857143;0.8763453387246092;9.345344955855486;0.76798115270435;87.33547234393357
100.0;0.1171021632653061;34.27355506122449;0.8438156127947621;9.12919906195146;0.7120247883962;83.34227551273544
100.0;-0.017440765306122458;33.42892477551021;0.8454677585894351;10.17084929547826;0.7148157308142433;103.4461753913306
100.0;-0.057305285714285684;34.785565500000004;0.8656199234326498;9.776067430055045;0.7492978518435465;95.57149439698304
100.0;0.13952592857142856;33.893596;0.8315405198537745;9.544944965925561;0.6914596361586856;91.1059744025477
100.0;-0.04484761224489796;32.69641343877551;0.9408440691409518;9.507035927071314;0.8851875624377039;90.3837321186247
100.0;0.02740688775510201;34.15520718367347;0.9315119497644441;9.734303417486204;0.8677145125539563;94.75666302368361
100.0;0.16942434693877553;33.50367079591837;0.8333186465869878;10.156451323507412;0.6944199667495692;103.15350348677545
100.0;0.18811089795918365;33.169805091836736;0.9826682342844514;9.686889357988962;0.9656368586717214;93.83582543391981
100.0;0.07350024489795921;33.897333275510206;0.8397671480061437;9.06120860902778;0.7052088628703725;82.10550145631915
100.0;-0.09716985714285716;33.40650090816327;0.7931343971199228;10.11990015621674;0.6290621718947834;102.41237917179559
100.0;0.007474612244897956;34.50651360204081;0.8834730962161468;9.817318085838851;0.780524711737745;96.3797343985386
100.0;-0.2899525;30.643388625;0.9204226806934178;10.326747373625638;0.8471779111348573;106.641711318684
110.0;60.91260908333334;-0.12095348441;16.542436443815788;0.7019128140190258;273.6522034976847;0.4926815984841075
110.0;56.74475544444444;-0.14130096830305555;15.655591004982865;0.6720415301802078;245.0975297153004;0.4516398182869552
110.0;57.72708924074074;0.028264086261851853;14.704077859950273;0.7760259239798729;216.20990571147976;0.6022162346888155
110.0;54.343746037037036;0.16843232114555556;12.620715691691387;0.763917205825356;159.2824645705052;0.5835694973560194
110.0;54.52574331481482;0.00790909358324073;10.838618491018893;0.7718178307052757;117.47565079385669;0.5957027637945975
110.0;50.53988734259259;-0.06330230215333334;13.227188523283488;0.6923204881654147;174.95851623048242;0.47930765833359806
110.0;52.20951573148149;-0.018085793367777776;13.256746627914787;0.7527347423969897;175.74133115673007;0.5666095924114625
110.0;47.98853246296296;-0.03278209112833334;13.792379764367704;0.684046346516577;190.2297395645397;0.4679194041826769
110.0;48.39887451851852;-0.00791351705425927;13.107347345652693;0.691680077368815;171.80255443958868;0.4784213294289299
110.0;42.333048018518504;0.0440802958225926;11.975210423621071;0.7236068161783302;143.40566469000274;0.5236068244197397
110.0;39.93429962037038;-0.116429302627037;12.439977430583989;0.7579974578764422;154.75303847343903;0.5745601461471488
110.0;38.482842101851844;0.04860337670101852;13.131574257474675;0.6532900692107959;172.43824247957158;0.42678791452944653
110.0;31.114288714285713;-0.08719299999999995;8.404521015933662;1.0752478173934292;70.63597350727059;1.1561578688093332
120.0;38.522747265486714;-0.0853549129038938;25.705927983185244;0.7777799531634407;660.7947334767063;0.6049416555429241
120.0;41.907640849557524;-0.13937146017699115;25.709442802325984;0.800373052780221;660.9754492060714;0.6405970236167304
120.0;40.68894945132744;-0.042138477876106195;25.1327139378233;0.768637802993086;631.6533098804576;0.5908040721900382
120.0;53.15028477876106;-0.02701512854495574;27.467966978428706;0.820384140664891;754.4892099280497;0.6730301382544716
120.0;49.41426102654867;0.006475740111238939;29.09397153933171;0.7328399123810694;846.4591799314436;0.5370543371786934
120.0;49.98363188495575;-0.03349503725044248;24.057010052860967;0.8238709677286631;578.7397326834536;0.6787633714661637
120.0;47.20052111504426;-0.10480060921991148;27.89500410694385;0.801869364135014;778.1312541264143;0.6429944771382917
120.0;52.47503468141593;-0.06482429203539822;29.294552364450883;0.8475640038203618;858.1707982335549;0.7183647405720022
120.0;51.1796347699115;0.03673140987858407;26.949333595975695;0.7483015010351264;726.2665812671843;0.5599551364514233
120.0;57.2071872920354;0.11127481090761061;28.0425836535356;0.723654147119156;786.386497965542;0.5236753246427531
120.0;54.35277021238938;0.04861371961309735;30.60542321124995;0.8004847070553082;936.691929939717;0.6407757662294224
120.0;53.35556102654868;-0.0788692831858407;28.514128059013668;0.7930341111472061;813.0554989658306;0.6289031014430393
120.0;47.61323354545454;0.23306940676545454;14.383172182905449;0.741524619110732;206.8756420431051;0.5498587607473162
130.0;31.424962233644862;-0.09469652975448599;5.699225765647497;0.6185033233048323;32.4811743278203;0.3825463609391219
130.0;31.597250719626164;0.11752182586392525;6.716741324551741;0.6924261259398541;45.11461402094107;0.4794539398840747
130.0;30.7666148317757;-0.04335542008261682;6.274521536235001;0.7875020050548637;39.36962050867684;0.6201594079654305
130.0;31.14542128037384;-0.004560258248224297;5.9611797963893745;0.7057082913666409;35.53566456488086;0.49802419250362384
130.0;30.64681158878504;-0.05020271075850469;5.548651971392429;0.772306843638389;30.787538699637093;0.596457860730691
130.0;30.942326289719624;0.0022849857422430073;5.902580457873126;0.7808208302570459;34.84045606166572;0.6096811689633024
130.0;30.7688968317757;0.01710666798532711;5.615430500748336;0.6586086048403889;31.53305970873471;0.43376529436980354
130.0;31.230995037383178;-0.054769695022710285;5.381194002543306;0.7422731496731344;28.957248893008046;0.5509694287256753
130.0;30.596608289719626;-0.04107708559009346;5.540389270124169;0.6768290599698036;30.695913264507016;0.45809757641960797
130.0;31.008503317757018;0.01483542056074764;5.675878634809514;0.7941635796224745;32.21559827708711;0.6306957911987825
