Sample;Frequency (GHz);LG (mV);HG (mV)
G3_31;100.0;0.366256;13.673544
G3_31;100.0;-1.098767;13.795629
G3_31;100.0;-0.732511;24.294958
G3_31;100.0;0.732511;29.666707
G3_31;100.0;-0.488341;5.371749
G3_31;100.0;-1.342937;29.544622
G3_31;100.0;-0.366256;20.632401
G3_31;100.0;0.122085;14.650226
G3_31;100.0;0.122085;23.928702
G3_31;100.0;1.342937;15.993163
G3_31;100.0;-1.220852;32.108411
G3_31;100.0;-1.098767;23.440361
G3_31;100.0;0.122085;5.249664
G3_31;100.0;-0.488341;27.469173
G3_31;100.0;0.122085;3.418386
G3_31;100.0;0.366256;26.614577
G3_31;100.0;-0.122085;25.882065
G3_31;100.0;0.24417;10.743499
G3_31;100.0;0.366256;17.580271
G3_31;100.0;-0.976682;10.865584
G3_31;100.0;0.854596;19.045293
G3_31;100.0;1.587108;18.556952
G3_31;100.0;2.563789;23.928702
G3_31;100.0;0.366256;20.754486
G3_31;100.0;-0.732511;27.102917
G3_31;100.0;0.488341;26.492491
G3_31;100.0;-0.854596;19.411549
G3_31;100.0;-0.24417;25.882065
G3_31;100.0;1.465023;5.493835
G3_31;100.0;1.098767;21.975338
G3_31;100.0;-0.24417;21.853253
G3_31;100.0;-1.342937;37.358075
G3_31;100.0;-0.854596;27.713344
G3_31;100.0;-1.098767;17.458186
G3_31;100.0;2.197534;24.539128
G3_31;100.0;1.709193;17.702356
G3_31;100.0;-0.366256;18.801123
G3_31;100.0;-0.366256;15.504822
G3_31;100.0;-0.976682;31.986326
G3_31;100.0;1.465023;25.271639
G3_31;100.0;1.465023;28.079599
G3_31;100.0;-1.098767;27.102917
G3_31;100.0;1.098767;8.301795
G3_31;100.0;-0.366256;27.957514
G3_31;100.0;1.465023;4.150897
G3_31;100.0;-0.122085;19.167379
G3_31;100.0;1.220852;23.928702
G3_31;100.0;0.122085;30.399218
G3_31;100.0;0.24417;24.905384
G3_31;100.0;0.122085;24.050787
G3_31;100.0;-0.976682;31.497985
G3_31;100.0;0.0;22.95202
G3_31;100.0;0.366256;32.963008
G3_31;100.0;0.610426;22.219509
G3_31;100.0;0.122085;-1.465023
G3_31;100.0;-0.488341;15.138566
G3_31;100.0;-1.587108;8.912221
G3_31;100.0;0.24417;21.120742
G3_31;100.0;-0.366256;12.452692
G3_31;100.0;0.0;30.155048
G3_31;100.0;-0.122085;21.731168
G3_31;100.0;0.854596;25.393724
G3_31;100.0;1.709193;21.120742
G3_31;100.0;0.0;11.720181
G3_31;100.0;0.24417;13.795629
G3_31;100.0;-0.610426;1.098767
G3_31;100.0;-0.976682;16.237333
G3_31;100.0;0.122085;12.330607
G3_31;100.0;0.0;34.794286
G3_31;100.0;-0.24417;18.190697
G3_31;100.0;-0.732511;35.648882
G3_31;100.0;0.24417;24.172872
G3_31;100.0;0.488341;16.481504
G3_31;100.0;-0.732511;17.09193
G3_31;100.0;1.831278;1.465023
G3_31;100.0;-0.122085;20.632401
G3_31;100.0;-0.610426;11.720181
G3_31;100.0;-1.098767;21.486998
G3_31;100.0;-0.366256;23.562446
G3_31;100.0;-0.488341;4.761323
G3_31;100.0;-1.587108;18.556952
