Sample;Frequency (GHz);LG (mV);HG (mV)
H2_20;100.0;-0.732511;4.883409
H2_20;100.0;-0.24417;23.562446
H2_20;100.0;1.465023;19.167379
H2_20;100.0;1.587108;27.225003
H2_20;100.0;0.610426;22.95202
H2_20;100.0;0.24417;22.95202
H2_20;100.0;0.610426;25.637895
H2_20;100.0;1.465023;12.696862
H2_20;100.0;-0.976682;25.637895
H2_20;100.0;1.098767;10.743499
H2_20;100.0;0.24417;25.75998
H2_20;100.0;1.709193;24.294958
H2_20;100.0;0.24417;35.893053
H2_20;100.0;-0.976682;25.882065
H2_20;100.0;1.465023;33.573434
H2_20;100.0;-0.854596;34.061775
H2_20;100.0;-1.098767;12.941033
H2_20;100.0;0.24417;32.230496
H2_20;100.0;-0.366256;9.400561
H2_20;100.0;-0.610426;22.341594
H2_20;100.0;0.24417;21.242827
H2_20;100.0;1.098767;37.602246
H2_20;100.0;1.465023;24.539128
H2_20;100.0;1.098767;35.526797
H2_20;100.0;0.122085;21.975338
H2_20;100.0;1.220852;23.928702
H2_20;100.0;-0.488341;29.300451
H2_20;100.0;-0.366256;5.127579
H2_20;100.0;-0.24417;25.637895
H2_20;100.0;-0.24417;6.958857
H2_20;100.0;1.220852;29.422536
H2_20;100.0;0.854596;33.207178
H2_20;100.0;0.854596;29.666707
H2_20;100.0;0.610426;37.358075
H2_20;100.0;-0.610426;5.493835
H2_20;100.0;-0.610426;26.248321
H2_20;100.0;0.366256;14.161885
H2_20;100.0;-1.220852;40.288121
H2_20;100.0;0.366256;26.858747
H2_20;100.0;1.220852;17.3361
H2_20;100.0;-0.122085;28.32377
H2_20;100.0;0.976682;12.941033
H2_20;100.0;0.366256;31.742156
H2_20;100.0;-0.24417;13.429374
H2_20;100.0;-0.732511;19.89989
H2_20;100.0;-1.831278;24.417043
H2_20;100.0;0.488341;26.858747
H2_20;100.0;-0.366256;29.178366
H2_20;100.0;-0.366256;29.666707
H2_20;100.0;-1.098767;30.277133
H2_20;100.0;-0.488341;-1.098767
H2_20;100.0;-0.24417;22.829935
H2_20;100.0;1.709193;19.167379
H2_20;100.0;-0.122085;38.823098
H2_20;100.0;1.098767;27.713344
H2_20;100.0;-0.854596;8.057624
H2_20;100.0;0.610426;28.56794
H2_20;100.0;-1.220852;21.975338
H2_20;100.0;-0.610426;24.294958
H2_20;100.0;-1.220852;31.62007
H2_20;100.0;0.0;15.748993
H2_20;100.0;-0.366256;26.492491
H2_20;100.0;0.122085;30.643389
H2_20;100.0;-0.366256;4.272982
H2_20;100.0;-0.610426;29.056281
H2_20;100.0;-0.122085;19.533634
H2_20;100.0;-1.342937;33.329263
H2_20;100.0;-0.24417;31.986326
H2_20;100.0;1.831278;22.829935
H2_20;100.0;-1.220852;27.102917
H2_20;100.0;-0.854596;21.120742
H2_20;100.0;0.488341;32.718837
H2_20;100.0;1.220852;30.155048
H2_20;100.0;0.976682;15.748993
H2_20;100.0;0.24417;23.928702
H2_20;100.0;0.122085;17.458186
H2_20;100.0;1.220852;16.847759
H2_20;100.0;1.953363;27.957514
H2_20;100.0;-1.587108;30.399218
H2_20;100.0;-1.220852;23.074105
H2_20;100.0;-0.976682;35.038456
H2_20;100.0;0.0;26.980832
H2_20;100.0;-0.366256;19.533634
H2_20;100.0;-1.220852;21.731168
H2_20;100.0;-0.610426;12.818947
H2_20;100.0;-0.610426;27.591258
H2_20;100.0;-0.732511;6.592602
H2_20;100.0;0.24417;24.661213
H2_20;100.0;1.465023;22.585765
H2_20;100.0;2.441704;36.625564
H2_20;100.0;-2.441704;16.237333
H2_20;100.0;0.610426;30.887559
H2_20;100.0;0.24417;31.009644
H2_20;100.0;0.610426;20.632401
H2_20;100.0;1.831278;25.51581
H2_20;100.0;0.488341;17.702356
H2_20;100.0;2.441704;36.381394
H2_20;100.0;0.732511;26.614577
H2_20;100.0;-0.610426;16.359419
H2_20;100.0;0.122085;28.81211
H2_20;100.0;-1.587108;9.522647
H2_20;100.0;-0.122085;23.440361
H2_20;100.0;-0.732511;19.167379
H2_20;100.0;-1.465023;31.864241
H2_20;100.0;0.366256;24.417043
H2_20;100.0;0.24417;29.300451
H2_20;100.0;-0.366256;30.277133
H2_20;100.0;-1.953363;5.982175
H2_20;100.0;0.488341;21.731168
H2_20;100.0;0.24417;28.445855
H2_20;100.0;0.0;30.032963
H2_20;100.0;-0.122085;26.858747
H2_20;100.0;-1.953363;24.172872
H2_20;100.0;0.122085;34.42803
H2_20;100.0;0.610426;5.493835
H2_20;100.0;1.831278;26.370406
H2_20;100.0;-0.366256;6.348431
H2_20;100.0;-0.732511;45.415699
H2_20;100.0;0.732511;28.690025
H2_20;100.0;-2.197534;5.005494
H2_20;100.0;1.953363;23.318276
H2_20;100.0;0.24417;24.294958
H2_20;100.0;0.488341;37.724331
H2_20;100.0;3.05213;27.469173
H2_20;100.0;1.342937;26.492491
H2_20;100.0;-1.098767;35.404712
H2_20;100.0;0.854596;8.179709
H2_20;100.0;2.319619;14.0398
H2_20;100.0;-0.854596;25.393724
H2_20;100.0;2.075449;29.666707
H2_20;100.0;-1.709193;23.440361
H2_20;100.0;0.854596;22.219509
H2_20;100.0;0.976682;29.056281
H2_20;100.0;-2.075449;8.66805
H2_20;100.0;-0.24417;24.294958
H2_20;100.0;0.854596;13.673544
H2_20;100.0;1.098767;33.085093
H2_20;100.0;-0.366256;22.829935
H2_20;100.0;-1.831278;43.09608
H2_20;100.0;0.976682;24.417043
H2_20;100.0;-0.122085;9.156391
H2_20;100.0;1.220852;22.219509
H2_20;100.0;0.0;18.190697
H2_20;100.0;0.976682;39.555609
H2_20;100.0;-0.24417;26.370406
H2_20;100.0;1.098767;30.155048
H2_20;100.0;1.831278;32.840922
H2_20;100.0;0.854596;19.89989
H2_20;100.0;-0.732511;28.690025
H2_20;100.0;-2.319619;21.486998
H2_20;100.0;0.122085;34.305945
H2_20;100.0;-0.366256;24.050787
H2_20;100.0;0.366256;16.969845
H2_20;100.0;0.0;26.370406
H2_20;100.0;-1.465023;12.330607
H2_20;100.0;-0.488341;27.713344
H2_20;100.0;-1.465023;18.801123
H2_20;100.0;0.610426;18.434867
H2_20;100.0;0.122085;25.51581
H2_20;100.0;0.854596;37.358075
H2_20;100.0;0.122085;27.225003
H2_20;100.0;1.220852;18.068612
H2_20;100.0;0.732511;31.864241
H2_20;100.0;0.366256;10.133073
H2_20;100.0;-1.342937;24.783298
H2_20;100.0;0.24417;12.208521
H2_20;100.0;-0.366256;23.440361
H2_20;100.0;0.976682;16.359419
H2_20;100.0;-0.854596;24.905384
H2_20;100.0;0.732511;19.89989
H2_20;100.0;0.488341;39.555609
H2_20;100.0;1.709193;24.661213
H2_20;100.0;0.488341;15.016481
H2_20;100.0;-0.854596;30.155048
H2_20;100.0;0.0;6.836772
H2_20;100.0;0.366256;20.998657
H2_20;100.0;-0.854596;15.138566
H2_20;100.0;1.098767;19.289464
H2_20;100.0;2.197534;31.986326
H2_20;100.0;0.122085;7.691368
H2_20;100.0;0.610426;16.359419
H2_20;100.0;-0.610426;4.883409
H2_20;100.0;0.366256;27.225003
