Sample;Frequency (GHz);LG (mV);HG (mV)
D3_28;100.0;1.587108;12.574777
D3_28;100.0;-0.732511;-0.366256
D3_28;100.0;0.854596;28.201684
D3_28;100.0;0.366256;13.917714
D3_28;100.0;-0.610426;-3.418386
D3_28;100.0;0.366256;15.748993
D3_28;100.0;-0.366256;2.197532
D3_28;100.0;1.220852;13.063118
D3_28;100.0;0.610426;21.975338
D3_28;100.0;1.342937;1.220852
D3_28;100.0;-2.685875;21.975338
D3_28;100.0;-0.976682;13.063118
D3_28;100.0;0.488341;-0.366256
D3_28;100.0;0.24417;10.499328
D3_28;100.0;0.122085;1.098767
D3_28;100.0;0.854596;22.21951
D3_28;100.0;-0.488341;18.801123
D3_28;100.0;-0.976682;-2.441704
D3_28;100.0;1.342937;10.743499
D3_28;100.0;-0.610426;10.621414
D3_28;100.0;0.610426;-11.47601
D3_28;100.0;-1.709193;19.41155
D3_28;100.0;1.220852;12.818947
D3_28;100.0;-0.732511;-8.057624
D3_28;100.0;0.854596;13.307288
D3_28;100.0;-0.488341;1.465024
D3_28;100.0;2.80796;21.609083
D3_28;100.0;-0.610426;17.946526
D3_28;100.0;0.732511;0.488341
D3_28;100.0;-0.488341;17.580271
D3_28;100.0;-0.976682;19.41155
D3_28;100.0;1.098767;-4.272982
D3_28;100.0;1.220852;3.418386
D3_28;100.0;-1.342937;10.865584
D3_28;100.0;0.122085;11.23184
D3_28;100.0;-0.854596;9.156391
D3_28;100.0;-0.976682;-7.69137
D3_28;100.0;-0.24417;12.330607
D3_28;100.0;0.122085;16.481507
D3_28;100.0;-0.122085;-3.296301
D3_28;100.0;0.122085;20.754486
D3_28;100.0;0.122085;17.824443
D3_28;100.0;0.0;-3.662556
D3_28;100.0;1.220852;11.598095
D3_28;100.0;0.0;8.790137
D3_28;100.0;0.366256;14.406055
D3_28;100.0;-0.976682;24.417044
D3_28;100.0;-0.488341;-10.865584
D3_28;100.0;-0.366256;16.481504
D3_28;100.0;-0.122085;6.104261
D3_28;100.0;0.610426;10.621414
D3_28;100.0;-1.587108;15.138566
D3_28;100.0;1.098767;0.732513
D3_28;100.0;-0.610426;32.352582
D3_28;100.0;0.488341;12.452692
D3_28;100.0;0.732511;-0.732511
D3_28;100.0;-0.488341;13.063118
D3_28;100.0;1.220852;10.743499
D3_28;100.0;0.488341;17.580271
D3_28;100.0;-0.488341;8.179709
D3_28;100.0;0.488341;4.639238
D3_28;100.0;1.342937;13.185203
D3_28;100.0;0.122085;20.144063
D3_28;100.0;0.122085;-4.150897
D3_28;100.0;1.831278;0.732511
D3_28;100.0;-0.610426;2.197532
D3_28;100.0;1.342937;24.539128
D3_28;100.0;1.342937;13.55146
D3_28;100.0;0.24417;-3.174216
D3_28;100.0;0.610426;21.609083
D3_28;100.0;1.342937;4.761323
D3_28;100.0;-0.732511;11.47601
D3_28;100.0;-0.122085;13.063121
D3_28;100.0;-0.24417;-1.953363
D3_28;100.0;-0.976682;26.004151
D3_28;100.0;0.976682;22.341596
D3_28;100.0;1.098767;-5.249664
D3_28;100.0;-0.976682;9.034306
D3_28;100.0;0.976682;10.499328
D3_28;100.0;1.220852;14.406055
D3_28;100.0;-1.342937;2.930045
D3_28;100.0;-1.953363;4.761323
D3_28;100.0;1.220852;24.294958
D3_28;100.0;-0.854596;17.580271
D3_28;100.0;-0.366256;-16.725674
D3_28;100.0;-0.976682;4.761323
D3_28;100.0;1.220852;3.296301
D3_28;100.0;0.366256;14.894396
D3_28;100.0;-1.220852;20.388232
D3_28;100.0;-2.685875;-2.441704
D3_28;100.0;-1.098767;20.14406
D3_28;100.0;0.0;12.696864
D3_28;100.0;-0.366256;21.364912
D3_28;100.0;1.831278;15.382737
D3_28;100.0;-0.854596;5.982175
D3_28;100.0;-1.465023;5.982175
D3_28;100.0;-0.610426;4.150897
D3_28;100.0;0.732511;22.463679
D3_28;100.0;-1.342937;17.458187
D3_28;100.0;-0.854596;-4.028812
D3_28;100.0;1.342937;13.307288
D3_28;100.0;-0.24417;4.395069
D3_28;100.0;0.0;26.126236
D3_28;100.0;-1.831278;22.829935
D3_28;100.0;-1.098767;0.122085
D3_28;100.0;-1.709193;11.598095
D3_28;100.0;1.220852;0.122085
D3_28;100.0;0.0;23.440361
D3_28;100.0;-0.366256;10.255159
D3_28;100.0;0.0;-0.854596
D3_28;100.0;1.098767;15.626907
D3_28;100.0;0.610426;-2.80796
D3_28;100.0;0.366256;18.679038
D3_28;100.0;-0.732511;13.307288
D3_28;100.0;0.24417;-1.342937
D3_28;100.0;-0.976682;11.720181
D3_28;100.0;2.197534;3.662556
D3_28;100.0;0.488341;13.917714
D3_28;100.0;0.488341;2.441704
D3_28;100.0;-0.24417;-3.296301
D3_28;100.0;0.976682;13.551459
D3_28;100.0;0.732511;-0.976682
D3_28;100.0;0.488341;20.021975
D3_28;100.0;-0.366256;22.463681
D3_28;100.0;-0.122085;-4.517153
D3_28;100.0;0.610426;5.005494
D3_28;100.0;0.854596;9.034306
D3_28;100.0;-0.976682;19.533634
D3_28;100.0;0.488341;24.661215
D3_28;100.0;1.953363;-3.662556
D3_28;100.0;0.854596;12.208521
