Sample;Frequency (GHz);LG (mV);HG (mV)
O4_42;100.0;-0.732511;29.178366
O4_42;100.0;-0.24417;1.953363
O4_42;100.0;-0.488341;28.934196
O4_42;100.0;-1.465023;29.544622
O4_42;100.0;1.342937;26.614577
O4_42;100.0;-0.732511;31.742156
O4_42;100.0;0.610426;15.016481
O4_42;100.0;0.854596;34.550115
O4_42;100.0;-1.098767;26.980832
O4_42;100.0;-0.488341;39.067268
O4_42;100.0;-0.366256;29.666707
O4_42;100.0;-0.122085;23.806617
O4_42;100.0;0.24417;25.637895
O4_42;100.0;0.366256;12.941033
O4_42;100.0;1.831278;39.921865
O4_42;100.0;-0.24417;26.614577
O4_42;100.0;-0.488341;20.632401
O4_42;100.0;0.0;28.690025
O4_42;100.0;0.24417;8.179709
O4_42;100.0;0.366256;34.18386
O4_42;100.0;-1.587108;18.556952
O4_42;100.0;0.854596;40.410206
O4_42;100.0;-0.732511;35.160542
O4_42;100.0;-0.366256;27.225003
O4_42;100.0;-0.732511;33.085093
O4_42;100.0;1.587108;16.725674
O4_42;100.0;-0.732511;24.905384
O4_42;100.0;1.465023;19.777805
O4_42;100.0;-0.122085;26.492491
O4_42;100.0;-0.122085;23.074105
O4_42;100.0;0.854596;30.032963
O4_42;100.0;-0.976682;28.56794
O4_42;100.0;-0.610426;10.255158
O4_42;100.0;-0.854596;39.189354
O4_42;100.0;0.488341;37.23599
O4_42;100.0;-0.732511;12.452692
O4_42;100.0;-0.122085;22.585765
O4_42;100.0;0.976682;28.934196
O4_42;100.0;0.122085;10.010988
O4_42;100.0;-0.122085;25.882065
O4_42;100.0;0.122085;14.650226
O4_42;100.0;-0.976682;42.85191
O4_42;100.0;0.610426;30.887559
O4_42;100.0;-0.122085;38.945183
O4_42;100.0;-1.098767;29.910877
O4_42;100.0;0.610426;11.353925
O4_42;100.0;0.366256;29.056281
O4_42;100.0;0.0;21.364912
O4_42;100.0;0.122085;21.609083
O4_42;100.0;0.0;31.3759
O4_42;100.0;2.563789;13.795629
O4_42;100.0;0.610426;31.986326
O4_42;100.0;-0.610426;26.614577
O4_42;100.0;0.488341;10.621414
O4_42;100.0;0.0;24.172872
O4_42;100.0;0.0;18.434867
O4_42;100.0;0.732511;36.137223
O4_42;100.0;-0.366256;31.742156
O4_42;100.0;0.732511;21.609083
O4_42;100.0;-1.098767;19.89989
O4_42;100.0;0.122085;12.696862
O4_42;100.0;-0.732511;26.736662
O4_42;100.0;0.122085;31.009644
O4_42;100.0;1.587108;36.625564
O4_42;100.0;-1.465023;32.352582
O4_42;100.0;-0.854596;12.452692
O4_42;100.0;0.0;29.422536
O4_42;100.0;0.122085;10.377243
O4_42;100.0;1.465023;26.248321
O4_42;100.0;-0.366256;17.3361
O4_42;100.0;1.342937;32.352582
O4_42;100.0;0.24417;31.497985
O4_42;100.0;0.488341;18.312782
O4_42;100.0;-1.220852;35.282627
O4_42;100.0;0.732511;8.301795
O4_42;100.0;0.732511;29.544622
O4_42;100.0;1.465023;18.556952
O4_42;100.0;-0.732511;32.474667
O4_42;100.0;0.976682;22.219509
