Sample;Frequency (GHz);LG (mV);HG (mV)
A1_1;100.0;0.366256;24.172872
A1_1;100.0;-0.24417;37.846416
A1_1;100.0;-1.831278;42.241484
A1_1;100.0;1.220852;36.015138
A1_1;100.0;0.610426;41.997313
A1_1;100.0;-0.24417;24.172872
A1_1;100.0;1.953363;26.370406
A1_1;100.0;0.732511;19.045293
A1_1;100.0;0.0;32.840922
A1_1;100.0;-0.122085;22.70785
A1_1;100.0;-1.587108;36.015138
A1_1;100.0;1.465023;25.271639
A1_1;100.0;-0.24417;33.085093
A1_1;100.0;-2.930045;34.305945
A1_1;100.0;-0.854596;19.289464
A1_1;100.0;0.854596;29.788792
A1_1;100.0;-0.488341;24.905384
A1_1;100.0;2.197534;24.050787
A1_1;100.0;0.854596;23.440361
A1_1;100.0;-0.24417;34.061775
A1_1;100.0;-0.854596;18.923208
A1_1;100.0;-0.24417;36.869735
A1_1;100.0;-0.976682;25.51581
A1_1;100.0;0.0;35.770968
A1_1;100.0;-0.366256;43.09608
A1_1;100.0;1.342937;38.945183
A1_1;100.0;0.488341;35.404712
A1_1;100.0;-0.122085;28.079599
A1_1;100.0;0.0;44.927359
A1_1;100.0;2.197534;24.417043
A1_1;100.0;-1.587108;32.596752
A1_1;100.0;-1.465023;23.440361
A1_1;100.0;1.831278;28.56794
A1_1;100.0;1.587108;15.504822
A1_1;100.0;0.366256;29.056281
A1_1;100.0;1.953363;24.417043
A1_1;100.0;1.465023;35.160542
A1_1;100.0;-0.366256;40.532291
A1_1;100.0;0.0;31.131729
A1_1;100.0;-1.098767;41.264802
A1_1;100.0;0.732511;28.201684
A1_1;100.0;-2.441704;30.032963
A1_1;100.0;-1.709193;15.016481
A1_1;100.0;-0.732511;39.677694
A1_1;100.0;0.854596;17.946526
A1_1;100.0;2.075449;36.259308
A1_1;100.0;1.465023;23.562446
A1_1;100.0;-0.24417;35.770968
A1_1;100.0;-0.854596;42.119399
A1_1;100.0;0.366256;31.986326
A1_1;100.0;-0.854596;36.747649
A1_1;100.0;0.610426;31.131729
A1_1;100.0;-1.709193;37.602246
A1_1;100.0;-2.930045;19.167379
A1_1;100.0;0.488341;28.81211
A1_1;100.0;1.342937;26.858747
A1_1;100.0;-0.732511;28.32377
A1_1;100.0;0.854596;17.702356
A1_1;100.0;-0.24417;34.550115
A1_1;100.0;1.587108;46.026126
A1_1;100.0;0.0;36.503479
A1_1;100.0;0.0;38.090587
A1_1;100.0;0.0;26.126236
A1_1;100.0;-0.610426;39.067268
A1_1;100.0;-0.488341;22.219509
A1_1;100.0;0.610426;32.352582
A1_1;100.0;-0.366256;17.09193
A1_1;100.0;0.610426;30.277133
A1_1;100.0;1.220852;13.551459
A1_1;100.0;0.732511;29.788792
A1_1;100.0;-1.342937;21.731168
A1_1;100.0;0.0;41.020632
A1_1;100.0;0.122085;27.225003
A1_1;100.0;0.0;30.399218
A1_1;100.0;-0.976682;36.015138
A1_1;100.0;-1.098767;29.544622
A1_1;100.0;-0.732511;37.602246
A1_1;100.0;-0.976682;23.196191
A1_1;100.0;0.366256;39.189354
A1_1;100.0;0.0;16.481504
A1_1;100.0;-0.854596;26.858747
A1_1;100.0;-2.197534;24.294958
A1_1;100.0;-0.24417;36.259308
A1_1;100.0;-2.075449;17.458186
A1_1;100.0;-2.563789;38.701013
A1_1;100.0;0.976682;32.963008
A1_1;100.0;1.220852;38.456842
A1_1;100.0;2.80796;44.805273
A1_1;100.0;0.732511;27.225003
A1_1;100.0;-0.610426;39.79978
A1_1;100.0;-2.075449;17.214015
A1_1;100.0;0.0;27.102917
A1_1;100.0;0.0;21.120742
A1_1;100.0;-0.122085;33.329263
A1_1;100.0;-0.976682;16.969845
A1_1;100.0;0.854596;30.521303
A1_1;100.0;1.098767;22.829935
A1_1;100.0;-1.587108;35.526797
A1_1;100.0;-0.732511;46.514466
A1_1;100.0;-1.342937;26.370406
A1_1;100.0;0.976682;40.288121
A1_1;100.0;-0.976682;23.196191
A1_1;100.0;0.732511;30.643389
A1_1;100.0;0.854596;16.237333
A1_1;100.0;0.122085;32.352582
A1_1;100.0;-1.220852;22.829935
A1_1;100.0;-0.732511;39.067268
A1_1;100.0;-2.685875;18.923208
A1_1;100.0;-0.732511;33.573434
A1_1;100.0;0.24417;43.706506
A1_1;100.0;-0.366256;34.916371
A1_1;100.0;0.732511;29.056281
A1_1;100.0;0.976682;27.347088
A1_1;100.0;-0.976682;37.846416
A1_1;100.0;-1.098767;14.894396
A1_1;100.0;0.610426;27.225003
A1_1;100.0;-0.366256;20.021975
A1_1;100.0;-0.732511;34.18386
A1_1;100.0;3.05213;31.62007
A1_1;100.0;2.563789;41.264802
A1_1;100.0;1.831278;35.770968
A1_1;100.0;-0.24417;20.021975
A1_1;100.0;2.80796;30.765474
A1_1;100.0;-0.976682;15.138566
A1_1;100.0;-0.366256;33.451349
A1_1;100.0;-1.465023;14.406055
A1_1;100.0;-0.488341;35.160542
A1_1;100.0;-0.976682;23.074105
A1_1;100.0;-0.24417;31.742156
A1_1;100.0;2.930045;38.945183
A1_1;100.0;-0.610426;27.347088
A1_1;100.0;0.0;26.004151
A1_1;100.0;2.075449;16.359419
A1_1;100.0;0.976682;36.747649
A1_1;100.0;-0.488341;15.626907
A1_1;100.0;1.465023;29.300451
A1_1;100.0;-0.488341;20.876572
A1_1;100.0;-0.610426;40.410206
A1_1;100.0;-0.24417;37.724331
A1_1;100.0;0.366256;32.596752
A1_1;100.0;1.587108;42.241484
A1_1;100.0;-0.854596;31.131729
A1_1;100.0;-0.24417;36.015138
A1_1;100.0;-0.732511;27.835429
A1_1;100.0;0.366256;33.451349
A1_1;100.0;0.488341;15.871078
A1_1;100.0;1.587108;32.596752
A1_1;100.0;0.122085;17.702356
A1_1;100.0;-0.732511;31.62007
A1_1;100.0;-0.366256;25.51581
A1_1;100.0;-0.122085;43.218166
A1_1;100.0;0.122085;21.120742
A1_1;100.0;0.366256;31.986326
A1_1;100.0;0.732511;40.410206
A1_1;100.0;1.098767;40.166035
A1_1;100.0;-0.732511;34.061775
A1_1;100.0;2.197534;23.318276
A1_1;100.0;-1.220852;29.910877
A1_1;100.0;0.366256;21.975338
A1_1;100.0;-1.465023;29.300451
A1_1;100.0;-1.587108;16.847759
A1_1;100.0;1.709193;35.648882
A1_1;100.0;-1.220852;38.578928
A1_1;100.0;0.0;34.18386
A1_1;100.0;0.122085;39.555609
A1_1;100.0;-0.732511;31.253815
A1_1;100.0;-0.854596;27.591258
A1_1;100.0;-0.488341;25.637895
A1_1;100.0;1.098767;27.713344
A1_1;100.0;0.0;20.998657
A1_1;100.0;0.976682;32.596752
A1_1;100.0;1.098767;21.364912
A1_1;100.0;0.0;39.79978
A1_1;100.0;0.732511;27.347088
A1_1;100.0;1.831278;33.451349
A1_1;100.0;-0.366256;42.363569
A1_1;100.0;0.0;25.51581
A1_1;100.0;-0.366256;31.131729
A1_1;100.0;-0.610426;26.248321
A1_1;100.0;1.465023;26.370406
