Sample;Frequency (GHz);LG (mV);HG (mV)
I3_33;100.0;1.098767;20.388231
I3_33;100.0;-2.930045;37.602246
I3_33;100.0;0.366256;26.370406
I3_33;100.0;-0.366256;40.532291
I3_33;100.0;1.342937;30.399218
I3_33;100.0;0.610426;14.0398
I3_33;100.0;0.610426;28.32377
I3_33;100.0;-2.075449;23.928702
I3_33;100.0;-0.122085;33.207178
I3_33;100.0;1.220852;32.352582
I3_33;100.0;-0.488341;30.521303
I3_33;100.0;0.854596;29.056281
I3_33;100.0;-0.366256;24.905384
I3_33;100.0;1.831278;18.068612
I3_33;100.0;-0.122085;42.85191
I3_33;100.0;0.976682;25.393724
I3_33;100.0;-0.366256;28.690025
I3_33;100.0;0.0;14.28397
I3_33;100.0;0.122085;13.551459
I3_33;100.0;1.220852;20.266145
I3_33;100.0;-0.610426;39.555609
I3_33;100.0;1.465023;29.422536
I3_33;100.0;-0.976682;28.201684
I3_33;100.0;-0.610426;15.260652
I3_33;100.0;-2.197534;16.115248
I3_33;100.0;-1.098767;37.968501
I3_33;100.0;1.465023;27.469173
I3_33;100.0;1.342937;38.456842
I3_33;100.0;-0.854596;11.720181
I3_33;100.0;-1.098767;23.684531
I3_33;100.0;0.976682;18.312782
I3_33;100.0;-1.220852;36.869735
I3_33;100.0;-0.854596;26.736662
I3_33;100.0;0.488341;44.683188
I3_33;100.0;-0.732511;37.602246
I3_33;100.0;0.366256;32.596752
I3_33;100.0;1.220852;31.742156
I3_33;100.0;0.122085;20.754486
I3_33;100.0;0.366256;32.840922
I3_33;100.0;0.610426;18.312782
I3_33;100.0;0.732511;23.318276
I3_33;100.0;-1.098767;20.632401
I3_33;100.0;1.342937;42.363569
I3_33;100.0;-0.854596;26.248321
I3_33;100.0;0.122085;22.95202
I3_33;100.0;-0.24417;33.451349
I3_33;100.0;-0.366256;17.824441
I3_33;100.0;0.24417;26.614577
I3_33;100.0;0.732511;28.81211
I3_33;100.0;-0.976682;36.625564
I3_33;100.0;-0.854596;31.986326
I3_33;100.0;2.075449;24.783298
I3_33;100.0;-0.24417;34.305945
I3_33;100.0;-0.122085;34.916371
I3_33;100.0;1.220852;23.684531
I3_33;100.0;1.831278;10.010988
I3_33;100.0;-0.122085;32.718837
I3_33;100.0;1.465023;30.277133
I3_33;100.0;-0.976682;15.260652
I3_33;100.0;-0.610426;26.004151
I3_33;100.0;-0.976682;22.463679
I3_33;100.0;-0.732511;30.277133
I3_33;100.0;-1.220852;26.980832
I3_33;100.0;-0.976682;35.648882
