Sample;Frequency (GHz);LG (mV);HG (mV)
H4_38;100.0;-1.831278;15.748993
H4_38;100.0;0.0;13.551459
H4_38;100.0;1.465023;24.661213
H4_38;100.0;0.24417;30.887559
H4_38;100.0;-0.24417;30.032963
H4_38;100.0;0.732511;6.104261
H4_38;100.0;-0.854596;25.637895
H4_38;100.0;-0.488341;14.28397
H4_38;100.0;0.122085;25.75998
H4_38;100.0;1.587108;28.934196
H4_38;100.0;0.0;20.876572
H4_38;100.0;-0.488341;27.957514
H4_38;100.0;0.24417;6.836772
H4_38;100.0;-0.854596;15.871078
H4_38;100.0;1.953363;18.923208
H4_38;100.0;-0.24417;34.794286
H4_38;100.0;0.122085;24.783298
H4_38;100.0;0.732511;16.481504
H4_38;100.0;-0.366256;32.718837
H4_38;100.0;-0.488341;7.569283
H4_38;100.0;-0.122085;21.364912
H4_38;100.0;-1.220852;14.894396
H4_38;100.0;-1.709193;32.840922
H4_38;100.0;-0.24417;21.731168
H4_38;100.0;-1.342937;23.196191
H4_38;100.0;0.976682;28.201684
H4_38;100.0;-1.587108;7.935539
H4_38;100.0;0.732511;19.89989
H4_38;100.0;-0.366256;18.801123
H4_38;100.0;-0.24417;29.422536
H4_38;100.0;-0.976682;23.074105
H4_38;100.0;-1.465023;8.057624
H4_38;100.0;0.366256;25.271639
H4_38;100.0;-0.610426;22.463679
H4_38;100.0;0.610426;31.3759
H4_38;100.0;-1.098767;25.027469
H4_38;100.0;-2.441704;7.813454
H4_38;100.0;-0.122085;19.411549
H4_38;100.0;-1.342937;17.702356
H4_38;100.0;0.854596;23.806617
H4_38;100.0;-0.24417;23.806617
H4_38;100.0;-0.854596;28.32377
H4_38;100.0;1.831278;29.666707
H4_38;100.0;0.610426;15.138566
H4_38;100.0;0.488341;22.219509
H4_38;100.0;-0.366256;5.005494
H4_38;100.0;-1.098767;27.835429
H4_38;100.0;0.610426;17.458186
H4_38;100.0;0.488341;22.097424
H4_38;100.0;-1.098767;13.307288
H4_38;100.0;-1.465023;25.271639
H4_38;100.0;-1.465023;30.765474
H4_38;100.0;0.0;9.156391
H4_38;100.0;0.122085;26.980832
H4_38;100.0;0.854596;8.66805
H4_38;100.0;-0.488341;15.748993
H4_38;100.0;-0.732511;13.551459
H4_38;100.0;-1.709193;33.329263
H4_38;100.0;0.488341;22.829935
H4_38;100.0;-2.563789;21.242827
H4_38;100.0;-1.220852;27.225003
H4_38;100.0;-0.366256;4.761323
H4_38;100.0;-1.220852;22.70785
H4_38;100.0;-0.24417;19.411549
H4_38;100.0;0.488341;32.596752
H4_38;100.0;1.098767;25.51581
H4_38;100.0;-0.122085;7.813454
H4_38;100.0;1.831278;37.23599
H4_38;100.0;0.0;20.632401
H4_38;100.0;0.24417;17.214015
H4_38;100.0;-0.24417;32.963008
H4_38;100.0;-0.122085;3.174216
H4_38;100.0;0.366256;17.946526
H4_38;100.0;0.488341;24.050787
H4_38;100.0;-0.732511;39.189354
H4_38;100.0;0.488341;31.864241
H4_38;100.0;0.24417;7.935539
H4_38;100.0;-1.953363;25.271639
H4_38;100.0;0.610426;8.912221
H4_38;100.0;-1.098767;41.264802
H4_38;100.0;1.342937;29.666707
H4_38;100.0;-0.122085;22.219509
H4_38;100.0;-0.366256;31.986326
H4_38;100.0;-0.122085;10.499328
H4_38;100.0;-0.24417;25.027469
H4_38;100.0;0.24417;13.673544
H4_38;100.0;-1.831278;25.393724
H4_38;100.0;-0.610426;29.544622
H4_38;100.0;0.976682;30.155048
H4_38;100.0;-0.488341;27.225003
H4_38;100.0;-1.098767;15.871078
H4_38;100.0;0.24417;21.731168
H4_38;100.0;0.0;17.458186
H4_38;100.0;0.24417;39.79978
H4_38;100.0;-0.976682;28.079599
H4_38;100.0;-0.24417;10.377243
H4_38;100.0;-1.342937;23.074105
H4_38;100.0;-1.098767;19.289464
H4_38;100.0;1.220852;35.160542
H4_38;100.0;-1.342937;20.876572
H4_38;100.0;0.732511;29.056281
H4_38;100.0;1.465023;22.70785
H4_38;100.0;-0.24417;-2.075449
H4_38;100.0;0.976682;21.609083
H4_38;100.0;0.488341;18.801123
H4_38;100.0;-0.24417;28.690025
H4_38;100.0;0.366256;20.754486
H4_38;100.0;-1.342937;14.650226
H4_38;100.0;0.122085;37.113905
H4_38;100.0;-1.587108;7.203028
H4_38;100.0;-0.122085;26.492491
H4_38;100.0;-0.610426;26.736662
H4_38;100.0;1.220852;33.207178
H4_38;100.0;-0.976682;19.89989
H4_38;100.0;-1.831278;18.434867
H4_38;100.0;0.732511;27.713344
H4_38;100.0;0.366256;13.551459
H4_38;100.0;-0.24417;36.747649
H4_38;100.0;0.24417;20.266145
H4_38;100.0;-0.122085;2.685875
H4_38;100.0;1.587108;26.736662
H4_38;100.0;-0.24417;15.504822
H4_38;100.0;-1.587108;13.917714
H4_38;100.0;0.0;27.225003
H4_38;100.0;-0.610426;12.086436
H4_38;100.0;1.587108;39.677694
H4_38;100.0;2.197534;26.736662
H4_38;100.0;0.0;19.289464
H4_38;100.0;0.854596;22.70785
H4_38;100.0;0.366256;9.034306
H4_38;100.0;-0.488341;35.038456
H4_38;100.0;0.122085;24.417043
H4_38;100.0;-1.098767;15.993163
H4_38;100.0;0.122085;30.032963
H4_38;100.0;0.24417;16.237333
H4_38;100.0;0.976682;31.497985
H4_38;100.0;0.122085;29.544622
H4_38;100.0;-0.488341;36.747649
H4_38;100.0;1.465023;23.928702
H4_38;100.0;1.465023;6.958857
H4_38;100.0;0.122085;19.533634
H4_38;100.0;-0.732511;12.330607
H4_38;100.0;-0.24417;30.643389
H4_38;100.0;-0.122085;10.865584
H4_38;100.0;0.610426;20.388231
H4_38;100.0;0.122085;30.032963
H4_38;100.0;1.342937;8.057624
H4_38;100.0;0.610426;17.3361
H4_38;100.0;0.0;22.585765
H4_38;100.0;-0.610426;34.18386
H4_38;100.0;0.0;25.149554
H4_38;100.0;-0.122085;7.447198
H4_38;100.0;1.465023;23.440361
H4_38;100.0;0.610426;11.109754
H4_38;100.0;-1.098767;34.550115
H4_38;100.0;-1.220852;26.736662
H4_38;100.0;-2.197534;25.75998
H4_38;100.0;0.610426;31.986326
H4_38;100.0;-0.854596;9.766817
H4_38;100.0;0.488341;22.585765
H4_38;100.0;-0.488341;23.318276
H4_38;100.0;-1.342937;35.893053
H4_38;100.0;0.24417;30.155048
H4_38;100.0;-0.488341;9.644732
H4_38;100.0;0.0;21.975338
H4_38;100.0;0.366256;25.637895
H4_38;100.0;-0.488341;29.422536
H4_38;100.0;0.366256;31.62007
H4_38;100.0;-0.366256;14.772311
H4_38;100.0;-0.24417;26.736662
H4_38;100.0;0.610426;3.906727
