Sample;Frequency (GHz);LG (mV);HG (mV)
L3_35;100.0;-0.488341;20.754486
L3_35;100.0;0.610426;10.743499
L3_35;100.0;-0.366256;22.585765
L3_35;100.0;0.732511;9.522647
L3_35;100.0;-0.854596;18.190697
L3_35;100.0;-1.098767;10.377243
L3_35;100.0;-1.831278;21.242827
L3_35;100.0;-0.732511;11.23184
L3_35;100.0;-0.366256;19.655719
L3_35;100.0;0.366256;7.569283
L3_35;100.0;0.122085;22.95202
L3_35;100.0;-0.366256;9.400561
L3_35;100.0;0.24417;19.045293
L3_35;100.0;0.24417;7.447198
L3_35;100.0;1.342937;22.585765
L3_35;100.0;-0.122085;14.0398
L3_35;100.0;-0.24417;-5.249664
L3_35;100.0;0.610426;19.533634
L3_35;100.0;0.366256;-2.441704
L3_35;100.0;-0.610426;9.156391
L3_35;100.0;-0.24417;-0.976682
L3_35;100.0;0.732511;11.23184
L3_35;100.0;-1.831278;-9.888902
L3_35;100.0;-1.098767;15.382737
L3_35;100.0;-0.122085;2.441704
L3_35;100.0;-0.122085;6.104261
L3_35;100.0;0.122085;-1.342937
L3_35;100.0;0.366256;14.28397
L3_35;100.0;0.122085;0.976682
L3_35;100.0;0.24417;21.731168
L3_35;100.0;0.854596;-0.488341
L3_35;100.0;-0.854596;14.894396
L3_35;100.0;-0.24417;-10.499328
L3_35;100.0;-1.342937;14.0398
L3_35;100.0;-1.098767;-0.976682
L3_35;100.0;0.976682;16.603589
L3_35;100.0;-0.122085;-11.598095
L3_35;100.0;0.610426;21.975338
L3_35;100.0;-0.854596;0.732511
L3_35;100.0;-0.976682;23.440361
L3_35;100.0;-0.976682;0.976682
L3_35;100.0;0.366256;22.70785
L3_35;100.0;-2.441704;-3.05213
L3_35;100.0;-1.098767;23.928702
L3_35;100.0;-0.24417;9.400561
L3_35;100.0;0.610426;20.266145
L3_35;100.0;1.953363;1.465023
L3_35;100.0;0.24417;10.377243
L3_35;100.0;0.366256;-1.342937
L3_35;100.0;0.122085;17.09193
L3_35;100.0;-0.610426;-3.174216
L3_35;100.0;0.488341;7.813454
L3_35;100.0;-1.098767;-9.766817
L3_35;100.0;-0.732511;6.958857
L3_35;100.0;-0.854596;-0.366256
L3_35;100.0;1.098767;14.52814
L3_35;100.0;0.122085;-3.296301
L3_35;100.0;-0.732511;11.23184
L3_35;100.0;-0.976682;-2.441704
L3_35;100.0;0.610426;19.289464
L3_35;100.0;-0.610426;0.610426
L3_35;100.0;1.587108;15.138566
L3_35;100.0;0.366256;10.743499
L3_35;100.0;-0.854596;16.237333
L3_35;100.0;0.122085;4.028812
L3_35;100.0;0.24417;7.569283
L3_35;100.0;0.732511;-0.610426
L3_35;100.0;0.0;12.574777
L3_35;100.0;0.24417;2.685875
L3_35;100.0;0.122085;4.639238
L3_35;100.0;0.0;0.366256
L3_35;100.0;0.976682;8.66805
L3_35;100.0;-0.488341;-2.319619
L3_35;100.0;0.366256;10.987669
L3_35;100.0;-0.610426;1.953363
L3_35;100.0;0.976682;6.592602
L3_35;100.0;1.709193;0.0
L3_35;100.0;-1.465023;19.777805
L3_35;100.0;0.366256;-1.709193
L3_35;100.0;0.976682;7.569283
L3_35;100.0;1.831278;-1.831278
L3_35;100.0;1.709193;5.738005
L3_35;100.0;0.976682;-7.080942
L3_35;100.0;0.732511;16.359419
L3_35;100.0;0.610426;-7.569283
L3_35;100.0;-0.366256;22.585765
L3_35;100.0;-0.24417;-4.639238
L3_35;100.0;-0.366256;15.993163
L3_35;100.0;-0.610426;-4.883409
L3_35;100.0;-1.831278;17.09193
L3_35;100.0;-0.122085;2.441704
L3_35;100.0;-2.197534;5.982175
L3_35;100.0;0.122085;-9.278476
L3_35;100.0;0.488341;13.307288
L3_35;100.0;0.488341;8.179709
L3_35;100.0;0.0;17.702356
L3_35;100.0;1.342937;-11.598095
L3_35;100.0;0.488341;15.993163
L3_35;100.0;0.0;5.982175
L3_35;100.0;0.24417;13.429374
L3_35;100.0;-0.122085;-3.784642
L3_35;100.0;-0.24417;21.486998
L3_35;100.0;0.0;-0.610426
L3_35;100.0;-1.098767;22.097424
L3_35;100.0;1.709193;5.982175
L3_35;100.0;1.587108;20.998657
L3_35;100.0;0.732511;9.034306
L3_35;100.0;-1.098767;22.097424
L3_35;100.0;1.220852;8.545965
L3_35;100.0;0.976682;16.359419
L3_35;100.0;0.610426;2.563789
L3_35;100.0;0.0;16.115248
L3_35;100.0;-1.342937;-12.818947
L3_35;100.0;0.732511;8.42388
L3_35;100.0;-0.488341;-5.738005
L3_35;100.0;-0.488341;9.156391
L3_35;100.0;-0.488341;8.42388
L3_35;100.0;-0.24417;17.3361
L3_35;100.0;1.709193;-2.563789
L3_35;100.0;0.24417;12.086436
L3_35;100.0;1.098767;-0.854596
L3_35;100.0;-0.854596;12.574777
L3_35;100.0;1.587108;-0.610426
L3_35;100.0;-0.732511;5.86009
L3_35;100.0;-2.80796;1.831278
L3_35;100.0;-0.488341;10.377243
L3_35;100.0;1.098767;5.249664
L3_35;100.0;0.0;10.499328
L3_35;100.0;1.587108;1.220852
L3_35;100.0;-1.465023;17.458186
L3_35;100.0;-0.488341;-2.197534
L3_35;100.0;0.366256;11.598095
L3_35;100.0;-0.366256;-3.906727
L3_35;100.0;-2.441704;18.434867
L3_35;100.0;1.709193;1.831278
L3_35;100.0;0.366256;21.364912
L3_35;100.0;0.976682;-6.226346
L3_35;100.0;-2.075449;12.330607
L3_35;100.0;1.587108;3.906727
L3_35;100.0;0.610426;20.510316
L3_35;100.0;-1.709193;-8.057624
L3_35;100.0;0.0;18.312782
L3_35;100.0;1.587108;-5.86009
L3_35;100.0;0.610426;16.847759
L3_35;100.0;0.366256;4.517153
L3_35;100.0;0.24417;14.28397
L3_35;100.0;-1.098767;2.441704
L3_35;100.0;0.366256;12.941033
L3_35;100.0;0.122085;-1.831278
L3_35;100.0;-0.976682;15.993163
L3_35;100.0;-0.366256;-5.61592
L3_35;100.0;0.732511;17.946526
L3_35;100.0;0.122085;9.522647
L3_35;100.0;0.854596;10.255158
L3_35;100.0;0.732511;-0.366256
L3_35;100.0;0.24417;15.993163
L3_35;100.0;-0.488341;0.610426
L3_35;100.0;-0.732511;10.133073
L3_35;100.0;-0.488341;9.522647
L3_35;100.0;0.24417;17.580271
L3_35;100.0;0.122085;19.045293
L3_35;100.0;-0.24417;21.486998
L3_35;100.0;-0.488341;21.242827
L3_35;100.0;-0.610426;-10.865584
L3_35;100.0;2.319619;13.551459
L3_35;100.0;2.197534;-4.517153
L3_35;100.0;-1.342937;13.917714
