Sample;Frequency (GHz);LG (mV);HG (mV)
REF_15;100.0;0.122085;30.368697
REF_15;100.0;-0.152607;36.381394
REF_15;100.0;0.0;30.246612
REF_15;100.0;-0.549383;27.988035
REF_15;100.0;0.366256;26.645098
REF_15;100.0;0.366256;31.101208
REF_15;100.0;-0.396777;30.795995
REF_15;100.0;-0.152607;27.896471
REF_15;100.0;-0.427298;29.636186
REF_15;100.0;0.213649;29.636186
REF_15;100.0;0.488341;29.330973
REF_15;100.0;0.94616;35.221584
REF_15;100.0;-0.274692;32.535709
REF_15;100.0;-1.373459;27.16396
REF_15;100.0;-0.640947;27.774386
REF_15;100.0;-0.213649;29.422536
REF_15;100.0;-0.335734;27.377609
REF_15;100.0;0.183128;28.415333
REF_15;100.0;-0.122085;25.51581
REF_15;100.0;0.396777;29.544622
REF_15;100.0;-0.305213;29.117323
REF_15;100.0;-0.579905;33.970211
REF_15;100.0;0.335734;30.002441
REF_15;100.0;0.213649;28.262727
REF_15;100.0;0.45782;28.018557
REF_15;100.0;0.640947;23.379318
REF_15;100.0;0.213649;31.162251
REF_15;100.0;-0.24417;20.785008
REF_15;100.0;0.549383;31.040166
REF_15;100.0;-0.274692;29.97192
REF_15;100.0;0.45782;31.345379
REF_15;100.0;-0.274692;31.62007
REF_15;100.0;0.061043;35.893053
REF_15;100.0;-0.030521;26.70614
REF_15;100.0;0.24417;34.42803
REF_15;100.0;-0.213649;31.62007
REF_15;100.0;0.70199;32.535709
REF_15;100.0;-0.396777;26.828226
REF_15;100.0;-0.122085;28.720547
REF_15;100.0;-0.732511;28.903674
REF_15;100.0;-0.549383;24.142351
REF_15;100.0;-1.190331;28.232206
REF_15;100.0;-0.24417;32.047369
REF_15;100.0;0.732511;25.790501
REF_15;100.0;0.824075;31.925283
REF_15;100.0;0.152607;26.126236
REF_15;100.0;0.122085;27.133439
REF_15;100.0;0.274692;32.108411
REF_15;100.0;0.274692;31.192772
REF_15;100.0;-0.183128;28.81211
REF_15;100.0;0.335734;30.42974
REF_15;100.0;0.213649;32.108411
REF_15;100.0;-0.030521;25.637895
REF_15;100.0;0.030521;29.26993
REF_15;100.0;1.098767;27.988035
REF_15;100.0;-0.671469;33.695519
REF_15;100.0;0.24417;26.065193
REF_15;100.0;-0.335734;29.575143
REF_15;100.0;0.427298;28.781589
REF_15;100.0;-0.274692;26.309364
REF_15;100.0;0.274692;29.422536
REF_15;100.0;0.030521;27.652301
REF_15;100.0;-0.305213;25.912587
REF_15;100.0;0.305213;28.995238
REF_15;100.0;0.274692;27.469173
REF_15;100.0;-0.122085;31.040166
REF_15;100.0;0.824075;31.223293
REF_15;100.0;-1.129288;29.72775
REF_15;100.0;-0.640947;28.262727
REF_15;100.0;-0.030521;31.833719
REF_15;100.0;-0.671469;29.117323
REF_15;100.0;-1.342937;30.460261
REF_15;100.0;-0.213649;29.300451
REF_15;100.0;-0.335734;27.133439
REF_15;100.0;0.122085;30.246612
REF_15;100.0;-0.183128;31.955805
REF_15;100.0;0.366256;29.575143
REF_15;100.0;1.281895;27.926993
REF_15;100.0;0.091564;25.51581
REF_15;100.0;0.763033;31.284336
REF_15;100.0;0.305213;26.70614
REF_15;100.0;-0.732511;29.758271
REF_15;100.0;0.122085;24.966426
REF_15;100.0;0.94616;34.611158
REF_15;100.0;-0.763033;28.873153
REF_15;100.0;-0.030521;32.413624
REF_15;100.0;-0.183128;30.338176
REF_15;100.0;-0.061043;29.97192
REF_15;100.0;0.579905;31.101208
REF_15;100.0;0.671469;31.62007
REF_15;100.0;-0.671469;26.095714
REF_15;100.0;0.213649;25.363203
REF_15;100.0;0.152607;33.512391
REF_15;100.0;-0.335734;32.383103
REF_15;100.0;-0.396777;31.223293
REF_15;100.0;0.183128;29.788792
REF_15;100.0;0.45782;25.973629
REF_15;100.0;0.366256;29.26993
REF_15;100.0;-0.549383;26.70614
REF_15;100.0;-0.030521;28.81211
REF_15;100.0;-0.061043;26.248321
REF_15;100.0;-0.671469;30.063484
REF_15;100.0;0.335734;27.469173
REF_15;100.0;-0.885118;30.307654
REF_15;100.0;0.030521;23.257233
REF_15;100.0;0.335734;29.361494
REF_15;100.0;0.274692;28.781589
REF_15;100.0;0.549383;28.903674
REF_15;100.0;0.366256;30.551825
REF_15;100.0;-0.274692;25.027469
REF_15;100.0;0.396777;32.199975
REF_15;100.0;1.129288;28.720547
REF_15;100.0;0.122085;28.262727
REF_15;100.0;-0.183128;32.016847
REF_15;100.0;0.0;28.354291
REF_15;100.0;-0.763033;30.185569
REF_15;100.0;-1.129288;27.957514
REF_15;100.0;1.678672;32.474667
REF_15;100.0;0.885118;31.803198
REF_15;100.0;0.24417;27.041875
REF_15;100.0;0.213649;28.354291
REF_15;100.0;-0.70199;30.643389
REF_15;100.0;-0.030521;32.016847
REF_15;100.0;0.152607;30.91808
