Sample;Frequency (GHz);LG (mV);HG (mV)
B1_2;100.0;-0.274692;28.903674
B1_2;100.0;-0.152607;29.605664
B1_2;100.0;0.549383;28.56794
B1_2;100.0;0.0;30.155048
B1_2;100.0;-1.037724;30.21609
B1_2;100.0;0.732511;24.874862
B1_2;100.0;0.0;29.422536
B1_2;100.0;-0.305213;30.155048
B1_2;100.0;0.091564;31.192772
B1_2;100.0;0.335734;27.713344
B1_2;100.0;0.091564;27.835429
B1_2;100.0;0.152607;30.765474
B1_2;100.0;-0.274692;26.614577
B1_2;100.0;-0.183128;29.97192
B1_2;100.0;0.061043;27.713344
B1_2;100.0;-0.335734;29.02576
B1_2;100.0;-1.251373;29.697228
B1_2;100.0;0.640947;32.169454
B1_2;100.0;0.061043;29.178366
B1_2;100.0;0.824075;23.562446
B1_2;100.0;-0.610426;28.781589
B1_2;100.0;0.610426;33.146136
B1_2;100.0;-0.122085;29.788792
B1_2;100.0;-0.183128;31.772677
B1_2;100.0;0.335734;29.788792
B1_2;100.0;-0.885118;29.422536
B1_2;100.0;-0.640947;23.226712
B1_2;100.0;-0.24417;30.094005
B1_2;100.0;0.45782;33.390306
B1_2;100.0;-0.549383;30.246612
B1_2;100.0;-0.549383;30.612867
B1_2;100.0;0.549383;23.501404
B1_2;100.0;-0.030521;29.056281
B1_2;100.0;-0.24417;27.926993
B1_2;100.0;0.091564;29.208887
B1_2;100.0;0.213649;25.241118
B1_2;100.0;-0.24417;27.926993
B1_2;100.0;0.824075;28.903674
B1_2;100.0;-0.213649;27.225003
B1_2;100.0;-0.183128;25.088511
B1_2;100.0;1.129288;29.330973
B1_2;100.0;-0.061043;30.032963
B1_2;100.0;-0.152607;33.02405
B1_2;100.0;0.061043;30.948602
B1_2;100.0;-0.488341;27.682822
B1_2;100.0;0.183128;26.370406
B1_2;100.0;0.183128;26.736662
B1_2;100.0;0.579905;29.147845
B1_2;100.0;0.152607;28.720547
B1_2;100.0;-0.030521;25.607374
B1_2;100.0;0.610426;29.147845
B1_2;100.0;-0.061043;29.300451
B1_2;100.0;1.373459;29.72775
B1_2;100.0;1.220852;28.56794
B1_2;100.0;-0.030521;24.386521
B1_2;100.0;0.0;26.675619
B1_2;100.0;0.061043;32.77988
B1_2;100.0;-0.213649;29.300451
B1_2;100.0;0.793554;25.454767
B1_2;100.0;-0.671469;30.368697
