Sample;Frequency (GHz);LG (mV);HG (mV)
C1_7;100.0;0.091564;20.14406
C1_7;100.0;0.061043;15.169088
C1_7;100.0;0.274692;12.055915
C1_7;100.0;0.061043;13.185203
C1_7;100.0;0.213649;15.810035
C1_7;100.0;-0.549383;12.849469
C1_7;100.0;0.274692;9.003785
C1_7;100.0;-0.122085;17.366622
C1_7;100.0;-0.45782;14.924917
C1_7;100.0;0.213649;12.666341
C1_7;100.0;0.366256;12.239043
C1_7;100.0;0.610426;16.084727
C1_7;100.0;-0.488341;14.74179
C1_7;100.0;-0.122085;14.74179
C1_7;100.0;0.640947;16.969845
C1_7;100.0;0.70199;14.619704
C1_7;100.0;-0.183128;12.300085
C1_7;100.0;0.091564;9.583689
C1_7;100.0;-0.061043;14.650226
C1_7;100.0;0.183128;14.589183
C1_7;100.0;0.030521;13.917714
C1_7;100.0;-0.915639;16.817238
C1_7;100.0;-0.640947;10.468807
C1_7;100.0;-0.061043;10.621414
C1_7;100.0;0.274692;17.549749
C1_7;100.0;-0.305213;11.23184
C1_7;100.0;0.183128;16.847759
C1_7;100.0;-0.122085;8.027103
C1_7;100.0;0.305213;14.833353
C1_7;100.0;-0.335734;17.885484
C1_7;100.0;0.091564;12.788426
C1_7;100.0;-0.549383;17.244536
C1_7;100.0;0.335734;13.82615
C1_7;100.0;0.030521;11.994872
C1_7;100.0;-0.091564;13.276767
C1_7;100.0;-0.427298;17.214015
C1_7;100.0;0.335734;9.858381
C1_7;100.0;0.152607;13.82615
C1_7;100.0;0.0;9.705774
C1_7;100.0;0.305213;16.237333
C1_7;100.0;0.915639;8.790135
C1_7;100.0;0.732511;13.215724
C1_7;100.0;-0.213649;12.208521
C1_7;100.0;-0.45782;10.285679
C1_7;100.0;0.45782;16.176291
C1_7;100.0;-0.213649;9.888902
C1_7;100.0;0.70199;16.756196
C1_7;100.0;-0.427298;9.247955
C1_7;100.0;0.122085;10.010988
C1_7;100.0;-0.885118;13.093639
C1_7;100.0;0.24417;14.345013
C1_7;100.0;0.518862;8.637529
C1_7;100.0;0.518862;15.413258
C1_7;100.0;-0.579905;10.468807
C1_7;100.0;-0.610426;12.696862
C1_7;100.0;-0.70199;11.47601
C1_7;100.0;0.488341;17.000366
C1_7;100.0;0.152607;10.102551
C1_7;100.0;0.030521;17.824441
C1_7;100.0;-0.274692;11.506531
C1_7;100.0;-0.122085;15.657429
C1_7;100.0;-0.213649;15.260652
C1_7;100.0;-1.068246;10.865584
C1_7;100.0;0.427298;22.616286
C1_7;100.0;-0.366256;10.712977
C1_7;100.0;-0.427298;7.508241
C1_7;100.0;0.152607;10.438286
C1_7;100.0;-0.915639;14.070321
C1_7;100.0;0.305213;15.016481
C1_7;100.0;0.183128;15.23013
C1_7;100.0;-0.122085;15.993163
C1_7;100.0;0.061043;9.797338
C1_7;100.0;0.640947;10.224637
C1_7;100.0;0.366256;16.63411
C1_7;100.0;-0.061043;12.42217
C1_7;100.0;-0.427298;11.750702
C1_7;100.0;0.152607;16.420461
C1_7;100.0;0.396777;10.041509
C1_7;100.0;-0.335734;10.163594
C1_7;100.0;-0.763033;11.079233
C1_7;100.0;0.24417;17.030887
C1_7;100.0;0.335734;14.772311
C1_7;100.0;-0.24417;15.169088
C1_7;100.0;0.396777;11.018191
C1_7;100.0;-0.366256;11.964351
C1_7;100.0;0.396777;14.497619
C1_7;100.0;-0.213649;16.084727
C1_7;100.0;0.305213;12.055915
C1_7;100.0;-0.274692;17.275058
C1_7;100.0;-0.640947;10.651935
C1_7;100.0;0.24417;11.720181
C1_7;100.0;-0.122085;9.919424
C1_7;100.0;-0.45782;17.763399
C1_7;100.0;1.007203;14.131363
C1_7;100.0;0.396777;17.488707
C1_7;100.0;0.061043;14.28397
C1_7;100.0;-0.24417;13.704065
C1_7;100.0;0.061043;12.696862
C1_7;100.0;0.122085;22.341594
C1_7;100.0;0.45782;11.567574
C1_7;100.0;-0.24417;15.077524
C1_7;100.0;0.70199;14.802832
C1_7;100.0;-0.122085;12.818947
C1_7;100.0;-0.152607;12.147479
C1_7;100.0;0.030521;14.375534
C1_7;100.0;-0.213649;12.452692
C1_7;100.0;0.488341;19.289464
C1_7;100.0;0.976682;7.538762
C1_7;100.0;0.152607;12.452692
C1_7;100.0;0.274692;12.941033
C1_7;100.0;-0.610426;12.452692
