Sample;Frequency (GHz);LG (mV);HG (mV)
B1_5;100.0;7.538762;-0.061065
B1_5;100.0;4.91393;-0.579911
B1_5;100.0;7.294592;0.457782
B1_5;100.0;4.639238;-0.122106
B1_5;100.0;5.249664;0.122088
B1_5;100.0;6.775729;0.488341
B1_5;100.0;7.477719;0.24417
B1_5;100.0;6.867293;-0.579888
B1_5;100.0;7.325113;0.396758
B1_5;100.0;5.951654;0.030506
B1_5;100.0;5.768526;-0.335741
B1_5;100.0;5.890612;-0.274718
B1_5;100.0;5.310707;0.82404
B1_5;100.0;6.378952;-0.335729
B1_5;100.0;5.341228;0.427306
B1_5;100.0;5.097058;0.061023
B1_5;100.0;7.0199;1.190335
B1_5;100.0;7.782932;0.274682
B1_5;100.0;7.447198;-0.549382
B1_5;100.0;5.61592;0.3052
B1_5;100.0;7.0199;0.183135
B1_5;100.0;5.432792;0.335723
B1_5;100.0;8.057624;0.213659
B1_5;100.0;6.195825;0.671434
B1_5;100.0;4.334025;-0.091565
B1_5;100.0;5.799048;-0.091577
B1_5;100.0;6.165303;-0.610447
B1_5;100.0;5.280185;0.763059
B1_5;100.0;4.21194;0.396788
B1_5;100.0;7.172506;-0.152594
B1_5;100.0;7.172506;0.213653
B1_5;100.0;5.402271;-0.122076
B1_5;100.0;5.921133;-0.305194
B1_5;100.0;5.249664;0.610423
B1_5;100.0;6.378952;-0.183129
B1_5;100.0;5.280185;-0.213647
B1_5;100.0;6.256867;-0.091594
B1_5;100.0;7.569283;-0.946164
B1_5;100.0;6.531559;0.366259
B1_5;100.0;3.815163;0.244159
B1_5;100.0;7.752411;-0.183117
B1_5;100.0;4.974972;0.488329
B1_5;100.0;5.310707;0.244176
B1_5;100.0;4.181419;-0.213641
B1_5;100.0;4.669759;-0.274694
B1_5;100.0;4.883409;0.213653
B1_5;100.0;6.348431;-0.030547
B1_5;100.0;7.935539;-0.427318
B1_5;100.0;6.928336;0.396758
B1_5;100.0;5.036015;-0.061047
B1_5;100.0;6.31791;1.007199
B1_5;100.0;4.395068;0.030512
B1_5;100.0;6.043218;1.190323
B1_5;100.0;7.569283;-0.3968
B1_5;100.0;4.883409;0.122088
B1_5;100.0;6.470516;1.192093e-05
B1_5;100.0;6.623123;0.030541
B1_5;100.0;4.486632;-0.1526
B1_5;100.0;5.676962;-0.3052
B1_5;100.0;7.599805;0.030524
B1_5;100.0;5.188622;0.183135
B1_5;100.0;6.501038;0.427294
B1_5;100.0;5.493835;-0.274694
B1_5;100.0;5.066536;-0.183135
B1_5;100.0;5.127579;0.030535
B1_5;100.0;6.165303;0.518852
B1_5;100.0;5.676962;0.610417
B1_5;100.0;5.585399;0.213623
B1_5;100.0;4.21194;0.213635
B1_5;100.0;3.937248;0.305218
B1_5;100.0;6.134782;-0.366235
B1_5;100.0;6.653644;0.213653
B1_5;100.0;7.172506;0.3052
B1_5;100.0;5.280185;0.0916
B1_5;100.0;5.646441;0.488347
B1_5;100.0;5.554877;0.305212
B1_5;100.0;8.149188;-0.274712
B1_5;100.0;6.745208;-0.091571
B1_5;100.0;6.714687;-0.335705
B1_5;100.0;5.646441;0.183129
B1_5;100.0;7.752411;0.457811
B1_5;100.0;4.639238;0.671464
B1_5;100.0;5.1581;0.885087
B1_5;100.0;4.852887;0.42733
B1_5;100.0;5.463313;0.579906
B1_5;100.0;7.325113;1.373464
B1_5;100.0;6.623123;0.213641
B1_5;100.0;5.829569;0.42727
B1_5;100.0;5.432792;0.518882
B1_5;100.0;4.822366;-0.1526
B1_5;100.0;6.745208;-0.885111
B1_5;100.0;6.043218;0.305218
B1_5;100.0;7.630326;-0.12207
B1_5;100.0;5.097058;-0.244164
B1_5;100.0;5.493835;0.579906
B1_5;100.0;8.118667;-1.788139e-05
B1_5;100.0;5.341228;0.488311
B1_5;100.0;5.036015;0.5494
B1_5;100.0;5.921133;0.061041
B1_5;100.0;3.570992;0.244164
B1_5;100.0;8.179709;-0.763029
B1_5;100.0;5.799048;0.366277
B1_5;100.0;6.043218;-0.457829
B1_5;100.0;7.935539;0.488347
B1_5;100.0;6.592602;-0.030512
B1_5;100.0;5.310707;-5.960465e-06
B1_5;100.0;8.179709;-0.763005
B1_5;100.0;7.599805;-0.39677
B1_5;100.0;6.043218;0.335717
B1_5;100.0;6.623123;0.24417
B1_5;100.0;6.531559;-0.335723
B1_5;100.0;7.233549;0.702018
B1_5;100.0;5.432792;1.403958
B1_5;100.0;4.822366;0.427294
B1_5;100.0;8.545965;0.427318
B1_5;100.0;5.554877;5.960464e-06
B1_5;100.0;6.409474;0.213659
B1_5;100.0;7.477719;-0.152612
B1_5;100.0;6.653644;-0.976664
B1_5;100.0;4.852887;0.061053
B1_5;100.0;4.272982;-0.030518
B1_5;100.0;6.836772;0.061017
B1_5;100.0;7.691368;0.061029
B1_5;100.0;3.937248;0.549388
B1_5;100.0;5.524356;-0.061011
B1_5;100.0;6.531559;-0.183147
B1_5;100.0;5.463313;0.366265
B1_5;100.0;5.493835;-0.4273
B1_5;100.0;6.134782;0.122064
B1_5;100.0;5.829569;-0.244141
B1_5;100.0;3.784642;0.671476
B1_5;100.0;6.623123;0.244164
B1_5;100.0;6.073739;0.5799
B1_5;100.0;6.928336;0.732511
B1_5;100.0;6.104261;0.610429
B1_5;100.0;4.761323;0.457829
B1_5;100.0;7.294592;-0.091553
B1_5;100.0;4.822366;0.885117
B1_5;100.0;7.172506;0.457817
B1_5;100.0;6.134782;0.976676
B1_5;100.0;4.974972;0.793552
B1_5;100.0;6.470516;-0.518847
B1_5;100.0;5.249664;0.457799
B1_5;100.0;6.287389;-0.488353
B1_5;100.0;7.26407;0.396764
B1_5;100.0;5.249664;0.549364
B1_5;100.0;5.127579;1.192093e-05
B1_5;100.0;5.432792;-0.2747
B1_5;100.0;5.097058;-0.305218
B1_5;100.0;4.852887;0.1526
B1_5;100.0;5.310707;-5.960464e-06
B1_5;100.0;3.540471;-0.061029
B1_5;100.0;5.738005;0.915647
B1_5;100.0;5.86009;0.244176
B1_5;100.0;4.608717;-0.366247
B1_5;100.0;5.707484;-0.244188
B1_5;100.0;6.195825;0.366265
B1_5;100.0;6.348431;-0.030524
B1_5;100.0;6.806251;-0.122106
B1_5;100.0;4.303504;0.64097
B1_5;100.0;5.463313;0.213635
B1_5;100.0;6.256867;0.396776
B1_5;100.0;4.822366;0.5799
