Sample;Frequency (GHz);LG (mV);HG (mV)
B1_20;100.0;-0.213649;25.210597
B1_20;100.0;0.152607;26.645098
B1_20;100.0;1.037724;30.979123
B1_20;100.0;-0.061043;32.352582
B1_20;100.0;-0.396777;28.079599
B1_20;100.0;0.671469;27.560737
B1_20;100.0;-0.091564;27.072396
B1_20;100.0;-0.976682;29.788792
B1_20;100.0;-0.976682;31.742156
B1_20;100.0;-0.70199;22.341594
B1_20;100.0;-0.763033;30.124526
B1_20;100.0;-0.24417;28.32377
B1_20;100.0;-0.030521;28.079599
B1_20;100.0;0.122085;29.941399
B1_20;100.0;1.098767;29.72775
B1_20;100.0;-0.152607;31.742156
B1_20;100.0;-0.183128;25.668416
B1_20;100.0;1.15981;31.101208
B1_20;100.0;0.305213;29.147845
B1_20;100.0;0.274692;27.469173
B1_20;100.0;0.183128;35.313148
B1_20;100.0;0.366256;27.926993
B1_20;100.0;-1.465023;31.864241
B1_20;100.0;1.281895;31.894762
B1_20;100.0;0.885118;20.418752
B1_20;100.0;0.335734;34.550115
B1_20;100.0;0.427298;31.345379
B1_20;100.0;-0.24417;29.300451
B1_20;100.0;0.366256;28.415333
B1_20;100.0;-0.824075;26.797704
B1_20;100.0;-0.213649;31.162251
B1_20;100.0;0.610426;29.697228
B1_20;100.0;0.152607;27.652301
B1_20;100.0;-0.427298;31.345379
B1_20;100.0;-0.45782;33.237699
B1_20;100.0;0.366256;25.576852
B1_20;100.0;0.213649;27.743865
B1_20;100.0;0.274692;30.91808
B1_20;100.0;0.122085;25.821023
B1_20;100.0;-0.335734;35.58784
B1_20;100.0;0.305213;28.628983
B1_20;100.0;-0.366256;27.682822
B1_20;100.0;0.488341;30.124526
B1_20;100.0;-0.152607;28.506897
B1_20;100.0;-0.549383;27.530216
B1_20;100.0;-0.152607;31.3759
B1_20;100.0;-0.24417;30.948602
B1_20;100.0;-0.640947;28.934196
B1_20;100.0;0.091564;30.643389
B1_20;100.0;0.396777;28.445855
B1_20;100.0;0.24417;26.91979
B1_20;100.0;0.274692;26.736662
B1_20;100.0;-0.335734;27.347088
B1_20;100.0;0.122085;22.982541
B1_20;100.0;-0.610426;34.18386
B1_20;100.0;0.030521;30.338176
B1_20;100.0;0.518862;27.835429
B1_20;100.0;0.0;28.903674
B1_20;100.0;0.366256;30.307654
B1_20;100.0;0.335734;34.916371
B1_20;100.0;0.183128;23.501404
B1_20;100.0;-0.061043;27.743865
B1_20;100.0;-0.183128;28.628983
B1_20;100.0;0.122085;29.758271
B1_20;100.0;0.030521;28.384812
B1_20;100.0;-0.366256;25.576852
B1_20;100.0;-0.824075;32.016847
B1_20;100.0;-0.335734;29.26993
B1_20;100.0;-0.030521;31.559028
B1_20;100.0;0.671469;24.630692
B1_20;100.0;-0.152607;29.910877
B1_20;100.0;0.305213;26.2178
B1_20;100.0;-0.976682;27.225003
B1_20;100.0;0.915639;31.711634
B1_20;100.0;0.518862;34.489073
B1_20;100.0;0.488341;29.147845
B1_20;100.0;-1.068246;28.354291
B1_20;100.0;0.335734;27.102917
B1_20;100.0;0.213649;29.178366
B1_20;100.0;1.068246;33.939689
B1_20;100.0;0.640947;29.483579
B1_20;100.0;0.183128;29.208887
B1_20;100.0;0.518862;24.935905
B1_20;100.0;0.213649;29.483579
B1_20;100.0;0.549383;33.542912
B1_20;100.0;0.518862;30.277133
B1_20;100.0;0.427298;29.880356
B1_20;100.0;0.579905;31.681113
B1_20;100.0;0.122085;32.352582
B1_20;100.0;-0.94616;32.383103
B1_20;100.0;0.091564;26.004151
B1_20;100.0;-1.007203;29.086802
B1_20;100.0;0.45782;33.664998
B1_20;100.0;0.061043;25.851544
B1_20;100.0;-0.549383;24.996947
B1_20;100.0;-1.312416;29.330973
B1_20;100.0;0.183128;27.16396
B1_20;100.0;-0.640947;25.05799
B1_20;100.0;-0.030521;30.795995
B1_20;100.0;-0.274692;24.752777
B1_20;100.0;0.671469;34.763765
B1_20;100.0;0.24417;26.248321
B1_20;100.0;0.030521;23.562446
B1_20;100.0;0.427298;29.72775
B1_20;100.0;0.305213;28.690025
B1_20;100.0;0.152607;26.980832
B1_20;100.0;0.396777;31.772677
B1_20;100.0;0.213649;29.483579
B1_20;100.0;-0.335734;26.339885
B1_20;100.0;0.305213;28.781589
B1_20;100.0;1.068246;36.320351
B1_20;100.0;-0.45782;27.682822
B1_20;100.0;0.0;27.40813
B1_20;100.0;0.427298;24.569649
B1_20;100.0;-0.122085;28.262727
B1_20;100.0;0.122085;27.438652
B1_20;100.0;0.061043;29.575143
B1_20;100.0;0.213649;31.253815
B1_20;100.0;-0.24417;29.300451
B1_20;100.0;-0.396777;28.720547
B1_20;100.0;-0.152607;31.253815
B1_20;100.0;0.885118;27.041875
B1_20;100.0;-0.518862;30.521303
B1_20;100.0;0.183128;29.422536
B1_20;100.0;0.45782;35.252105
B1_20;100.0;-0.366256;28.171163
B1_20;100.0;-0.213649;24.569649
B1_20;100.0;0.183128;26.431449
B1_20;100.0;-0.122085;31.467464
B1_20;100.0;0.610426;30.094005
B1_20;100.0;-0.213649;35.923574
B1_20;100.0;0.94616;26.950311
B1_20;100.0;-0.488341;27.957514
B1_20;100.0;0.24417;27.347088
B1_20;100.0;-1.037724;33.970211
B1_20;100.0;0.335734;25.943108
B1_20;100.0;0.518862;27.438652
B1_20;100.0;-0.793554;31.62007
B1_20;100.0;-0.213649;25.180075
B1_20;100.0;0.274692;26.675619
B1_20;100.0;-0.061043;32.932486
B1_20;100.0;-0.640947;29.208887
B1_20;100.0;-0.640947;27.286045
B1_20;100.0;-0.061043;30.948602
B1_20;100.0;0.213649;29.849835
B1_20;100.0;-0.70199;26.309364
B1_20;100.0;0.091564;29.239409
B1_20;100.0;-0.152607;33.146136
B1_20;100.0;-0.274692;27.255524
B1_20;100.0;0.976682;29.239409
B1_20;100.0;-0.640947;28.81211
B1_20;100.0;1.190331;26.095714
B1_20;100.0;-0.152607;28.293248
B1_20;100.0;0.549383;24.966426
B1_20;100.0;0.030521;34.092296
