Sample;Frequency (GHz);LG (mV);HG (mV)
C1_19;100.0;0.091564;18.465389
C1_19;100.0;0.824075;17.3361
C1_19;100.0;0.213649;13.948236
C1_19;100.0;0.030521;7.26407
C1_19;100.0;0.518862;17.152973
C1_19;100.0;0.091564;19.930411
C1_19;100.0;0.518862;11.079233
C1_19;100.0;0.213649;12.116957
C1_19;100.0;0.0;12.63582
C1_19;100.0;-0.24417;10.743499
C1_19;100.0;-0.152607;12.849469
C1_19;100.0;0.488341;12.605298
C1_19;100.0;-0.488341;14.650226
C1_19;100.0;0.335734;12.483213
C1_19;100.0;-0.213649;17.641313
C1_19;100.0;0.091564;16.420461
C1_19;100.0;-0.061043;15.93212
C1_19;100.0;0.335734;12.055915
C1_19;100.0;0.396777;11.659138
C1_19;100.0;0.274692;14.253449
C1_19;100.0;1.037724;15.169088
C1_19;100.0;-0.152607;12.269564
C1_19;100.0;-0.976682;13.307288
C1_19;100.0;-0.335734;20.876572
C1_19;100.0;-0.152607;14.161885
C1_19;100.0;0.549383;10.285679
C1_19;100.0;-0.24417;11.292882
C1_19;100.0;-0.061043;15.993163
C1_19;100.0;-0.45782;18.74008
C1_19;100.0;-0.854596;15.474301
C1_19;100.0;-0.915639;12.300085
C1_19;100.0;0.061043;15.626907
C1_19;100.0;0.030521;16.664632
C1_19;100.0;-0.45782;16.817238
C1_19;100.0;0.885118;11.964351
C1_19;100.0;-0.518862;14.802832
C1_19;100.0;0.122085;15.901599
C1_19;100.0;0.183128;14.467098
C1_19;100.0;0.152607;14.161885
C1_19;100.0;1.098767;18.49591
C1_19;100.0;-0.366256;13.185203
C1_19;100.0;0.24417;15.047003
C1_19;100.0;-0.274692;14.52814
C1_19;100.0;-0.366256;14.314491
C1_19;100.0;0.24417;16.237333
C1_19;100.0;0.610426;12.086436
C1_19;100.0;1.037724;16.908802
C1_19;100.0;0.305213;12.269564
C1_19;100.0;-0.122085;19.472592
C1_19;100.0;0.366256;10.896105
C1_19;100.0;0.213649;14.406055
C1_19;100.0;0.274692;11.720181
C1_19;100.0;-0.579905;15.23013
C1_19;100.0;-0.396777;15.993163
C1_19;100.0;-0.24417;11.109754
C1_19;100.0;0.45782;18.770602
C1_19;100.0;-0.366256;15.474301
C1_19;100.0;0.549383;13.948236
C1_19;100.0;-0.24417;15.352216
C1_19;100.0;1.007203;17.549749
C1_19;100.0;-0.396777;16.756196
C1_19;100.0;0.213649;13.917714
C1_19;100.0;-0.061043;10.651935
C1_19;100.0;0.061043;15.596386
C1_19;100.0;-0.213649;17.702356
C1_19;100.0;-0.335734;12.544256
C1_19;100.0;0.549383;13.520937
C1_19;100.0;-0.122085;14.863875
C1_19;100.0;-0.488341;13.978757
C1_19;100.0;0.671469;15.077524
C1_19;100.0;-0.24417;9.400561
C1_19;100.0;-0.274692;18.343303
C1_19;100.0;0.610426;10.316201
C1_19;100.0;0.518862;17.763399
C1_19;100.0;0.183128;12.452692
C1_19;100.0;-0.274692;14.070321
C1_19;100.0;-0.24417;14.711268
C1_19;100.0;0.24417;16.206812
C1_19;100.0;0.335734;12.300085
C1_19;100.0;-0.213649;12.788426
C1_19;100.0;-0.091564;15.44378
C1_19;100.0;0.610426;16.481504
C1_19;100.0;0.366256;11.506531
C1_19;100.0;0.030521;16.054206
C1_19;100.0;-0.061043;13.643023
C1_19;100.0;0.213649;12.544256
C1_19;100.0;0.427298;11.811744
C1_19;100.0;0.427298;16.206812
C1_19;100.0;-0.152607;10.957148
C1_19;100.0;0.763033;15.016481
C1_19;100.0;0.183128;16.969845
C1_19;100.0;-0.579905;15.871078
C1_19;100.0;0.824075;16.603589
C1_19;100.0;0.396777;16.939323
C1_19;100.0;0.061043;12.63582
C1_19;100.0;-0.640947;12.239043
C1_19;100.0;0.518862;18.282261
C1_19;100.0;0.091564;14.833353
C1_19;100.0;0.122085;10.957148
C1_19;100.0;0.030521;14.558662
C1_19;100.0;0.763033;17.3361
C1_19;100.0;-0.793554;14.009278
C1_19;100.0;-0.45782;15.626907
C1_19;100.0;-0.152607;13.093639
C1_19;100.0;0.976682;19.594677
C1_19;100.0;0.152607;10.590892
C1_19;100.0;0.122085;8.729093
C1_19;100.0;-1.007203;14.924917
C1_19;100.0;-0.671469;12.178
C1_19;100.0;-0.091564;11.842266
C1_19;100.0;-0.396777;18.129654
C1_19;100.0;0.091564;18.49591
C1_19;100.0;-0.366256;16.115248
C1_19;100.0;-0.213649;13.459895
C1_19;100.0;0.274692;9.400561
C1_19;100.0;-0.122085;15.047003
C1_19;100.0;0.030521;17.030887
C1_19;100.0;0.030521;12.941033
C1_19;100.0;-0.915639;20.723965
C1_19;100.0;-0.671469;11.323404
C1_19;100.0;-0.610426;16.786717
C1_19;100.0;0.366256;13.978757
C1_19;100.0;0.396777;13.063118
C1_19;100.0;-0.305213;18.160176
C1_19;100.0;-0.274692;12.178
C1_19;100.0;0.305213;13.246246
C1_19;100.0;-0.793554;16.481504
C1_19;100.0;-0.427298;14.497619
C1_19;100.0;-0.763033;13.398852
C1_19;100.0;0.274692;16.328897
C1_19;100.0;-0.335734;17.427664
C1_19;100.0;-0.335734;7.599805
C1_19;100.0;0.24417;18.617995
C1_19;100.0;0.45782;13.093639
C1_19;100.0;-0.274692;20.510316
C1_19;100.0;-0.030521;15.260652
C1_19;100.0;-0.732511;9.766817
C1_19;100.0;1.190331;20.479795
C1_19;100.0;-0.70199;17.610792
C1_19;100.0;0.0;17.275058
C1_19;100.0;-0.305213;16.38994
C1_19;100.0;0.640947;17.09193
C1_19;100.0;0.0;12.147479
C1_19;100.0;0.45782;14.711268
C1_19;100.0;0.885118;18.801123
C1_19;100.0;-0.122085;18.74008
C1_19;100.0;-0.091564;11.903308
C1_19;100.0;0.24417;13.948236
C1_19;100.0;0.70199;8.515444
C1_19;100.0;0.122085;14.802832
C1_19;100.0;0.70199;14.74179
C1_19;100.0;-0.671469;18.251739
C1_19;100.0;-0.061043;16.084727
C1_19;100.0;0.640947;11.414967
C1_19;100.0;0.091564;17.305579
C1_19;100.0;-0.122085;15.810035
C1_19;100.0;-0.183128;10.377243
C1_19;100.0;0.122085;16.206812
C1_19;100.0;0.0;13.398852
C1_19;100.0;0.091564;14.28397
C1_19;100.0;-0.427298;19.106336
C1_19;100.0;0.70199;12.086436
C1_19;100.0;-1.068246;18.343303
C1_19;100.0;0.976682;12.178
C1_19;100.0;0.45782;12.42217
C1_19;100.0;0.030521;13.459895
C1_19;100.0;0.45782;16.054206
C1_19;100.0;0.030521;13.490416
C1_19;100.0;-0.793554;15.810035
C1_19;100.0;-0.122085;16.756196
C1_19;100.0;0.122085;10.835063
C1_19;100.0;-0.671469;12.483213
C1_19;100.0;-0.579905;18.801123
C1_19;100.0;-0.305213;16.359419
C1_19;100.0;0.305213;11.292882
C1_19;100.0;0.732511;16.756196
C1_19;100.0;-0.579905;16.725674
C1_19;100.0;-0.122085;12.055915
C1_19;100.0;1.281895;14.98596
C1_19;100.0;0.152607;11.93383
C1_19;100.0;0.793554;17.916005
C1_19;100.0;-0.488341;9.766817
C1_19;100.0;-0.45782;16.878281
C1_19;100.0;0.366256;13.795629
C1_19;100.0;-0.061043;14.345013
C1_19;100.0;0.030521;12.910511
C1_19;100.0;-0.183128;14.98596
C1_19;100.0;-0.091564;16.908802
C1_19;100.0;-0.579905;11.903308
C1_19;100.0;-0.061043;17.427664
C1_19;100.0;-0.427298;18.953729
C1_19;100.0;0.091564;14.894396
C1_19;100.0;0.579905;14.253449
C1_19;100.0;-0.030521;13.154682
C1_19;100.0;0.030521;13.215724
C1_19;100.0;-0.061043;18.099133
C1_19;100.0;-0.854596;12.330607
C1_19;100.0;1.190331;18.74008
C1_19;100.0;-1.007203;13.215724
C1_19;100.0;-0.24417;8.576486
C1_19;100.0;-0.24417;19.350506
C1_19;100.0;0.0;13.12416
C1_19;100.0;-0.091564;11.872787
C1_19;100.0;0.610426;12.757905
C1_19;100.0;-0.091564;15.169088
C1_19;100.0;-0.427298;18.312782
C1_19;100.0;0.854596;17.000366
C1_19;100.0;-0.70199;14.863875
C1_19;100.0;1.15981;11.048712
C1_19;100.0;-0.183128;13.551459
C1_19;100.0;0.213649;17.458186
C1_19;100.0;-0.579905;14.924917
C1_19;100.0;0.366256;17.641313
C1_19;100.0;-0.213649;20.571359
C1_19;100.0;0.579905;13.093639
C1_19;100.0;-0.061043;13.33781
C1_19;100.0;-0.335734;13.276767
C1_19;100.0;0.610426;13.978757
C1_19;100.0;0.824075;17.152973
C1_19;100.0;-0.824075;12.452692
C1_19;100.0;0.488341;16.664632
C1_19;100.0;-0.610426;11.781223
C1_19;100.0;0.579905;13.093639
C1_19;100.0;-0.091564;15.474301
C1_19;100.0;-1.190331;17.09193
C1_19;100.0;1.190331;17.519228
C1_19;100.0;-0.091564;12.269564
C1_19;100.0;-0.183128;15.352216
C1_19;100.0;-0.549383;19.503113
C1_19;100.0;-0.518862;16.298376
C1_19;100.0;-0.274692;12.086436
C1_19;100.0;0.061043;16.63411
C1_19;100.0;-0.061043;19.44207
C1_19;100.0;0.0;8.973263
C1_19;100.0;-0.518862;16.298376
C1_19;100.0;0.24417;15.352216
C1_19;100.0;-0.122085;15.016481
C1_19;100.0;-0.183128;14.863875
C1_19;100.0;-0.030521;16.176291
C1_19;100.0;-0.579905;12.941033
C1_19;100.0;-0.518862;14.375534
C1_19;100.0;-0.732511;10.590892
C1_19;100.0;-0.061043;17.671835
C1_19;100.0;0.213649;16.817238
C1_19;100.0;0.45782;15.260652
C1_19;100.0;0.45782;15.352216
C1_19;100.0;-0.94616;15.169088
C1_19;100.0;0.793554;16.725674
C1_19;100.0;0.732511;14.589183
C1_19;100.0;0.213649;14.74179
C1_19;100.0;0.366256;16.481504
C1_19;100.0;0.45782;12.941033
C1_19;100.0;0.213649;14.52814
C1_19;100.0;-0.213649;17.244536
C1_19;100.0;-0.885118;12.727384
C1_19;100.0;0.213649;13.58198
C1_19;100.0;0.122085;16.298376
C1_19;100.0;-0.610426;11.292882
C1_19;100.0;0.091564;14.345013
C1_19;100.0;-0.396777;12.818947
C1_19;100.0;0.122085;13.82615
C1_19;100.0;0.549383;14.619704
C1_19;100.0;-0.915639;17.366622
C1_19;100.0;-0.366256;11.018191
C1_19;100.0;-0.213649;15.748993
C1_19;100.0;-0.213649;13.704065
C1_19;100.0;-0.24417;19.136857
C1_19;100.0;0.366256;9.736296
C1_19;100.0;0.122085;15.108045
C1_19;100.0;-0.671469;17.244536
C1_19;100.0;-0.396777;14.619704
C1_19;100.0;-0.366256;13.856672
C1_19;100.0;-0.152607;15.810035
C1_19;100.0;0.610426;15.93212
C1_19;100.0;0.549383;8.790135
C1_19;100.0;-0.061043;13.978757
C1_19;100.0;0.45782;18.282261
C1_19;100.0;0.366256;13.673544
C1_19;100.0;-0.061043;13.093639
C1_19;100.0;0.091564;15.657429
C1_19;100.0;0.183128;14.52814
C1_19;100.0;-0.091564;13.948236
C1_19;100.0;0.488341;13.551459
C1_19;100.0;-0.305213;14.314491
C1_19;100.0;0.640947;17.977048
C1_19;100.0;0.091564;17.244536
C1_19;100.0;-0.854596;15.840556
C1_19;100.0;-0.122085;14.467098
C1_19;100.0;0.24417;14.009278
C1_19;100.0;-0.45782;12.178
C1_19;100.0;0.610426;22.463679
C1_19;100.0;0.518862;14.711268
C1_19;100.0;-0.366256;12.757905
C1_19;100.0;-0.183128;13.734587
C1_19;100.0;0.091564;14.345013
C1_19;100.0;1.098767;14.802832
C1_19;100.0;-0.213649;17.610792
C1_19;100.0;0.183128;13.459895
C1_19;100.0;0.122085;21.456476
C1_19;100.0;0.824075;13.12416
C1_19;100.0;0.824075;19.045293
C1_19;100.0;0.640947;14.375534
C1_19;100.0;-0.610426;16.054206
C1_19;100.0;-0.061043;10.285679
C1_19;100.0;-0.45782;12.788426
C1_19;100.0;-0.70199;10.407764
C1_19;100.0;0.213649;13.368331
C1_19;100.0;0.549383;17.763399
C1_19;100.0;0.061043;14.894396
C1_19;100.0;0.061043;13.917714
C1_19;100.0;0.396777;13.948236
C1_19;100.0;0.915639;17.671835
C1_19;100.0;0.366256;13.734587
C1_19;100.0;-0.183128;12.147479
C1_19;100.0;0.640947;18.617995
C1_19;100.0;0.427298;14.894396
C1_19;100.0;-0.274692;9.553168
C1_19;100.0;0.183128;12.757905
C1_19;100.0;0.24417;15.23013
C1_19;100.0;-0.152607;18.556952
C1_19;100.0;0.213649;16.420461
C1_19;100.0;0.183128;11.079233
C1_19;100.0;0.183128;12.483213
C1_19;100.0;-0.518862;14.436577
C1_19;100.0;0.366256;20.174582
C1_19;100.0;-0.274692;17.977048
C1_19;100.0;0.0;13.765108
C1_19;100.0;-0.579905;18.343303
C1_19;100.0;-0.305213;13.704065
C1_19;100.0;-0.335734;16.481504
C1_19;100.0;0.763033;9.949945
C1_19;100.0;0.671469;12.941033
C1_19;100.0;0.579905;12.544256
C1_19;100.0;0.763033;11.414967
C1_19;100.0;-0.122085;17.000366
C1_19;100.0;0.0;15.321694
C1_19;100.0;-0.396777;10.163594
C1_19;100.0;-0.122085;12.086436
C1_19;100.0;-0.671469;13.917714
C1_19;100.0;0.854596;12.666341
C1_19;100.0;-0.122085;11.079233
C1_19;100.0;-0.366256;11.567574
C1_19;100.0;0.366256;17.000366
C1_19;100.0;0.122085;16.14577
C1_19;100.0;0.152607;10.712977
C1_19;100.0;-0.091564;12.42217
C1_19;100.0;0.396777;15.93212
C1_19;100.0;-0.366256;16.14577
C1_19;100.0;0.45782;11.842266
C1_19;100.0;-0.732511;12.818947
C1_19;100.0;0.488341;20.540837
C1_19;100.0;-0.488341;10.255158
C1_19;100.0;0.793554;12.696862
C1_19;100.0;0.0;8.240752
C1_19;100.0;-0.671469;14.100842
C1_19;100.0;0.915639;19.258942
C1_19;100.0;0.976682;12.574777
C1_19;100.0;-0.335734;9.339519
C1_19;100.0;0.305213;16.298376
C1_19;100.0;-0.030521;15.199609
C1_19;100.0;-0.152607;14.772311
C1_19;100.0;0.274692;10.316201
C1_19;100.0;-0.763033;13.795629
C1_19;100.0;0.70199;17.885484
C1_19;100.0;-0.549383;14.192406
C1_19;100.0;0.0;13.673544
C1_19;100.0;-0.030521;12.208521
C1_19;100.0;-0.396777;12.269564
C1_19;100.0;-0.549383;17.824441
C1_19;100.0;0.061043;15.68795
C1_19;100.0;-0.518862;11.109754
C1_19;100.0;0.763033;15.44378
C1_19;100.0;0.122085;14.009278
C1_19;100.0;-0.091564;13.398852
C1_19;100.0;0.427298;12.941033
C1_19;100.0;0.030521;14.833353
C1_19;100.0;0.24417;10.316201
C1_19;100.0;0.915639;13.246246
C1_19;100.0;-0.366256;10.651935
