Sample;Frequency (GHz);LG (mV);HG (mV)
REF_16;100.0;52.649251;1.192093e-05
REF_16;100.0;46.758638;-0.030512
REF_16;100.0;58.875595;-0.457841
REF_16;100.0;69.008668;0.610429
REF_16;100.0;48.040532;0.274706
REF_16;100.0;44.225369;0.824088
REF_16;100.0;76.394825;0.457805
REF_16;100.0;58.722989;0.732505
REF_16;100.0;58.600903;0.579923
REF_16;100.0;78.6534;-0.305212
REF_16;100.0;56.678062;0.640935
REF_16;100.0;64.766208;-0.488329
REF_16;100.0;75.57075;-0.091571
REF_16;100.0;90.159933;0.122082
REF_16;100.0;72.09132;-0.183135
REF_16;100.0;62.690759;-0.15257
REF_16;100.0;51.306314;0.122082
REF_16;100.0;81.034062;0.091565
REF_16;100.0;31.223294;-0.457811
REF_16;100.0;33.664998;0.061065
REF_16;100.0;49.963374;0.854599
REF_16;100.0;59.791236;-0.366235
REF_16;100.0;37.937981;-0.12207
REF_16;100.0;51.733611;-0.183141
REF_16;100.0;68.947627;0.030524
REF_16;100.0;67.543646;-0.671434
REF_16;100.0;71.175682;0.793546
REF_16;100.0;45.720914;0.091559
REF_16;100.0;65.468197;-0.183111
REF_16;100.0;70.778904;0.244182
REF_16;100.0;60.584789;-0.1221
REF_16;100.0;26.584057;-0.152606
REF_16;100.0;59.241853;-0.122082
REF_16;100.0;47.94897;-0.732517
REF_16;100.0;52.923942;-0.94617
REF_16;100.0;77.737762;0.824082
REF_16;100.0;73.922599;-0.305206
REF_16;100.0;49.139299;0.366229
REF_16;100.0;56.586497;0.457805
REF_16;100.0;48.773045;0.610423
REF_16;100.0;61.439385;0.640935
REF_16;100.0;68.672935;-0.427276
REF_16;100.0;75.082409;0.335717
REF_16;100.0;56.983274;0.457829
REF_16;100.0;69.802222;-0.671464
REF_16;100.0;62.385546;-0.793546
REF_16;100.0;64.55256;-0.122082
REF_16;100.0;85.703821;-0.152588
REF_16;100.0;61.591991;1.129264
REF_16;100.0;56.800147;-0.79354
REF_16;100.0;21.639605;0.030524
REF_16;100.0;76.303261;-0.488335
REF_16;100.0;82.102309;-0.70197
REF_16;100.0;74.502503;-0.335735
REF_16;100.0;63.88109;-0.457811
REF_16;100.0;78.683922;-0.549346
REF_16;100.0;46.148213;0.122094
REF_16;100.0;80.698329;0.122088
REF_16;100.0;76.883166;0.152588
REF_16;100.0;80.362595;0.274706
REF_16;100.0;43.645467;-0.457799
REF_16;100.0;63.820048;-0.183135
REF_16;100.0;88.572825;0.1526
REF_16;100.0;53.046026;0.671458
REF_16;100.0;63.484312;-0.274694
REF_16;100.0;68.337201;-0.54937
REF_16;100.0;56.617019;-0.518864
REF_16;100.0;70.626297;2.980232e-05
REF_16;100.0;100.994997;0.2442
REF_16;100.0;58.845075;0.824076
REF_16;100.0;43.187647;-0.824058
REF_16;100.0;47.765843;-0.1526
REF_16;100.0;57.257967;-0.854605
REF_16;100.0;60.157491;-1.037705
REF_16;100.0;77.371506;-0.305206
REF_16;100.0;71.938715;0.213641
REF_16;100.0;75.540228;0.122082
REF_16;100.0;81.522404;-0.305212
REF_16;100.0;74.502504;0.732487
REF_16;100.0;46.178734;0.305223
REF_16;100.0;65.28507;-0.54934
REF_16;100.0;68.672934;0.213659
REF_16;100.0;76.455867;0.091571
REF_16;100.0;70.962033;0.152582
REF_16;100.0;20.479796;0.39677
REF_16;100.0;50.177026;0.12207
REF_16;100.0;64.155782;0.335717
REF_16;100.0;78.714443;0.457799
REF_16;100.0;87.077281;0.122094
REF_16;100.0;90.526191;-0.213635
REF_16;100.0;75.448665;-0.061047
REF_16;100.0;83.109513;-0.763023
REF_16;100.0;37.358078;0.793558
REF_16;100.0;70.962033;0.122088
REF_16;100.0;57.715787;-0.274712
REF_16;100.0;51.94726;5.960464e-06
REF_16;100.0;57.685265;-0.183129
REF_16;100.0;76.059091;-0.518858
REF_16;100.0;79.477476;0.152624
REF_16;100.0;71.053598;0.244159
REF_16;100.0;79.32487;-0.24417
REF_16;100.0;75.265537;-0.457835
REF_16;100.0;79.507998;0.152606
REF_16;100.0;74.594068;-0.640911
REF_16;100.0;49.505556;-0.152594
REF_16;100.0;73.647908;-0.1526
REF_16;100.0;66.414357;0.366265
REF_16;100.0;76.97473;-1.192093e-05
REF_16;100.0;57.288488;-0.030524
REF_16;100.0;48.925651;1.007187
REF_16;100.0;76.059093;0.152624
REF_16;100.0;71.938715;0.854605
REF_16;100.0;80.24051;0.1526
REF_16;100.0;100.689784;0.244153
REF_16;100.0;79.202784;-0.2747
REF_16;100.0;96.691494;0.549394
REF_16;100.0;88.359176;0.549388
REF_16;100.0;61.866686;0.335723
REF_16;100.0;78.439752;-0.610423
REF_16;100.0;76.089614;0.122094
REF_16;100.0;72.701746;-0.67147
REF_16;100.0;67.543647;-0.427282
REF_16;100.0;81.705532;0.579876
REF_16;100.0;78.470274;0.396794
REF_16;100.0;50.299111;0.610441
REF_16;100.0;40.074473;0.030506
REF_16;100.0;79.660605;0.579929
REF_16;100.0;96.8441;1.037711
REF_16;100.0;40.776463;0.244164
REF_16;100.0;77.646197;-0.15257
REF_16;100.0;52.069346;0.274682
REF_16;100.0;68.703457;0.549388
REF_16;100.0;88.298136;0.152612
REF_16;100.0;70.290565;-0.488341
REF_16;100.0;53.442804;-0.915635
REF_16;100.0;66.597487;-0.274706
REF_16;100.0;72.0608;-0.427294
REF_16;100.0;77.463072;0.213647
REF_16;100.0;58.906119;0.488329
REF_16;100.0;53.503847;0.1526
REF_16;100.0;72.366014;0.549376
REF_16;100.0;85.795388;0.366235
REF_16;100.0;105.115373;0.2747
REF_16;100.0;73.678432;-0.915623
REF_16;100.0;96.172629;-0.763041
REF_16;100.0;77.585156;0.183147
REF_16;100.0;72.457578;-0.305194
REF_16;100.0;75.753879;-0.122082
REF_16;100.0;55.701382;-0.244182
REF_16;100.0;48.193139;-0.305194
REF_16;100.0;93.425711;-0.732493
REF_16;100.0;47.308021;0.763035
REF_16;100.0;68.703459;-0.305206
REF_16;100.0;77.95141;0.152612
REF_16;100.0;89.274815;0.854588
REF_16;100.0;49.261386;0.732517
REF_16;100.0;70.473692;5.960464e-06
REF_16;100.0;81.034065;-0.122076
REF_16;100.0;89.396901;0.122076
REF_16;100.0;54.480529;0.122088
REF_16;100.0;80.087905;0.122112
REF_16;100.0;85.39861;-0.27467
REF_16;100.0;83.384205;-0.183105
REF_16;100.0;57.227447;-0.305223
REF_16;100.0;75.296059;0.518882
REF_16;100.0;74.10573;0.671452
REF_16;100.0;82.651693;-0.213647
REF_16;100.0;70.534738;-0.183111
REF_16;100.0;82.743259;0.610435
REF_16;100.0;101.33073;-0.5799
REF_16;100.0;79.416435;0.244182
REF_16;100.0;50.787452;0.091565
REF_16;100.0;65.315592;-0.15263
REF_16;100.0;55.243561;-0.030524
REF_16;100.0;85.490175;-0.366259
REF_16;100.0;68.825542;0.793535
REF_16;100.0;75.143452;0.915623
REF_16;100.0;95.348556;-0.457823
REF_16;100.0;50.238068;0.701982
REF_16;100.0;71.267247;0.579894
REF_16;100.0;66.597489;-0.122064
REF_16;100.0;101.574901;-0.366277
REF_16;100.0;78.409232;-0.579888
REF_16;100.0;48.498354;-0.366247
REF_16;100.0;115.156883;-0.549394
REF_16;100.0;59.058725;-5.960464e-06
REF_16;100.0;72.854354;-0.427288
REF_16;100.0;80.087904;0.457835
REF_16;100.0;97.332441;0.305218
REF_16;100.0;76.883168;-0.335711
REF_16;100.0;77.096817;-0.152618
REF_16;100.0;87.382496;0.061059
REF_16;100.0;68.611893;0.793558
REF_16;100.0;70.504214;1.037741
REF_16;100.0;67.452084;0.183129
REF_16;100.0;96.050547;-0.061035
REF_16;100.0;65.162985;0.701976
REF_16;100.0;67.787819;-0.335729
REF_16;100.0;67.329998;-0.854576
REF_16;100.0;60.035407;0.518823
REF_16;100.0;72.73227;0.061035
REF_16;100.0;108.625323;1.110223e-13
REF_16;100.0;52.191433;-0.366247
REF_16;100.0;50.726409;0.213647
REF_16;100.0;62.171897;0.1526
REF_16;100.0;85.246005;-0.305212
REF_16;100.0;53.168115;-0.457811
REF_16;100.0;60.615312;-0.763029
REF_16;100.0;75.937006;0.122094
REF_16;100.0;75.570751;-0.488335
REF_16;100.0;59.39446;-0.061059
REF_16;100.0;78.470277;-0.183123
REF_16;100.0;90.861923;0.091553
REF_16;100.0;79.477479;-0.061059
REF_16;100.0;62.538155;-0.854594
REF_16;100.0;72.915398;0.244164
REF_16;100.0;68.337201;-0.335741
REF_16;100.0;69.191798;0.183135
REF_16;100.0;60.523748;0.061029
REF_16;100.0;68.672938;0.335741
REF_16;100.0;84.42193;0.213641
REF_16;100.0;57.288491;-0.213653
REF_16;100.0;83.170556;1.190329
REF_16;100.0;65.742891;0.396782
REF_16;100.0;79.99634;-0.183129
REF_16;100.0;110.090347;-0.244159
REF_16;100.0;87.443538;-0.427318
REF_16;100.0;64.033699;-0.824082
REF_16;100.0;58.906118;-0.061017
REF_16;100.0;92.571119;0.15263
REF_16;100.0;58.936641;-0.671452
REF_16;100.0;68.459287;0.396776
REF_16;100.0;61.46991;-0.854588
REF_16;100.0;97.57661;-0.396758
REF_16;100.0;96.844101;1.192093e-05
REF_16;100.0;94.127704;1.06824
REF_16;100.0;83.780983;-0.732499
REF_16;100.0;66.994265;-0.091547
REF_16;100.0;92.1133;0.763047
REF_16;100.0;86.772071;-0.305218
REF_16;100.0;47.063854;0.763059
REF_16;100.0;88.145529;-0.030518
REF_16;100.0;77.737765;0.42727
REF_16;100.0;66.994262;-0.610417
REF_16;100.0;81.369799;-0.3052
REF_16;100.0;90.465148;0.671494
REF_16;100.0;76.181177;-0.030518
REF_16;100.0;83.445249;0.152594
REF_16;100.0;68.398245;-0.244141
REF_16;100.0;77.524114;-0.305206
REF_16;100.0;87.474059;0.427306
REF_16;100.0;89.396902;0.610423
REF_16;100.0;99.316327;-0.427288
REF_16;100.0;105.084854;0.213641
REF_16;100.0;80.66781;0.061029
REF_16;100.0;36.68661;0.640941
REF_16;100.0;56.281287;0.061077
REF_16;100.0;88.694913;-0.396776
REF_16;100.0;71.023076;0.061023
REF_16;100.0;100.293008;-0.396806
REF_16;100.0;89.946286;-0.366259
REF_16;100.0;104.901726;0.39677
REF_16;100.0;107.007697;0.427324
REF_16;100.0;59.486024;0.335741
REF_16;100.0;60.737396;-0.793552
REF_16;100.0;77.432551;-0.030535
REF_16;100.0;82.132832;-0.122082
REF_16;100.0;56.464415;0.305223
REF_16;100.0;82.132832;-0.122088
REF_16;100.0;96.56941;0.518847
REF_16;100.0;108.167505;-0.518858
REF_16;100.0;77.89037;-0.793564
REF_16;100.0;81.491885;0.763035
REF_16;100.0;100.506658;-0.183123
REF_16;100.0;94.127704;5.960465e-06
REF_16;100.0;96.722018;-0.39677
REF_16;100.0;103.284096;-0.671452
REF_16;100.0;86.619464;-0.427276
REF_16;100.0;91.258702;5.960464e-06
REF_16;100.0;92.571117;0.274706
REF_16;100.0;37.999025;-0.396729
REF_16;100.0;84.299845;0.152612
REF_16;100.0;104.657557;0.244164
REF_16;100.0;60.157491;-0.183117
REF_16;100.0;59.699674;-0.122088
REF_16;100.0;78.531317;0.579917
REF_16;100.0;89.946286;0.488341
REF_16;100.0;74.62459;0.091577
REF_16;100.0;90.343064;0.488317
REF_16;100.0;83.536812;0.335723
REF_16;100.0;90.22098;0.335723
REF_16;100.0;88.542306;0.366253
REF_16;100.0;59.60811;1.22087
REF_16;100.0;63.118059;0.1221
REF_16;100.0;69.832746;0.305212
REF_16;100.0;130.47858;0.885105
REF_16;100.0;56.342331;-0.9767
REF_16;100.0;81.61397;0.183123
REF_16;100.0;82.010747;0.305218
REF_16;100.0;73.89208;-0.427282
REF_16;100.0;53.564892;-0.366265
REF_16;100.0;91.93017;0.244164
REF_16;100.0;80.057383;0.702006
REF_16;100.0;80.42364;0.274718
REF_16;100.0;83.231601;-0.396788
REF_16;100.0;102.734713;-0.122094
REF_16;100.0;89.152733;0.213665
REF_16;100.0;65.224029;0.061023
REF_16;100.0;86.711029;-0.70197
REF_16;100.0;57.99048;1.068246
REF_16;100.0;71.023078;-0.335705
REF_16;100.0;95.379078;0.152642
REF_16;100.0;102.551585;-0.061041
REF_16;100.0;86.039558;0.213647
REF_16;100.0;60.462705;-0.244188
REF_16;100.0;80.362598;-0.244194
REF_16;100.0;105.878407;-0.27473
REF_16;100.0;104.779642;0.152594
REF_16;100.0;48.834089;0.854594
REF_16;100.0;109.998785;-0.305223
REF_16;100.0;93.578321;0.366265
REF_16;100.0;108.961058;0.793523
REF_16;100.0;78.470276;-1.110223e-13
REF_16;100.0;76.333785;0.152594
REF_16;100.0;89.671594;0.122094
REF_16;100.0;82.163354;0.671476
REF_16;100.0;77.707243;-0.732511
REF_16;100.0;72.366016;-0.183117
REF_16;100.0;116.255651;-0.640941
REF_16;100.0;70.107438;0.610459
REF_16;100.0;79.660607;-0.335765
REF_16;100.0;50.23807;0.763011
REF_16;100.0;73.953122;0.610423
REF_16;100.0;95.775857;-0.488323
REF_16;100.0;118.270059;-0.549364
REF_16;100.0;57.471618;-0.030524
REF_16;100.0;104.779641;0.457793
REF_16;100.0;64.460998;-0.1221
REF_16;100.0;104.810162;0.457847
REF_16;100.0;95.62325;0.549382
REF_16;100.0;105.786845;0.305212
REF_16;100.0;82.193875;-0.030524
REF_16;100.0;95.745334;0.488353
REF_16;100.0;64.949336;-0.183111
REF_16;100.0;78.042978;0.091547
REF_16;100.0;86.98572;0.396794
REF_16;100.0;87.93188;-0.457823
REF_16;100.0;53.290202;-0.946146
REF_16;100.0;74.746679;-0.061035
REF_16;100.0;44.62215;-0.854611
REF_16;100.0;60.06593;-1.220846
REF_16;100.0;44.103287;-0.183123
REF_16;100.0;85.398613;0.305247
REF_16;100.0;91.533395;0.457817
REF_16;100.0;88.14553;0.274718
REF_16;100.0;93.151024;-0.061029
REF_16;100.0;115.278971;0.305223
REF_16;100.0;110.670253;0.366247
REF_16;100.0;77.554637;0.366241
REF_16;100.0;95.043346;0.091535
REF_16;100.0;94.219269;0.457847
REF_16;100.0;95.775857;0.763011
REF_16;100.0;71.29777;-0.610417
REF_16;100.0;74.990847;-1.34294
REF_16;100.0;95.775855;0.152618
REF_16;100.0;96.142112;-1.007181
REF_16;100.0;57.990482;0.061023
REF_16;100.0;63.667443;0.671452
REF_16;100.0;62.080336;0.183123
REF_16;100.0;94.432918;-0.640935
REF_16;100.0;64.003177;0.152588
REF_16;100.0;93.303632;-0.030524
REF_16;100.0;84.177761;-0.091553
REF_16;100.0;95.897941;-0.274694
REF_16;100.0;71.694547;-0.12207
REF_16;100.0;73.708953;0.854599
REF_16;100.0;120.681241;0.030512
REF_16;100.0;83.536812;0.610417
REF_16;100.0;86.253209;-0.15263
REF_16;100.0;96.874625;-0.061053
REF_16;100.0;58.417779;0.061017
REF_16;100.0;102.154808;-0.457817
REF_16;100.0;105.786845;0.1526
REF_16;100.0;71.664026;0.152594
REF_16;100.0;92.479556;0.152624
REF_16;100.0;50.299112;0.457817
REF_16;100.0;102.673671;-0.79354
REF_16;100.0;58.814557;-0.122088
REF_16;100.0;68.154075;-1.220828
REF_16;100.0;84.788185;0.152624
REF_16;100.0;72.335493;0.488323
REF_16;100.0;93.364672;-0.2747
REF_16;100.0;98.522773;-1.068246
REF_16;100.0;69.832748;0.793558
REF_16;100.0;100.994999;0.366253
REF_16;100.0;111.860584;0.091571
REF_16;100.0;83.170556;0.640953
REF_16;100.0;70.351611;0.946146
REF_16;100.0;86.22269;-0.427318
REF_16;100.0;76.883169;0.274682
REF_16;100.0;70.473694;-0.427264
REF_16;100.0;88.786477;0.274706
REF_16;100.0;92.479556;-0.061053
REF_16;100.0;92.510076;-0.335717
REF_16;100.0;89.641075;0.122058
REF_16;100.0;87.535105;0.335711
REF_16;100.0;91.441833;0.335717
REF_16;100.0;109.937745;-0.305218
REF_16;100.0;80.42364;0.183135
REF_16;100.0;97.576614;-0.915653
REF_16;100.0;44.683192;-0.091565
REF_16;100.0;98.125996;-0.122094
REF_16;100.0;60.27958;-0.213599
REF_16;100.0;115.217929;0.824094
REF_16;100.0;111.52485;0.915629
REF_16;100.0;44.591627;0.396788
REF_16;100.0;77.402031;-0.976658
REF_16;100.0;90.129416;0.427312
REF_16;100.0;73.129048;1.068246
REF_16;100.0;90.98401;-0.427288
REF_16;100.0;85.490178;-0.152606
REF_16;100.0;92.204864;-0.061053
REF_16;100.0;69.161278;0.2747
REF_16;100.0;87.351976;0.457829
REF_16;100.0;95.104388;-0.427288
REF_16;100.0;46.117695;0.091571
REF_16;100.0;67.299479;0.091553
REF_16;100.0;88.176052;-0.335729
REF_16;100.0;104.138694;0.732499
REF_16;100.0;95.470643;0.3052
REF_16;100.0;85.520699;0.061047
REF_16;100.0;35.374196;-1.64814
REF_16;100.0;85.764869;-0.671458
REF_16;100.0;76.303265;0.244182
REF_16;100.0;93.059461;0.366271
REF_16;100.0;100.32353;0.305218
REF_16;100.0;94.768654;-0.427288
REF_16;100.0;67.055311;-0.488317
REF_16;110.0;48.376266;-0.366265
REF_16;110.0;65.285069;0.122052
REF_16;110.0;38.639972;-0.67147
REF_16;110.0;73.525822;0.183135
REF_16;110.0;73.403736;-0.366265
REF_16;110.0;54.968869;-0.274676
REF_16;110.0;76.669516;0.457799
REF_16;110.0;56.433891;0.579888
REF_16;110.0;63.301184;-0.457805
REF_16;110.0;67.482604;-0.122082
REF_16;110.0;64.766207;-0.396776
REF_16;110.0;45.232572;0.030512
REF_16;110.0;58.784032;0.640959
REF_16;110.0;70.015871;0.061023
REF_16;110.0;55.915029;-0.366229
REF_16;110.0;43.462336;0.396776
REF_16;110.0;50.726407;-0.396758
REF_16;110.0;58.387255;-0.244182
REF_16;110.0;66.383836;0.915623
REF_16;110.0;45.232572;-0.518847
REF_16;110.0;26.156757;-0.976694
REF_16;110.0;34.885851;-0.183117
REF_16;110.0;41.814188;1.788139e-05
REF_16;110.0;62.995972;-0.244164
REF_16;110.0;50.451715;0.549388
REF_16;110.0;47.06385;0.1526
REF_16;110.0;75.601271;0.427282
REF_16;110.0;55.090954;0.427318
REF_16;110.0;66.689049;-0.27467
REF_16;110.0;57.166403;0.030518
REF_16;110.0;46.606031;-1.312393
REF_16;110.0;47.2775;0.030518
REF_16;110.0;55.365646;0.94614
REF_16;110.0;51.916737;-0.152612
REF_16;110.0;37.785374;0.640965
REF_16;110.0;74.86876;-0.152606
REF_16;110.0;39.494567;-0.366253
REF_16;110.0;53.900623;-0.152618
REF_16;110.0;51.611525;0.183111
REF_16;110.0;52.4356;-0.091583
REF_16;110.0;63.728483;0.915629
REF_16;110.0;49.963374;-0.0305
REF_16;110.0;37.266512;0.152582
REF_16;110.0;59.363937;0.79354
REF_16;110.0;59.394458;-0.305223
REF_16;110.0;81.980223;-0.640923
REF_16;110.0;81.43084;-0.305235
REF_16;110.0;58.814553;-0.213683
REF_16;110.0;68.001465;0.640935
REF_16;110.0;54.907827;-0.366247
REF_16;110.0;40.959591;0.152582
REF_16;110.0;38.060066;0.1831
REF_16;110.0;65.681847;0.213689
REF_16;110.0;84.299843;-0.518858
REF_16;110.0;38.975705;-0.152624
REF_16;110.0;50.879014;0.244188
REF_16;110.0;48.956172;-0.091535
REF_16;110.0;84.391407;-0.183147
REF_16;110.0;39.036747;-0.122076
REF_16;110.0;51.336833;0.213635
REF_16;110.0;38.426321;-0.39677
REF_16;110.0;59.547064;0.488335
REF_16;110.0;67.482603;0.0
REF_16;110.0;53.168112;-0.183123
REF_16;110.0;57.715786;-0.702024
REF_16;110.0;62.416067;-0.579876
REF_16;110.0;29.758271;-0.976664
REF_16;110.0;37.602246;0.030547
REF_16;110.0;55.304603;-0.305194
REF_16;110.0;59.760712;0.030518
REF_16;110.0;71.969236;-0.671482
REF_16;110.0;56.678061;-5.960464e-06
REF_16;110.0;47.491149;0.305223
REF_16;110.0;67.39104;0.366277
REF_16;110.0;71.480894;-0.54937
REF_16;110.0;87.351973;-0.213653
REF_16;110.0;47.735319;-0.732499
REF_16;110.0;63.789525;0.4273
REF_16;110.0;61.958247;-0.366253
REF_16;110.0;44.957881;-0.305223
REF_16;110.0;56.40337;-0.152618
REF_16;110.0;65.132463;0.335735
REF_16;110.0;67.940423;-0.396782
REF_16;110.0;61.744598;0.488323
REF_16;110.0;61.897204;0.305212
REF_16;110.0;36.656087;0.640959
REF_16;110.0;59.821756;-0.2747
REF_16;110.0;30.460262;-0.427288
REF_16;110.0;70.748383;0.885111
REF_16;110.0;67.574168;0.793558
REF_16;110.0;48.345745;-0.213641
REF_16;110.0;59.241852;-0.457805
REF_16;110.0;43.065561;-0.457829
REF_16;110.0;57.044317;-0.457823
REF_16;110.0;57.380051;0.091553
REF_16;110.0;47.796362;-0.122076
REF_16;110.0;54.205836;0.183123
REF_16;110.0;47.033329;0.488347
REF_16;110.0;44.95788;0.122112
REF_16;110.0;62.538152;-0.5494
REF_16;110.0;41.020633;0.183165
REF_16;110.0;53.900623;0.244176
REF_16;110.0;65.956538;-0.122082
REF_16;110.0;49.749726;-0.183117
REF_16;110.0;45.720913;0.213671
REF_16;110.0;60.676352;0.366247
REF_16;110.0;60.737395;0.579894
REF_16;110.0;57.776828;-0.12207
REF_16;110.0;58.143084;-0.152618
REF_16;110.0;47.552192;-0.396794
REF_16;110.0;37.022342;-0.335753
REF_16;110.0;67.635209;-0.335729
REF_16;110.0;50.115981;-0.061011
REF_16;110.0;58.112564;0.183135
REF_16;110.0;75.265536;0.274694
REF_16;110.0;44.164326;0.366271
REF_16;110.0;61.286779;-0.183111
REF_16;110.0;55.7319;-0.793552
REF_16;110.0;55.335124;0.12207
REF_16;110.0;67.146869;-0.061023
REF_16;110.0;70.199;0.274682
REF_16;110.0;54.327921;-0.366271
REF_16;110.0;47.918448;0.030547
REF_16;110.0;71.053596;-0.091547
REF_16;110.0;51.001099;-0.702024
REF_16;110.0;24.844341;0.091583
REF_16;110.0;58.692468;-2.980232e-05
REF_16;110.0;70.992553;-0.824082
REF_16;110.0;56.311806;0.79354
REF_16;110.0;49.780247;0.091529
REF_16;110.0;36.808693;-0.610447
REF_16;110.0;46.789159;-0.274712
REF_16;110.0;59.791235;-0.763023
