Frequency (GHz);LG (mV) mean;HG (mV) mean;LG (mV) std deviation;HG (mV) std deviation;LG (mV) variance;HG (mV) variance
210.0;5.731248408396946;0.17939969224209926;1.1224310880072423;0.8055947517803944;1.2598515473251217;0.6489829040961154
210.0;5.666012020992366;0.21434867045091605;1.1029062318289258;0.7246195490865722;1.2164021562070801;0.5250734909184273
210.0;5.627336190839695;0.22599614462984732;1.0969942451410348;0.7750114879267354;1.2033963738725486;0.6006428064184123
210.0;5.555809129770992;0.21062155403870228;1.025461461433291;0.7362053253823168;1.051571208884901;0.5419982811212829
210.0;5.6557606183206115;0.15866319013849234;1.1051573196569413;0.768874170884682;1.2213727011913147;0.5911674906536072
210.0;5.483816164122137;0.22343471895967557;0.9947438873595789;0.7712804135212035;0.9895154014392464;0.5948734762814386
210.0;5.670205809160305;0.18009970892062976;1.0362491355255046;0.7903453465089558;1.0738122708773554;0.6246457667483615
210.0;5.5676914942748095;0.15167336752179392;1.0676190091407418;0.7814193576280091;1.1398103486786595;0.6106162124757704
210.0;5.6853499675572525;0.1707791263535878;1.0539619675204166;0.7560149582520905;1.1108358289795075;0.5715586171009102
210.0;5.602639534351145;0.1831280013047901;1.0127914677308314;0.7941298969642165;1.0257465571083715;0.6306422932523972
210.0;5.540897992366412;0.18312643862948472;1.0575736977659822;0.8120162421309134;1.118462126206413;0.6593703774844102
210.0;5.623375393129771;0.1943107646635878;1.0806305712039643;0.7649481546921499;1.167762431420606;0.5851456793669253
210.0;6.328083666666667;0.46800766666666677;0.9809958871020136;0.9931064630502948;0.9623529305110665;0.9862604469522667
220.0;5.592889097069597;0.1567433109634432;1.0651306244284513;0.7588597710872997;1.1345032470953427;0.5758681521746689
220.0;5.727943058608059;0.171052392137326;1.0641766211011985;0.7566614334691365;1.1324718808983636;0.5725365248995684
220.0;5.651024893772894;0.22359955157172162;1.0214630113019498;0.742639433386207;1.0433866834580474;0.5515133280201866
220.0;5.59177108058608;0.18603553556520144;0.9724533041275174;0.7800994181226656;0.9456654287085258;0.6085551021553214
220.0;5.668018472527473;0.23231831164494504;1.0204144900124341;0.7505401873432253;1.041245731427336;0.5633105728172036
220.0;5.617932236263736;0.15428445903399265;1.0593285372100147;0.7724525580179299;1.1221769497475094;0.5966829543884433
220.0;5.65527328021978;0.18961318855098902;1.0022654653219092;0.7885148839428872;1.0045360629769433;0.6217557221994647
220.0;5.63939773992674;0.11761541700315019;1.0851147062082847;0.7729332990242291;1.177473925629492;0.5974258847404784
220.0;5.642304549450549;0.15764020396965203;1.075694331086177;0.7956247683029581;1.157118293930938;0.6330187719371357
