Sample;Frequency (GHz);LG (mV);HG (mV)
REF_9;100.0;0.24417;82.499083
REF_9;100.0;0.366256;81.736051
REF_9;100.0;-0.091564;82.132827
REF_9;100.0;-0.152607;80.54572
REF_9;100.0;-0.091564;81.034061
REF_9;100.0;-0.213649;78.470271
REF_9;100.0;0.45782;79.996336
REF_9;100.0;-0.24417;80.118421
REF_9;100.0;-0.091564;79.782687
REF_9;100.0;0.824075;84.971309
REF_9;100.0;0.274692;80.057379
REF_9;100.0;-0.061043;82.010742
REF_9;100.0;-0.274692;82.376998
REF_9;100.0;0.94616;80.667805
REF_9;100.0;-0.152607;75.357098
REF_9;100.0;1.495544;74.990842
REF_9;100.0;-0.45782;84.025148
REF_9;100.0;-0.732511;78.042973
REF_9;100.0;0.579905;80.362592
REF_9;100.0;0.488341;81.339274
REF_9;100.0;0.763033;82.041264
REF_9;100.0;-0.152607;78.867048
REF_9;100.0;0.518862;81.705529
REF_9;100.0;0.274692;86.802587
REF_9;100.0;-0.030521;81.064582
REF_9;100.0;-0.091564;81.217188
REF_9;100.0;-0.488341;80.728848
REF_9;100.0;-1.098767;74.746672
REF_9;100.0;0.488341;83.933584
REF_9;100.0;0.091564;79.507995
REF_9;100.0;0.24417;85.062873
REF_9;100.0;0.885118;77.768281
REF_9;100.0;-0.45782;80.576241
REF_9;100.0;-0.122085;84.208276
REF_9;100.0;-0.427298;84.147234
REF_9;100.0;0.091564;72.793309
REF_9;100.0;-0.732511;79.080697
REF_9;100.0;-0.732511;84.116712
REF_9;100.0;-0.427298;81.675008
REF_9;100.0;0.122085;83.84202
REF_9;100.0;-0.274692;75.051885
REF_9;100.0;0.915639;81.186667
REF_9;100.0;0.305213;82.956903
REF_9;100.0;0.640947;80.118421
REF_9;100.0;0.854596;74.47198
REF_9;100.0;0.793554;74.899279
REF_9;100.0;0.824075;81.064582
REF_9;100.0;0.24417;80.820411
REF_9;100.0;0.305213;75.143449
REF_9;100.0;0.732511;85.886948
REF_9;100.0;1.037724;77.127334
REF_9;100.0;-0.549383;80.271028
REF_9;100.0;-0.274692;78.470271
REF_9;100.0;-1.007203;77.768281
REF_9;100.0;-0.305213;73.647905
REF_9;100.0;-1.037724;77.463068
REF_9;100.0;1.281895;88.084482
REF_9;100.0;0.976682;81.339274
REF_9;100.0;0.579905;80.515198
REF_9;100.0;-0.24417;81.095103
REF_9;100.0;-0.854596;78.68392
REF_9;100.0;0.976682;81.430838
REF_9;100.0;0.640947;80.576241
REF_9;100.0;0.061043;82.834817
REF_9;100.0;-0.24417;81.919178
REF_9;100.0;0.488341;79.477474
REF_9;100.0;-0.366256;73.403735
REF_9;100.0;-0.061043;83.994627
REF_9;100.0;0.061043;79.233304
REF_9;100.0;0.091564;78.958612
REF_9;100.0;-0.183128;83.658893
REF_9;100.0;-0.030521;80.911975
REF_9;100.0;-0.488341;76.516908
REF_9;100.0;0.885118;84.482968
REF_9;100.0;0.061043;84.574532
REF_9;100.0;0.24417;77.98193
REF_9;100.0;0.183128;81.003539
REF_9;100.0;-0.183128;80.911975
REF_9;100.0;-0.274692;82.254913
REF_9;100.0;-0.366256;82.438041
REF_9;100.0;0.763033;80.576241
REF_9;100.0;-0.793554;83.872542
REF_9;100.0;0.335734;78.989133
REF_9;100.0;0.335734;81.064582
REF_9;100.0;-0.976682;78.806005
REF_9;100.0;0.579905;83.475765
REF_9;100.0;0.305213;82.376998
REF_9;100.0;-0.671469;76.242216
REF_9;100.0;-0.366256;74.258331
REF_9;100.0;0.427298;79.599559
REF_9;100.0;-0.427298;75.692832
REF_9;100.0;-0.518862;80.637284
REF_9;100.0;1.831278;83.903063
REF_9;100.0;0.091564;84.421925
REF_9;100.0;-1.190331;86.283725
REF_9;100.0;0.427298;80.057379
REF_9;100.0;0.366256;77.066291
REF_9;100.0;0.335734;81.888657
REF_9;100.0;0.396777;78.256622
REF_9;100.0;-0.24417;83.201073
REF_9;100.0;0.152607;82.773775
REF_9;100.0;-0.396777;79.14174
REF_9;100.0;-0.518862;77.646196
REF_9;100.0;0.030521;84.605053
REF_9;100.0;-0.549383;87.35197
REF_9;100.0;0.518862;79.324868
REF_9;100.0;0.0;78.714442
REF_9;100.0;-1.251373;77.432547
REF_9;100.0;0.640947;78.409228
REF_9;100.0;0.335734;83.078988
REF_9;100.0;-0.732511;80.606762
REF_9;100.0;0.518862;77.249419
REF_9;100.0;0.274692;79.538517
REF_9;100.0;-0.24417;84.879745
REF_9;100.0;-0.366256;78.989133
REF_9;100.0;0.763033;81.034061
REF_9;100.0;0.793554;78.806005
REF_9;100.0;-0.488341;79.965815
REF_9;100.0;0.0;76.516908
REF_9;100.0;0.427298;83.384201
REF_9;100.0;0.396777;81.034061
REF_9;100.0;0.824075;78.470271
REF_9;100.0;0.183128;84.452447
REF_9;100.0;0.24417;83.750457
REF_9;100.0;0.24417;83.262116
REF_9;100.0;0.610426;83.017945
REF_9;100.0;0.488341;79.721645
REF_9;100.0;0.366256;76.638993
REF_9;100.0;1.15981;81.797093
REF_9;100.0;0.183128;81.797093
REF_9;100.0;-0.122085;80.057379
REF_9;100.0;-0.824075;80.759369
REF_9;100.0;0.0;81.613965
REF_9;100.0;-0.24417;82.712732
REF_9;100.0;0.030521;79.202782
REF_9;100.0;0.793554;76.852642
REF_9;100.0;-0.152607;79.202782
REF_9;100.0;0.213649;80.423634
REF_9;100.0;0.091564;80.606762
REF_9;100.0;-1.037724;80.057379
REF_9;100.0;-0.274692;79.752166
REF_9;100.0;-0.732511;81.095103
REF_9;100.0;-0.122085;79.721645
REF_9;100.0;-0.488341;84.116712
REF_9;100.0;0.885118;80.515198
REF_9;100.0;-0.732511;79.38591
REF_9;100.0;0.824075;82.102306
REF_9;100.0;-0.091564;85.45965
REF_9;100.0;-0.335734;78.165058
REF_9;100.0;0.030521;79.813208
REF_9;100.0;0.030521;82.529604
REF_9;100.0;0.061043;81.064582
REF_9;100.0;0.396777;81.766572
REF_9;100.0;-0.152607;78.806005
REF_9;100.0;0.488341;84.238797
REF_9;100.0;-0.732511;79.38591
REF_9;100.0;-0.915639;76.303259
REF_9;100.0;-0.335734;75.448662
REF_9;100.0;-0.366256;77.340983
REF_9;100.0;-0.335734;83.140031
REF_9;100.0;0.671469;76.455865
REF_9;100.0;0.091564;83.048467
REF_9;100.0;0.061043;88.267609
REF_9;100.0;0.213649;77.402025
REF_9;100.0;1.098767;82.132827
REF_9;100.0;-0.122085;82.285434
REF_9;100.0;0.091564;80.209985
REF_9;100.0;-0.122085;81.858136
REF_9;100.0;-0.24417;78.042973
REF_9;100.0;1.129288;81.278231
REF_9;100.0;-0.091564;79.202782
REF_9;100.0;0.061043;78.165058
REF_9;100.0;-0.335734;81.552923
REF_9;100.0;0.488341;82.65169
REF_9;100.0;0.732511;78.958612
REF_9;100.0;1.068246;83.445244
REF_9;100.0;0.091564;85.94799
REF_9;100.0;-0.549383;81.9497
REF_9;100.0;-0.549383;79.019655
REF_9;100.0;0.763033;78.622878
REF_9;100.0;1.312416;82.315955
REF_9;100.0;-0.396777;76.883163
REF_9;100.0;0.335734;83.780978
REF_9;100.0;-0.274692;88.023439
REF_9;100.0;0.70199;76.181173
REF_9;100.0;0.610426;81.919178
REF_9;100.0;-0.122085;87.626662
REF_9;100.0;0.824075;79.324868
REF_9;100.0;-0.366256;79.202782
REF_9;100.0;0.45782;81.522401
REF_9;100.0;-0.091564;80.973018
REF_9;100.0;0.274692;80.850933
REF_9;100.0;-0.366256;81.034061
REF_9;100.0;0.976682;80.332071
REF_9;100.0;-0.030521;81.766572
REF_9;100.0;0.45782;77.310462
REF_9;100.0;0.640947;83.140031
REF_9;100.0;-0.305213;84.75766
REF_9;100.0;-0.274692;83.811499
REF_9;100.0;0.061043;79.904772
REF_9;100.0;1.15981;79.569038
REF_9;100.0;-0.640947;81.156146
REF_9;100.0;0.274692;78.531314
REF_9;100.0;0.94616;78.500792
