Sample;Frequency (GHz);LG (mV);HG (mV)
REF_11;100.0;-0.45782;37.754852
REF_11;100.0;0.213649;30.948602
REF_11;100.0;-0.549383;32.596752
REF_11;100.0;0.152607;36.595043
REF_11;100.0;0.213649;31.101208
REF_11;100.0;-0.24417;33.573434
REF_11;100.0;0.70199;31.986326
REF_11;100.0;-0.885118;32.108411
REF_11;100.0;0.0;31.070687
REF_11;100.0;1.220852;35.374191
REF_11;100.0;-0.335734;33.390306
REF_11;100.0;0.854596;27.072396
REF_11;100.0;0.091564;31.436943
REF_11;100.0;0.213649;37.266511
REF_11;100.0;0.061043;27.286045
REF_11;100.0;0.427298;32.77988
REF_11;100.0;-0.70199;34.244902
REF_11;100.0;0.335734;29.758271
REF_11;100.0;-0.94616;37.69381
REF_11;100.0;1.037724;35.221584
REF_11;100.0;0.854596;31.3759
REF_11;100.0;-0.671469;40.654376
REF_11;100.0;-0.305213;34.519594
REF_11;100.0;-0.213649;27.041875
REF_11;100.0;0.518862;35.282627
REF_11;100.0;0.213649;31.925283
REF_11;100.0;-0.366256;34.794286
REF_11;100.0;-0.396777;35.862532
REF_11;100.0;0.122085;32.383103
REF_11;100.0;-0.152607;29.758271
REF_11;100.0;-0.183128;33.329263
REF_11;100.0;-0.518862;35.618361
REF_11;100.0;-0.122085;30.277133
REF_11;100.0;-0.366256;31.894762
REF_11;100.0;0.305213;27.438652
REF_11;100.0;-0.061043;33.603955
REF_11;100.0;-0.091564;32.444146
REF_11;100.0;-0.610426;33.909168
REF_11;100.0;-0.335734;34.18386
REF_11;100.0;-0.24417;32.963008
REF_11;100.0;1.465023;29.056281
REF_11;100.0;0.030521;32.505188
REF_11;100.0;-0.366256;34.824807
REF_11;100.0;-0.274692;30.185569
REF_11;100.0;0.45782;29.758271
REF_11;100.0;-0.274692;32.199975
REF_11;100.0;0.091564;27.194481
REF_11;100.0;-0.45782;31.559028
REF_11;100.0;-0.488341;31.864241
REF_11;100.0;-0.152607;35.679404
REF_11;100.0;0.091564;37.144426
REF_11;100.0;0.488341;35.526797
REF_11;100.0;-0.579905;34.855329
REF_11;100.0;0.091564;32.840922
REF_11;100.0;0.518862;29.941399
REF_11;100.0;0.061043;34.244902
REF_11;100.0;0.183128;31.589549
REF_11;100.0;-0.061043;34.855329
REF_11;100.0;-0.427298;32.963008
REF_11;100.0;0.305213;31.528506
REF_11;100.0;0.061043;30.612867
REF_11;100.0;0.213649;33.634476
REF_11;100.0;0.640947;35.007935
REF_11;100.0;-1.037724;31.803198
REF_11;100.0;0.24417;31.101208
REF_11;100.0;0.183128;33.848125
REF_11;100.0;-0.610426;31.131729
REF_11;100.0;-0.488341;35.648882
REF_11;100.0;0.213649;32.32206
REF_11;100.0;-0.122085;33.359785
REF_11;100.0;0.549383;35.648882
REF_11;100.0;0.152607;29.117323
REF_11;100.0;-0.335734;31.345379
REF_11;100.0;0.763033;33.878647
REF_11;100.0;-0.183128;29.453058
REF_11;100.0;-0.030521;33.634476
REF_11;100.0;0.427298;31.070687
REF_11;100.0;-0.335734;33.878647
REF_11;100.0;-1.007203;30.460261
REF_11;100.0;-0.305213;35.648882
REF_11;100.0;-0.061043;34.611158
REF_11;100.0;0.427298;26.400927
REF_11;100.0;-0.518862;33.512391
REF_11;100.0;-0.305213;35.679404
REF_11;100.0;0.671469;35.221584
REF_11;100.0;0.152607;36.564521
REF_11;100.0;-0.488341;34.092296
REF_11;100.0;1.465023;34.580637
REF_11;100.0;0.427298;38.853619
REF_11;100.0;-0.213649;36.747649
REF_11;100.0;-0.030521;34.916371
REF_11;100.0;-0.579905;29.575143
REF_11;100.0;-0.213649;31.650592
REF_11;100.0;0.579905;33.207178
REF_11;100.0;0.427298;32.566231
REF_11;100.0;-0.183128;28.995238
REF_11;100.0;-0.061043;33.48187
REF_11;100.0;0.335734;37.663288
REF_11;100.0;0.854596;34.550115
REF_11;100.0;0.396777;32.840922
REF_11;100.0;-0.45782;26.553534
REF_11;100.0;0.579905;29.178366
REF_11;100.0;-0.183128;33.298742
REF_11;100.0;0.640947;30.246612
REF_11;100.0;0.518862;37.327554
REF_11;100.0;0.0;32.627273
REF_11;100.0;-0.45782;28.232206
REF_11;100.0;0.0;37.602246
REF_11;100.0;0.152607;31.162251
REF_11;100.0;0.579905;31.314857
REF_11;100.0;0.488341;29.666707
REF_11;100.0;-0.213649;31.131729
REF_11;100.0;0.091564;33.573434
REF_11;100.0;0.732511;35.435233
REF_11;100.0;0.24417;31.009644
REF_11;100.0;0.671469;29.422536
REF_11;100.0;0.579905;32.566231
REF_11;100.0;0.274692;31.406421
REF_11;100.0;0.183128;32.230496
REF_11;100.0;-0.152607;30.948602
REF_11;100.0;0.732511;34.122817
REF_11;100.0;0.152607;33.756562
REF_11;100.0;0.122085;36.900256
REF_11;100.0;0.091564;33.970211
REF_11;100.0;-0.793554;29.26993
REF_11;100.0;0.45782;35.648882
REF_11;100.0;0.183128;30.67391
REF_11;100.0;-0.579905;30.185569
REF_11;100.0;-0.396777;32.627273
REF_11;100.0;-0.579905;31.62007
REF_11;100.0;0.549383;31.3759
REF_11;100.0;-0.183128;31.131729
REF_11;100.0;-0.213649;31.101208
REF_11;100.0;-0.183128;33.848125
REF_11;100.0;-0.152607;33.298742
REF_11;100.0;-0.274692;29.239409
REF_11;100.0;-0.824075;31.528506
REF_11;100.0;-0.213649;28.537419
REF_11;100.0;0.763033;38.578928
REF_11;100.0;0.427298;32.261018
REF_11;100.0;1.129288;38.273714
REF_11;100.0;-0.518862;37.510682
REF_11;100.0;-0.061043;30.551825
REF_11;100.0;0.763033;33.207178
REF_11;100.0;-0.122085;32.688316
REF_11;100.0;0.030521;37.266511
REF_11;100.0;0.824075;34.580637
REF_11;100.0;0.213649;35.618361
REF_11;100.0;0.183128;32.657795
REF_11;100.0;0.183128;27.835429
REF_11;100.0;0.335734;28.873153
REF_11;100.0;-0.274692;33.451349
REF_11;100.0;-0.45782;30.490782
REF_11;100.0;-0.824075;33.512391
REF_11;100.0;-0.274692;32.566231
REF_11;100.0;0.274692;32.444146
REF_11;100.0;0.732511;29.910877
REF_11;100.0;0.305213;29.666707
REF_11;100.0;0.763033;33.817604
REF_11;100.0;0.24417;30.42974
REF_11;100.0;0.213649;31.742156
REF_11;100.0;-0.518862;36.472958
REF_11;100.0;-0.45782;33.329263
REF_11;100.0;0.366256;29.758271
REF_11;100.0;-0.152607;34.275424
REF_11;100.0;-0.183128;30.887559
REF_11;100.0;-0.518862;29.5141
REF_11;100.0;-0.70199;28.659504
REF_11;100.0;-0.274692;32.688316
REF_11;100.0;0.122085;31.986326
REF_11;100.0;-0.24417;33.756562
REF_11;100.0;-0.274692;32.108411
REF_11;100.0;-0.305213;35.709925
REF_11;100.0;0.183128;30.704431
REF_11;100.0;0.366256;30.490782
REF_11;100.0;0.274692;30.582346
REF_11;100.0;0.488341;31.833719
REF_11;100.0;-0.610426;36.015138
REF_11;100.0;-0.061043;29.544622
REF_11;100.0;-0.763033;33.48187
REF_11;100.0;0.061043;33.085093
REF_11;100.0;-0.732511;33.817604
REF_11;100.0;-0.549383;34.489073
REF_11;100.0;-0.45782;32.047369
REF_11;100.0;0.824075;32.413624
REF_11;100.0;0.305213;33.207178
REF_11;100.0;-0.824075;33.634476
REF_11;100.0;-0.091564;32.840922
REF_11;100.0;-0.610426;32.566231
REF_11;100.0;-0.305213;30.155048
REF_11;100.0;-1.068246;35.923574
REF_11;100.0;0.793554;30.490782
REF_11;100.0;0.061043;30.246612
REF_11;100.0;0.061043;30.094005
REF_11;100.0;0.183128;35.648882
REF_11;100.0;0.824075;31.833719
REF_11;100.0;0.640947;33.573434
REF_11;100.0;0.396777;32.016847
REF_11;100.0;0.335734;30.094005
REF_11;100.0;0.70199;33.176657
REF_11;100.0;-0.793554;34.611158
REF_11;100.0;0.305213;28.354291
REF_11;100.0;-0.518862;35.038456
REF_11;100.0;-0.122085;31.406421
REF_11;100.0;-0.183128;33.573434
REF_11;100.0;-0.732511;34.855329
REF_11;100.0;-0.335734;34.18386
REF_11;100.0;-0.030521;30.795995
REF_11;100.0;0.122085;33.787083
REF_11;100.0;-0.518862;34.550115
REF_11;100.0;0.671469;32.383103
REF_11;100.0;0.366256;31.162251
REF_11;100.0;1.220852;30.307654
REF_11;100.0;0.213649;35.679404
REF_11;100.0;1.098767;32.963008
REF_11;100.0;-0.030521;32.138932
REF_11;100.0;-0.122085;26.065193
REF_11;100.0;-0.061043;34.519594
REF_11;100.0;0.671469;31.772677
REF_11;100.0;0.366256;32.261018
REF_11;100.0;1.037724;33.085093
REF_11;100.0;0.122085;31.040166
REF_11;100.0;0.518862;30.063484
REF_11;100.0;-0.427298;32.474667
REF_11;100.0;0.335734;31.3759
REF_11;100.0;0.183128;27.774386
REF_11;100.0;0.305213;32.810401
REF_11;100.0;-0.427298;34.18386
REF_11;100.0;-0.091564;33.48187
REF_11;100.0;0.061043;37.358075
REF_11;100.0;0.091564;34.061775
REF_11;100.0;-0.091564;35.465755
REF_11;100.0;-0.061043;32.138932
REF_11;100.0;-0.061043;34.672201
REF_11;100.0;0.824075;36.625564
REF_11;100.0;-0.915639;30.643389
REF_11;100.0;0.549383;34.42803
REF_11;100.0;0.45782;33.756562
REF_11;100.0;0.061043;33.603955
REF_11;100.0;-0.854596;34.397509
REF_11;100.0;0.366256;33.72604
REF_11;100.0;0.091564;31.650592
REF_11;100.0;0.0;34.916371
REF_11;100.0;-0.518862;38.151629
REF_11;100.0;0.274692;33.451349
REF_11;100.0;-0.45782;29.849835
REF_11;100.0;0.427298;30.734953
REF_11;100.0;-0.366256;29.636186
REF_11;100.0;0.610426;33.02405
REF_11;100.0;0.335734;28.293248
REF_11;100.0;0.824075;33.237699
REF_11;100.0;0.579905;34.763765
REF_11;100.0;0.152607;29.72775
REF_11;100.0;-0.793554;30.063484
REF_11;100.0;0.213649;33.603955
REF_11;100.0;0.213649;30.155048
REF_11;100.0;0.915639;31.589549
REF_11;100.0;0.091564;32.444146
REF_11;100.0;0.213649;30.21609
REF_11;100.0;0.366256;32.657795
REF_11;100.0;0.183128;34.214381
REF_11;100.0;-0.427298;38.182151
REF_11;100.0;0.915639;32.108411
REF_11;100.0;0.610426;33.207178
REF_11;100.0;-0.305213;35.221584
REF_11;100.0;0.305213;31.162251
REF_11;100.0;-0.915639;30.643389
REF_11;100.0;-0.122085;29.300451
REF_11;100.0;-1.15981;38.029544
REF_11;100.0;-0.305213;33.298742
REF_11;100.0;0.518862;30.612867
REF_11;100.0;0.579905;31.131729
REF_11;100.0;0.091564;34.397509
REF_11;100.0;0.030521;35.465755
REF_11;100.0;-0.427298;33.451349
REF_11;100.0;-0.640947;27.286045
REF_11;100.0;0.213649;32.749359
REF_11;100.0;-0.45782;30.277133
REF_11;100.0;0.183128;36.717128
REF_11;100.0;-0.091564;29.636186
REF_11;100.0;0.122085;32.688316
REF_11;100.0;0.640947;36.259308
REF_11;100.0;0.94616;35.740446
REF_11;100.0;0.70199;35.313148
REF_11;100.0;-0.305213;30.887559
REF_11;100.0;0.427298;33.359785
REF_11;100.0;-0.396777;29.97192
REF_11;100.0;-1.068246;31.192772
REF_11;100.0;-0.24417;35.648882
REF_11;100.0;-0.640947;32.566231
