Frequency (GHz);LG (mV);HG (mV)
100.0;74.47198;-0.244164
100.0;30.887561;0.12207
100.0;54.327923;-1.587081
100.0;108.045416;0.366259
100.0;146.624346;0.488329
100.0;50.78745;0.73247
100.0;103.162009;0.610423
100.0;54.205838;-0.488353
100.0;65.926017;-2.07541
100.0;122.451474;-2.384186e-05
100.0;48.712002;0.732517
100.0;114.149678;-0.610471
100.0;110.609207;0.366282
100.0;53.351241;0.488353
100.0;83.140032;-0.244212
100.0;71.786106;-0.732493
100.0;78.622884;1.220846
100.0;85.215481;0.488353
100.0;100.842389;-2.441645
100.0;130.264926;0.244117
100.0;53.107069;1.342964
100.0;44.683191;0.122142
100.0;75.570749;-7.152557e-05
100.0;62.019292;0.854611
100.0;93.639362;-1.34294
100.0;129.166159;0.244093
100.0;63.606396;-2.197528
100.0;23.806618;0.122118
100.0;103.039922;0.366211
100.0;77.768284;1.098776
100.0;75.204493;-0.244141
100.0;92.052253;-1.464987
100.0;47.124895;-0.244164
100.0;101.452817;1.342916
100.0;53.351238;0.244188
100.0;29.422536;-0.610423
100.0;97.912343;0.732517
100.0;115.980959;0.244164
100.0;77.890369;0.85454
100.0;56.647539;-1.220846
100.0;68.001467;1.098752
100.0;46.636556;-1.098704
100.0;37.846416;-0.244212
100.0;94.738129;-0.122046
100.0;87.657185;-0.610447
100.0;106.946649;0.366187
100.0;47.49115;0.366259
100.0;35.160542;0.12207
100.0;68.245636;0.610375
100.0;67.513125;-1.342893
100.0;55.426688;0.366235
100.0;60.920522;0.244188
100.0;60.676351;-0.732446
100.0;66.780613;0.244141
100.0;67.87938;0.366282
100.0;84.360883;0.488329
100.0;55.304602;-0.73247
100.0;73.739471;-0.488353
100.0;24.417043;-0.122118
100.0;62.507632;0.488329
100.0;96.813576;-1.220822
100.0;79.965816;-0.854611
100.0;98.766938;0.976658
100.0;21.120742;0.976634
100.0;104.749118;-0.488329
100.0;109.144187;1.098728
100.0;99.865705;-0.732517
100.0;97.546087;-0.366282
100.0;66.170187;-0.488329
100.0;39.189354;0.610423
100.0;18.679038;-0.366282
100.0;90.709315;-0.244212
100.0;89.366378;-0.366259
100.0;101.330727;-0.366235
100.0;128.677821;0.488353
100.0;137.101701;-1.587057
100.0;104.504944;1.709247
100.0;89.12221;-0.976658
100.0;106.21414;0.366187
100.0;79.84373;1.098752
100.0;80.820413;0.73247
100.0;87.779272;0.366211
100.0;38.456842;-1.098728
100.0;72.640705;0.366235
100.0;79.233307;0.366259
100.0;83.75046;1.098704
100.0;79.477479;0.122118
100.0;64.827251;-0.244188
100.0;129.898676;-0.366235
100.0;81.552927;0.244212
100.0;86.192164;-0.976658
100.0;123.916493;1.220798
100.0;98.766941;0.244117
100.0;107.923333;-1.22087
100.0;95.958979;0.610447
100.0;67.757295;0.366235
100.0;64.094739;0.73247
100.0;23.562448;0.488305
100.0;55.548772;0.488329
100.0;111.097546;-1.587033
100.0;66.902699;1.220846
100.0;81.18667;-0.610375
100.0;126.114032;1.098728
100.0;78.256623;-0.366211
100.0;98.766941;-0.854564
100.0;101.696983;0.610399
100.0;99.133195;0.366211
100.0;80.209987;0.488329
100.0;41.264802;0.854611
100.0;77.646197;-0.488281
100.0;122.32939;0.244236
100.0;123.672326;-0.488329
100.0;101.819068;0.488305
100.0;106.702481;0.610423
100.0;129.89867;-0.976682
100.0;92.174339;0.976706
100.0;109.388356;-0.85454
100.0;107.312904;-0.244188
100.0;122.207299;-0.244188
100.0;94.371873;-0.366235
100.0;62.995972;-1.587081
100.0;84.849225;-1.098752
100.0;44.561103;0.122023
100.0;73.861554;-0.488257
100.0;76.669514;2.319551
100.0;58.234648;-0.244188
100.0;61.042607;-0.366211
100.0;85.947993;0.610399
100.0;70.565255;-0.610399
100.0;69.222318;0.732446
100.0;77.890366;-0.122094
100.0;129.410331;-0.854611
100.0;72.884876;-1.953363
100.0;77.646197;-0.854564
100.0;84.238797;-0.244164
100.0;100.964473;-0.366259
100.0;71.053597;-0.732541
100.0;18.801123;-0.854588
100.0;116.469295;-0.244188
100.0;94.37187;-0.122023
100.0;56.281286;0.244141
100.0;60.920523;0.366259
100.0;58.967158;0.366259
100.0;63.606398;-0.122118
100.0;105.481628;0.488353
100.0;63.240141;-0.244164
100.0;108.655843;-0.488305
100.0;43.828593;-0.732517
100.0;22.463679;0.854588
100.0;45.293616;-1.098776
100.0;66.414356;0.488329
100.0;126.724456;-2.384186e-05
100.0;77.402028;-0.12207
100.0;47.613235;-0.73247
100.0;82.773775;-0.366259
100.0;104.138689;0.122046
100.0;63.728482;-1.464987
100.0;135.148337;0.976658
100.0;75.937003;1.220822
100.0;82.651693;-0.854635
100.0;67.146868;-0.488305
100.0;59.455499;-0.122118
100.0;84.971312;-1.34294
100.0;94.860214;1.342893
100.0;102.551581;0.12207
100.0;111.219633;-0.488353
100.0;84.605058;0.610423
100.0;98.889026;0.244164
100.0;37.113906;-0.854588
100.0;114.638019;1.220822
100.0;85.703821;-0.122118
100.0;46.514469;0.366235
100.0;86.070077;-1.342916
100.0;70.809424;-0.97661
100.0;73.129046;0.488329
100.0;65.071422;0.854611
100.0;97.179833;0.244188
100.0;91.685998;2.075434
100.0;63.484313;-0.488377
100.0;104.993285;2.384186e-05
100.0;85.703821;0.854588
100.0;71.053594;-0.122046
100.0;70.809425;-0.488281
100.0;64.09474;-1.098752
100.0;125.625691;-0.610447
100.0;72.152363;-0.610423
100.0;96.325235;0.366282
100.0;52.618727;0.12207
100.0;100.231962;-0.610375
100.0;109.266268;-1.098728
100.0;98.034431;-0.610447
100.0;71.053599;0.244141
100.0;89.488465;-1.098728
100.0;77.40203;-0.488305
100.0;45.171531;0.122094
100.0;73.25113;0.122046
100.0;60.310097;-0.610447
100.0;86.924675;1.342916
100.0;109.876695;-1.220846
100.0;67.87938;0.0
100.0;70.443168;-1.709199
100.0;66.414358;-0.732517
100.0;132.950802;-0.122142
100.0;68.001465;-0.122094
100.0;56.891713;-1.465011
100.0;79.843731;-1.465082
100.0;111.585891;-0.732517
100.0;93.761444;-0.976658
100.0;128.799902;0.122118
100.0;82.895863;-0.854564
100.0;101.33073;-0.122046
100.0;85.825908;0.244164
100.0;66.292273;2.384186e-05
100.0;133.317056;1.098752
100.0;104.627033;-0.366211
100.0;143.328045;-2.384186e-05
100.0;68.367721;-0.610447
100.0;94.49396;1.098752
100.0;122.817728;1.0988
100.0;97.179833;0.244117
100.0;38.701013;1.220798
100.0;44.683188;-0.854635
100.0;70.809427;0.610423
100.0;83.99463;-0.732517
100.0;119.643514;0.122094
100.0;94.127701;-0.122094
100.0;74.594067;0.366187
100.0;137.34587;-0.732493
100.0;49.200343;0.976658
100.0;96.569405;-0.732541
100.0;63.972653;-1.098728
100.0;54.450005;0.610447
100.0;80.454157;2.384186e-05
100.0;43.096083;0.244164
100.0;46.026126;0.122046
100.0;97.668172;-0.732493
100.0;86.070079;-0.488329
100.0;71.541937;0.854611
100.0;67.757297;-1.220846
100.0;104.016607;0.122118
100.0;78.012455;4.768372e-05
100.0;82.407521;1.220846
100.0;96.325235;-0.732493
100.0;94.860214;0.122142
100.0;90.587229;-0.610423
100.0;100.354047;-0.488305
100.0;76.425344;0.0
100.0;30.887559;0.244164
100.0;77.524112;0.488305
100.0;60.065927;0.122046
100.0;62.507629;-0.610399
100.0;51.031619;-1.342964
100.0;99.499449;0.122094
100.0;47.246981;1.0988
100.0;23.684531;-0.244188
100.0;44.072764;1.098728
100.0;80.454156;0.610375
100.0;58.967161;-0.12207
100.0;92.418508;-0.854588
100.0;126.236117;0.854564
100.0;125.625689;0.488353
100.0;55.182517;0.244117
100.0;64.82725;0.488329
100.0;99.255279;0.244141
100.0;119.277258;0.244141
100.0;66.414359;0.244141
100.0;72.76279;0.610447
100.0;72.640705;-0.610447
100.0;100.842389;0.488329
100.0;72.274446;-0.85454
100.0;8.057624;-0.366259
100.0;89.610551;0.4884
100.0;82.407522;0.488305
100.0;112.928829;0.488353
100.0;90.098889;-0.122094
100.0;86.436331;0.366282
100.0;58.234647;-0.244212
100.0;49.932854;0.122142
100.0;133.561228;0.488305
100.0;28.445855;-0.122046
100.0;98.156513;-0.854659
100.0;57.13588;-0.366235
100.0;92.906852;-0.244141
100.0;94.982299;0.488329
100.0;80.454157;-0.366259
100.0;79.599561;-0.244164
100.0;120.009767;-0.610352
100.0;70.321085;-0.366259
100.0;84.360886;0.244141
100.0;67.024785;-0.488305
100.0;70.076914;0.366235
100.0;11.842266;-0.122094
100.0;92.662682;-1.098704
100.0;80.087902;-0.122118
100.0;56.403372;0.488305
100.0;89.976802;-0.122094
100.0;62.751804;0.488353
100.0;89.122206;0.244164
100.0;59.455501;-0.244141
100.0;65.681846;0.488329
100.0;75.204495;-1.465011
100.0;77.646197;0.488329
100.0;92.540595;0.366235
100.0;30.399218;4.768372e-05
100.0;-2.930045;-0.366282
100.0;75.448668;-0.244188
100.0;76.54743;0.122094
100.0;79.355392;-0.366259
100.0;70.321085;-0.366235
100.0;42.241484;1.342893
100.0;76.30326;0.244188
100.0;80.209987;0.366282
100.0;130.264926;-1.098752
100.0;137.712122;-2.384186e-05
100.0;99.987791;1.342893
100.0;77.646196;2.384186e-05
100.0;127.823222;0.36633
100.0;45.049447;-0.488305
100.0;73.983639;-0.610399
100.0;84.482974;-0.244141
100.0;78.134537;0.244141
100.0;66.414358;0.12207
100.0;71.297765;0.122094
100.0;104.749115;0.244164
100.0;62.7518;-0.244188
100.0;46.636552;1.098752
100.0;60.065928;-0.244188
100.0;104.382859;-0.366235
100.0;70.809424;-2.384186e-05
100.0;56.159198;0.732517
100.0;86.070076;0.488353
100.0;55.548772;-0.610399
100.0;57.38005;0.488353
100.0;47.735319;-0.4884
100.0;73.739472;0.0
100.0;48.956172;0.122094
100.0;34.916373;-0.366306
100.0;88.755953;0.976682
100.0;93.883532;0.610447
100.0;71.541937;-2.384186e-05
100.0;58.47882;-0.122118
100.0;81.430838;-0.854635
100.0;81.064583;-0.366259
100.0;64.094737;4.768372e-05
100.0;84.971312;-1.831245
100.0;89.61055;-0.366259
100.0;89.854719;-0.12207
100.0;90.465143;-0.854611
100.0;89.85472;0.488305
100.0;52.496642;-0.85454
100.0;65.55976;-0.122142
100.0;69.222319;-0.366235
100.0;48.345746;-0.366259
100.0;83.262116;-0.854611
100.0;70.68734;-0.976706
100.0;107.801248;0.366235
100.0;71.175681;-0.244141
100.0;96.569404;1.587081
100.0;88.633865;-1.34294
100.0;59.94384;-0.488353
100.0;88.023442;-0.610423
100.0;45.415702;-0.366259
100.0;59.333414;0.122118
100.0;91.319743;-1.0988
100.0;83.75046;-0.73247
100.0;89.122209;0.610447
100.0;72.640702;-0.976682
100.0;50.421193;0.0
100.0;81.675008;1.342916
100.0;83.017948;4.768372e-05
100.0;81.308752;0.122118
100.0;20.14406;-0.732493
100.0;93.028934;-0.610399
100.0;109.998779;-0.12207
100.0;101.574902;-0.488281
100.0;68.001464;-4.768372e-05
100.0;90.465145;0.366259
100.0;43.950677;0.244117
100.0;47.369064;0.122166
100.0;62.99597;-2.384186e-05
100.0;78.86705;0.610328
100.0;115.492614;0.122094
100.0;74.227813;-1.34294
100.0;95.71481;-0.366282
100.0;47.857404;-0.976634
100.0;64.216822;0.488329
100.0;29.178366;1.342893
100.0;67.268953;4.768372e-05
100.0;102.307414;2.384186e-05
100.0;68.489806;2.384186e-05
100.0;21.242829;0.122023
100.0;97.912343;-1.342916
100.0;102.551582;-2.075434
100.0;66.414359;-0.122094
100.0;98.644854;-0.366306
100.0;60.554269;0.122094
100.0;75.692834;0.244117
100.0;62.629716;-0.732541
100.0;72.396532;0.12207
100.0;77.157858;-0.244212
100.0;74.838237;0.854659
100.0;68.978146;0.854611
100.0;79.84373;0.12207
100.0;77.768283;0.854564
100.0;43.828592;-0.122046
100.0;68.733977;0.244164
100.0;94.860213;0.610423
100.0;50.665368;0.976682
100.0;40.532291;0.488234
100.0;35.893054;-0.488353
100.0;42.485656;-0.488353
100.0;83.017948;-0.732517
100.0;55.426687;-0.73247
100.0;47.735319;-0.244212
100.0;73.129044;-0.732493
100.0;78.13454;-1.220822
100.0;56.281285;-2.384186e-05
100.0;108.045417;0.976658
100.0;65.437675;0.244141
100.0;65.559761;-0.4884
100.0;115.492615;-0.976658
100.0;49.810767;-0.488305
100.0;17.824441;0.488329
100.0;68.733977;0.12207
100.0;70.809424;0.610423
100.0;85.581738;1.220846
100.0;107.190818;0.122094
100.0;50.054939;0.854564
100.0;82.529606;-0.244188
100.0;59.089245;0.366259
100.0;52.618732;1.220846
100.0;81.43084;-0.122118
100.0;44.805273;-0.12207
100.0;89.122207;4.768372e-05
100.0;116.591382;-0.976682
100.0;81.308755;-0.854588
100.0;119.521427;0.12207
100.0;105.359547;0.488329
100.0;89.488463;0.73247
100.0;47.613235;0.732493
100.0;54.32792;-1.342964
100.0;87.168846;-0.244164
100.0;28.56794;0.732517
100.0;93.517278;-2.384186e-05
100.0;56.403369;1.709223
100.0;93.639363;0.122094
100.0;65.07142;-1.587105
100.0;103.650346;0.366235
100.0;74.838236;-0.366306
100.0;80.698331;0.122094
100.0;81.186669;0.244188
100.0;92.540593;-1.220846
100.0;95.348553;-1.342916
100.0;60.920522;2.384186e-05
100.0;45.537786;1.220822
100.0;88.389698;-0.244141
100.0;73.006961;-0.854635
100.0;84.605055;-1.22087
100.0;16.603592;-0.854611
100.0;73.861557;-0.976658
100.0;82.16335;0.244212
100.0;74.349897;2.384186e-05
100.0;76.425345;0.488353
100.0;70.68734;0.0
100.0;71.053596;0.488329
100.0;48.101576;0.488305
100.0;98.522767;-0.610447
100.0;68.245637;-0.976729
100.0;90.709317;0.244164
100.0;29.544622;0.488329
100.0;53.59541;-0.732541
100.0;87.290929;-1.709199
100.0;91.563912;0.122094
100.0;58.967158;-0.97661
100.0;100.354047;0.122046
100.0;75.326577;0.0
100.0;88.878036;1.220798
100.0;106.458309;0.732493
100.0;81.552924;-0.122118
100.0;85.215481;-0.122118
100.0;116.591382;0.488353
100.0;92.052253;0.122094
100.0;126.236112;0.610423
100.0;124.526919;-0.244117
100.0;81.552924;-0.610375
100.0;126.84654;1.22087
100.0;104.749113;-0.73247
100.0;83.262116;0.854588
100.0;41.508976;0.122023
100.0;112.56257;-0.244141
100.0;117.323895;-0.366282
100.0;67.757294;-0.366282
100.0;81.186669;0.0
100.0;42.241484;0.122118
100.0;64.949334;0.854564
100.0;76.303259;-0.488329
100.0;49.932854;0.488353
100.0;66.780613;0.854635
100.0;47.246978;-0.122046
100.0;78.012455;-1.220846
100.0;117.079723;0.121999
100.0;19.533634;-0.610423
100.0;90.098889;-0.732541
100.0;59.821758;-0.610375
100.0;74.227811;-0.854588
100.0;73.251131;0.488305
100.0;103.039923;-4.768372e-05
100.0;93.761449;0.73247
100.0;41.508973;-0.366306
100.0;103.772435;1.098776
100.0;35.648882;0.244141
100.0;89.854722;-0.366259
100.0;80.087902;2.384186e-05
100.0;59.089245;0.854588
100.0;55.915029;0.12207
100.0;63.118057;-0.366282
100.0;100.476134;-0.12207
100.0;89.610548;-1.587081
100.0;60.798436;-0.610423
100.0;83.75046;0.488329
100.0;98.156515;-0.976729
100.0;72.274449;-7.152557e-05
100.0;101.33073;-0.854564
100.0;102.429496;0.122094
100.0;45.65987;0.610447
100.0;70.931514;-1.098752
100.0;49.200341;1.831293
100.0;89.976802;0.488329
100.0;88.75595;0.488305
100.0;75.937006;-0.244141
100.0;106.70248;-1.098776
100.0;64.827248;1.098776
100.0;51.886217;-0.4884
100.0;102.307415;-1.465034
100.0;66.65853;2.384186e-05
100.0;73.129046;1.220846
100.0;46.148211;0.976682
100.0;51.031619;1.098752
100.0;104.8712;-0.976682
100.0;124.160667;1.098728
100.0;72.396533;-0.488329
100.0;55.915028;-1.464987
100.0;101.574902;0.610447
100.0;56.891711;0.366282
100.0;36.015138;-2.384186e-05
100.0;103.40618;-0.854564
100.0;24.539128;0.366259
100.0;68.489805;0.488353
100.0;109.144187;0.854564
100.0;80.454157;-1.22087
100.0;94.860214;-0.366211
100.0;77.27994;-0.610399
110.0;15.016481;0.732493
110.0;41.142717;-1.220822
110.0;35.526797;0.244117
110.0;48.712;-0.488377
110.0;48.956171;0.854588
110.0;65.437676;-1.098728
110.0;31.253815;-0.366282
110.0;54.572093;-0.244164
110.0;74.838236;0.244164
110.0;31.986326;-0.488377
110.0;23.196191;1.098728
110.0;36.01514;-0.244164
110.0;49.688683;-4.768372e-05
110.0;78.500794;-0.244093
110.0;80.087902;-0.854564
110.0;59.21133;0.12207
110.0;43.340251;0.610447
110.0;86.314248;0.244164
110.0;52.130386;0.610423
110.0;52.618727;1.464987
110.0;21.242827;0.976682
110.0;96.813577;0.610375
110.0;73.739471;-0.488329
110.0;17.09193;-0.488329
110.0;51.764131;-0.488305
110.0;65.559761;0.732517
110.0;94.860213;1.342964
110.0;24.539128;-0.732517
110.0;106.580395;0.36633
110.0;45.537785;1.220798
110.0;84.116714;0.244141
110.0;42.363571;0.122046
110.0;85.337566;0.244093
110.0;15.260652;2.384186e-05
110.0;38.334757;0.366282
110.0;69.832742;-0.244212
110.0;65.559761;-0.610495
110.0;76.54743;-1.465011
110.0;53.107068;1.098776
110.0;38.578928;0.244236
110.0;50.665364;-0.732541
110.0;32.474668;0.366235
110.0;91.808084;-0.854588
110.0;15.260652;-0.244188
110.0;61.775118;0.976658
110.0;82.651691;0.0
110.0;18.312782;-0.366187
110.0;56.647539;0.610447
110.0;41.264804;-0.366282
110.0;53.717497;0.610399
110.0;16.237333;1.34294
110.0;40.166038;-0.366282
110.0;40.288121;1.95334
110.0;23.440361;-0.732493
110.0;14.894396;1.34294
110.0;56.647539;0.0
110.0;31.131729;-0.122046
110.0;55.670857;0.976634
110.0;74.960321;1.098728
110.0;47.613233;0.0
110.0;14.52814;1.098776
110.0;63.362226;-0.488329
110.0;44.561103;1.220798
110.0;41.875228;-0.488353
110.0;39.433524;-0.366235
110.0;48.834085;0.854611
110.0;61.164692;-0.122094
110.0;75.937006;-0.122094
110.0;67.757295;0.12207
110.0;34.794286;-0.854659
110.0;93.028936;0.366282
110.0;45.293614;-0.244188
110.0;33.085093;0.976777
110.0;11.47601;-0.244164
110.0;64.338909;-0.122046
110.0;71.908192;0.366259
110.0;54.205836;-0.732446
110.0;12.452692;0.610399
110.0;14.52814;-0.244164
110.0;70.931509;-0.610423
110.0;58.234648;0.488329
110.0;41.997315;-0.244212
110.0;39.067268;-0.854588
110.0;57.502139;0.12207
110.0;56.525455;1.098728
110.0;76.547432;0.488329
110.0;36.381395;0.4884
110.0;36.381394;1.220846
110.0;52.008301;-1.098728
110.0;74.227811;1.831245
110.0;71.297768;0.854588
110.0;18.312782;0.366259
110.0;49.322426;-1.098728
110.0;52.252473;-0.73247
110.0;55.060433;0.732493
110.0;36.99182;-0.366211
110.0;72.152363;0.0
110.0;55.548772;-4.768372e-05
110.0;41.264804;-0.610447
110.0;43.828592;-0.732493
110.0;61.775118;-2.384186e-05
110.0;15.748993;0.122094
110.0;73.495302;0.488377
110.0;35.038456;1.587129
110.0;75.57075;-0.122046
110.0;38.945183;0.244188
110.0;35.893053;-1.220822
110.0;78.500794;0.244164
110.0;48.345745;-0.244141
110.0;86.558419;0.366259
110.0;24.294958;0.488329
110.0;66.536443;-0.244141
110.0;33.451349;-0.244141
110.0;44.072762;-0.366306
110.0;68.856063;-0.122046
110.0;46.392383;0.488353
110.0;89.000122;-0.976658
110.0;54.327922;-0.244141
110.0;26.492491;0.244141
110.0;7.935539;-0.610423
110.0;64.58308;-0.244164
110.0;44.316933;0.122094
110.0;39.555609;-0.488377
110.0;41.753143;-0.73247
110.0;32.718839;-0.122142
110.0;48.712;-1.709151
110.0;52.252471;-0.854588
110.0;54.694179;-1.220798
110.0;21.731168;-1.587129
110.0;85.581738;-0.12207
110.0;61.530948;-0.244164
110.0;68.856062;1.464987
110.0;60.554266;-0.488353
110.0;62.507631;-2.384186e-05
110.0;6.470518;0.976682
110.0;45.537785;0.12207
110.0;50.421193;0.488305
110.0;48.834085;-0.976706
110.0;73.4953;0.122046
110.0;20.266145;0.244164
110.0;29.178366;-1.098752
110.0;56.891711;-0.366235
110.0;23.318276;-0.122046
110.0;41.142718;0.0
110.0;51.397875;0.244188
110.0;76.059091;-1.098776
110.0;22.952022;-0.366259
110.0;21.609083;-0.122094
110.0;40.654376;0.122118
110.0;53.961664;0.610399
110.0;47.369064;-0.610399
110.0;40.166035;0.854611
110.0;68.123551;-0.854564
110.0;51.153705;-0.976658
110.0;48.101574;-0.732541
110.0;1.709193;-0.488329
110.0;85.703824;0.122023
110.0;23.318276;-2.384186e-05
110.0;48.712;-0.244141
110.0;83.384202;0.610423
110.0;36.869735;-0.366306
110.0;41.997315;0.366235
110.0;70.687339;0.610447
110.0;34.916371;0.854588
110.0;63.728483;2.319646
110.0;36.869735;0.854588
110.0;30.643389;-0.610399
110.0;24.050787;-1.342893
110.0;53.351238;0.610447
110.0;28.690025;0.244236
110.0;51.642045;0.366235
110.0;51.764132;0.366259
110.0;28.201684;0.0
110.0;66.780613;0.976682
110.0;47.857404;0.610423
110.0;68.856061;0.0
110.0;30.521303;-1.465011
110.0;79.233307;0.4884
110.0;31.131729;1.464963
110.0;56.525455;0.976729
110.0;100.842391;-0.488353
110.0;62.385546;0.366282
110.0;49.200343;-0.976682
110.0;53.961664;0.122046
110.0;73.861556;1.953411
110.0;71.786106;0.366306
110.0;36.259308;-0.122023
110.0;52.008303;0.122046
110.0;17.09193;0.732493
110.0;42.485656;-0.122094
110.0;31.497985;-2.384186e-05
110.0;73.983641;-0.610423
110.0;38.578928;-0.12207
110.0;7.080942;0.73247
110.0;90.709315;0.244117
110.0;27.713344;0.244188
110.0;44.561103;0.244164
110.0;64.583078;-1.465034
110.0;88.267612;-0.122094
110.0;71.664023;-0.122023
110.0;81.675011;0.12207
110.0;45.65987;2.384186e-05
110.0;61.28678;0.122023
110.0;77.768281;0.732493
110.0;74.960321;-0.12207
110.0;74.594066;0.244164
110.0;73.617385;-0.12207
110.0;32.474667;-0.732541
110.0;40.04395;0.610399
110.0;44.805275;1.342916
110.0;85.581736;-0.12207
110.0;81.43084;0.488305
110.0;58.845074;0.122118
110.0;31.497987;-1.465034
110.0;31.3759;-0.366306
110.0;53.107068;0.366306
110.0;26.614577;0.366259
110.0;37.602246;0.122094
110.0;71.297768;0.122094
110.0;72.640705;0.244212
110.0;45.659871;0.488329
110.0;30.277133;0.122046
