Frequency (GHz);LG (mV);HG (mV)
100.0;0.0;30.643389
100.0;-1.342937;23.562446
100.0;0.0;34.42803
100.0;-0.24417;10.010988
100.0;-0.732511;52.496642
100.0;1.587108;44.927359
100.0;-0.24417;40.04395
100.0;-0.122085;38.823098
100.0;0.610426;18.190697
100.0;0.24417;40.04395
100.0;-0.610426;21.120742
100.0;3.296301;47.613233
100.0;-0.488341;36.259308
100.0;1.098767;30.399218
100.0;0.366256;40.04395
100.0;-0.854596;15.748993
100.0;2.197534;37.23599
100.0;-0.854596;40.04395
100.0;0.0;30.032963
100.0;0.732511;42.241484
100.0;-0.366256;29.666707
100.0;0.0;42.485654
100.0;-1.098767;17.702356
100.0;0.610426;40.532291
100.0;-0.366256;27.347088
100.0;0.488341;49.078256
100.0;1.831278;44.805273
100.0;0.488341;30.032963
100.0;1.342937;40.654376
100.0;-0.610426;21.609083
100.0;-0.488341;40.532291
100.0;-0.24417;30.155048
100.0;0.488341;41.264802
100.0;-1.098767;51.27579
100.0;0.732511;25.271639
100.0;-0.24417;36.869735
100.0;0.854596;26.126236
100.0;-0.122085;33.207178
100.0;0.854596;23.684531
100.0;0.366256;44.683188
100.0;-0.122085;9.644732
100.0;-0.732511;40.166035
100.0;0.610426;41.753143
100.0;0.488341;42.729825
100.0;0.366256;17.458186
100.0;-1.465023;33.695519
100.0;0.488341;43.340251
100.0;0.0;27.469173
100.0;0.0;32.474667
100.0;-1.220852;15.504822
100.0;-0.488341;42.973995
100.0;-0.854596;15.993163
100.0;1.587108;43.950677
100.0;0.610426;40.654376
100.0;-2.075449;34.305945
100.0;-1.709193;32.230496
100.0;0.122085;20.388231
100.0;0.0;39.311439
100.0;-0.854596;21.609083
100.0;1.220852;44.927359
100.0;2.197534;39.189354
100.0;-0.854596;35.893053
100.0;-0.122085;40.410206
100.0;0.732511;24.783298
100.0;-0.488341;39.555609
100.0;0.24417;11.720181
100.0;1.098767;38.090587
100.0;0.0;24.539128
100.0;-0.976682;45.293614
100.0;0.610426;45.90404
100.0;0.854596;29.666707
100.0;0.0;31.3759
100.0;0.122085;16.603589
100.0;-0.122085;47.613233
100.0;-0.24417;36.99182
100.0;0.610426;39.555609
100.0;0.24417;42.363569
100.0;-0.488341;24.172872
100.0;-1.465023;26.614577
100.0;-0.732511;26.248321
100.0;0.122085;47.735319
100.0;0.488341;41.753143
100.0;0.854596;37.23599
100.0;-0.366256;33.329263
100.0;-0.366256;22.585765
100.0;-0.488341;30.155048
100.0;-0.610426;23.562446
100.0;0.0;25.149554
100.0;-0.122085;45.415699
100.0;0.366256;25.637895
100.0;0.0;41.508973
100.0;0.854596;20.388231
100.0;-0.610426;40.04395
100.0;1.709193;15.504822
100.0;0.732511;42.60774
100.0;1.220852;55.060431
100.0;-0.122085;38.456842
100.0;0.488341;40.166035
100.0;-0.122085;27.469173
100.0;1.098767;38.701013
100.0;0.732511;22.463679
100.0;1.587108;30.887559
100.0;0.0;10.010988
100.0;0.610426;49.688682
100.0;0.122085;39.555609
100.0;0.610426;36.259308
100.0;-0.732511;38.456842
100.0;0.24417;18.923208
100.0;0.854596;28.32377
100.0;0.0;20.876572
100.0;1.831278;39.677694
100.0;1.342937;42.363569
100.0;0.732511;30.155048
100.0;-0.122085;39.433524
100.0;0.732511;21.486998
100.0;0.488341;46.026126
100.0;-0.732511;30.399218
100.0;0.488341;46.148211
100.0;1.465023;40.898547
100.0;-0.488341;36.625564
100.0;-1.098767;36.015138
100.0;2.197534;16.847759
100.0;0.854596;42.973995
100.0;0.854596;33.085093
100.0;-0.610426;40.776461
100.0;-0.732511;38.701013
100.0;0.366256;18.434867
100.0;-0.366256;32.352582
100.0;1.587108;9.278476
100.0;-0.854596;41.386887
100.0;-0.976682;46.758637
100.0;0.732511;43.09608
100.0;-0.366256;40.410206
100.0;1.587108;20.510316
100.0;0.122085;33.817604
100.0;1.709193;26.736662
100.0;0.122085;47.002807
100.0;-0.366256;24.539128
100.0;0.732511;41.508973
100.0;-2.075449;36.015138
100.0;2.441704;41.264802
100.0;-2.563789;33.817604
100.0;-0.976682;20.876572
100.0;0.0;42.60774
100.0;-0.976682;23.806617
100.0;0.976682;32.230496
100.0;1.709193;40.898547
100.0;0.24417;39.555609
100.0;0.366256;41.386887
100.0;-1.098767;20.510316
100.0;0.610426;37.724331
100.0;0.366256;23.562446
100.0;2.441704;45.65987
100.0;-0.732511;30.521303
100.0;-0.488341;36.015138
100.0;0.0;35.404712
100.0;1.465023;26.370406
100.0;-0.854596;37.358075
100.0;-0.366256;18.801123
100.0;1.709193;45.049444
100.0;-1.098767;15.626907
100.0;0.366256;40.532291
100.0;0.0;27.591258
100.0;-0.732511;37.724331
100.0;1.953363;46.148211
100.0;-0.976682;29.422536
100.0;2.197534;34.672201
100.0;1.709193;25.393724
100.0;0.24417;40.776461
100.0;0.732511;12.941033
100.0;-1.220852;34.061775
100.0;0.732511;47.979489
100.0;0.732511;32.352582
100.0;-0.732511;35.282627
100.0;1.220852;16.725674
100.0;0.854596;35.038456
100.0;-0.488341;17.214015
100.0;0.732511;41.631058
100.0;-0.732511;51.031619
100.0;-0.366256;35.770968
100.0;0.0;32.230496
100.0;0.610426;31.009644
100.0;-0.366256;41.386887
100.0;-0.488341;20.510316
100.0;-0.122085;48.223659
100.0;0.366256;17.580271
100.0;0.976682;39.067268
100.0;0.488341;41.875228
100.0;0.488341;24.661213
100.0;-1.587108;40.04395
100.0;0.854596;18.679038
100.0;-0.122085;30.277133
100.0;-0.122085;23.684531
100.0;0.24417;37.480161
100.0;-0.732511;37.358075
100.0;-0.854596;35.038456
100.0;0.610426;39.79978
100.0;-0.488341;25.271639
