Frequency (GHz);LG (mV);HG (mV)
100.0;44.072762;-0.366211
100.0;39.79978;-0.732565
100.0;26.736662;0.0
100.0;69.466488;0.244164
100.0;50.054938;-0.732493
100.0;19.167379;-0.12207
100.0;11.842266;-0.122094
100.0;37.724331;0.122142
100.0;56.1592;-0.854588
100.0;84.482971;0.854564
100.0;43.340251;-2.384186e-05
100.0;14.406055;0.488329
100.0;65.803932;-0.244188
100.0;11.598095;-0.610447
100.0;31.864241;1.342893
100.0;77.646197;-0.366235
100.0;47.491148;0.122046
100.0;27.469173;0.488329
100.0;30.765474;-1.098728
100.0;39.433526;-2.384186e-05
100.0;41.997313;-0.244141
100.0;26.004151;0.854588
100.0;20.021975;0.366259
100.0;31.497985;1.098752
100.0;34.42803;0.610399
100.0;59.333415;-0.12207
100.0;27.591258;-0.122046
100.0;47.613233;-1.464963
100.0;85.581736;0.122023
100.0;24.417043;0.976658
100.0;66.292273;-0.732517
100.0;30.643389;1.098752
100.0;34.916371;1.465034
100.0;57.38005;0.244212
100.0;39.311439;-0.122094
100.0;42.485654;-0.244164
100.0;53.473325;0.366235
100.0;31.864241;1.098728
100.0;23.684531;-0.122046
100.0;32.596752;0.244164
100.0;32.352582;1.0988
100.0;23.318276;1.220846
100.0;64.094739;-0.488329
100.0;70.198999;0.488305
100.0;37.724331;-0.122046
100.0;46.148211;-1.220822
100.0;20.266145;0.976658
100.0;59.94384;0.366235
100.0;41.142717;-0.610447
100.0;32.596752;0.122118
100.0;35.404712;-0.610423
100.0;56.769624;1.464963
100.0;21.364912;-0.976682
100.0;49.810769;-0.366259
100.0;8.42388;-0.610375
100.0;29.178366;0.366259
100.0;43.340251;0.244212
100.0;45.90404;0.488329
100.0;63.728483;0.610423
100.0;30.399218;1.342916
100.0;25.149554;-0.244164
100.0;43.828592;0.244188
100.0;49.322426;2.384186e-05
100.0;60.554266;0.488353
100.0;45.537785;-0.244188
100.0;66.536443;-0.244141
100.0;26.736662;0.488353
100.0;41.753143;-2.384186e-05
100.0;35.893053;-0.244188
100.0;58.722989;0.122046
100.0;34.916371;-0.366211
100.0;57.868391;0.976729
100.0;33.329263;0.122094
100.0;55.792944;0.976634
100.0;54.694176;0.244164
100.0;62.01929;-0.244164
100.0;35.160542;-0.488353
100.0;38.578928;0.244164
100.0;38.945183;-0.854588
100.0;35.404712;0.366259
100.0;19.655719;-0.610399
100.0;23.196191;-0.488305
100.0;27.469173;-1.098728
100.0;49.932852;-0.732565
100.0;38.334757;0.732517
100.0;47.979489;-0.976706
100.0;46.514466;-0.976706
100.0;35.893053;0.366211
100.0;35.648882;0.12207
100.0;13.673544;0.488281
100.0;58.112563;-0.976729
100.0;64.705165;-0.366259
100.0;45.781955;-0.122046
100.0;68.978147;0.12207
100.0;38.823098;-0.488329
100.0;53.839579;-0.73247
100.0;65.315591;-0.976634
100.0;18.190697;0.122023
100.0;45.65987;0.366235
100.0;50.787449;0.0
100.0;66.048102;-0.244188
100.0;44.316933;4.768372e-05
100.0;31.864241;-1.709151
100.0;33.695519;-0.122118
100.0;34.061775;-1.220822
100.0;99.621537;1.220846
100.0;32.474667;0.366282
100.0;38.334757;-0.488305
100.0;41.508973;0.122046
100.0;14.894396;-0.610423
100.0;35.404712;0.85454
100.0;50.543278;-0.732446
100.0;39.79978;-0.366282
100.0;29.300451;0.488353
100.0;56.281285;0.12207
100.0;34.061775;-1.587081
100.0;37.602246;-0.976634
100.0;34.061775;0.122118
100.0;69.954829;-0.244188
100.0;31.009644;1.709199
100.0;36.259308;1.342869
100.0;43.584421;0.366259
100.0;34.305945;-0.122118
100.0;36.625564;1.831269
100.0;19.89989;-0.610423
100.0;31.131729;-0.366306
100.0;38.456842;0.488305
100.0;40.288121;0.0
100.0;49.566597;-0.610423
100.0;21.486998;-0.366259
100.0;62.507631;-0.122046
100.0;70.931511;-0.244141
100.0;63.240142;0.488353
100.0;10.743499;-0.610423
100.0;53.839581;-0.366282
100.0;22.219509;0.732517
100.0;53.107068;-0.244188
100.0;41.020632;0.854635
100.0;65.681846;-1.709199
100.0;56.647539;0.244188
100.0;58.234647;-0.366306
100.0;65.926017;-0.122094
100.0;53.351238;-0.12207
100.0;34.550115;-0.244188
100.0;46.636552;-0.366211
100.0;36.381394;-0.366259
100.0;48.101574;-0.244164
100.0;68.733977;0.488305
100.0;65.559761;0.976706
100.0;61.530949;-0.488329
100.0;30.643389;-0.976682
100.0;40.04395;0.488353
100.0;47.857404;2.384186e-05
100.0;43.950677;-0.976634
100.0;42.729825;1.465058
100.0;65.926017;0.366282
100.0;58.478819;-4.768372e-05
100.0;17.580271;1.098752
100.0;30.765474;-1.220822
100.0;33.329263;-0.488329
100.0;55.670859;1.0988
100.0;82.16335;1.465011
100.0;33.085093;0.366282
100.0;45.293614;-0.488353
100.0;26.858747;-0.12207
100.0;38.090587;-0.244188
100.0;25.75998;-0.12207
100.0;33.451349;0.0
100.0;24.294958;0.244212
100.0;46.514466;-0.366235
100.0;31.3759;2.563691
100.0;52.862899;-0.366282
100.0;39.311439;-0.366211
100.0;57.746308;0.976706
100.0;30.521303;0.0
100.0;42.363569;0.366235
100.0;55.792944;-0.976658
100.0;33.329263;-0.854588
100.0;45.171529;-0.366259
100.0;23.684531;0.854564
100.0;34.672201;-0.73247
100.0;37.113905;0.244141
100.0;31.253815;-0.488305
100.0;20.510316;0.244093
100.0;40.898548;0.244164
100.0;14.406055;0.122118
100.0;30.765474;-0.976682
100.0;25.75998;-0.244212
100.0;24.661213;-1.95334
100.0;44.683188;-0.610423
100.0;50.543278;-0.488281
100.0;43.462336;0.488377
100.0;41.997313;0.366235
100.0;38.578929;-0.976706
100.0;35.526797;0.610423
100.0;48.101574;-0.732493
100.0;36.381394;0.366211
100.0;38.578928;1.098752
100.0;87.290931;-0.610375
100.0;30.277133;-0.366235
100.0;30.399218;-0.366235
100.0;45.415699;0.366187
100.0;19.167379;0.12207
100.0;34.42803;-1.220822
100.0;36.015138;-0.854564
100.0;46.148211;2.384186e-05
100.0;39.555609;-0.366187
100.0;21.975338;0.732541
100.0;37.724331;-0.488305
100.0;42.60774;-0.244164
100.0;32.474667;1.342964
100.0;32.230496;0.244141
100.0;38.701013;0.610447
100.0;18.434867;-0.976682
100.0;66.536443;-0.976706
100.0;81.186669;-4.768372e-05
100.0;49.322426;-0.854588
100.0;61.164695;-0.732541
100.0;31.986326;-0.12207
100.0;60.676351;-0.73247
100.0;52.862898;-0.976658
100.0;21.975338;0.488377
100.0;33.207178;0.732541
100.0;62.26346;-0.488353
100.0;60.554267;-0.732493
100.0;14.52814;0.0
100.0;35.160542;0.0
100.0;40.410207;0.610423
100.0;38.456842;-0.366259
100.0;42.363569;0.610447
100.0;65.926017;-0.244164
100.0;42.729826;0.488353
100.0;48.467831;0.244141
100.0;66.658528;1.342893
100.0;39.067268;-0.366259
100.0;52.374557;1.587105
100.0;45.049445;-0.854516
100.0;34.305945;0.244236
100.0;44.927359;0.244141
100.0;63.362227;0.0
100.0;26.858747;-1.220822
100.0;41.142717;0.366259
100.0;27.957514;0.610423
100.0;24.172872;0.73247
100.0;41.142717;-0.122023
100.0;26.370406;-1.465011
100.0;58.356734;-0.244212
100.0;42.973997;-0.488305
100.0;39.311439;0.976634
100.0;47.491148;0.732565
100.0;61.286779;0.73247
100.0;23.562446;0.488353
100.0;14.28397;-0.732565
100.0;32.230496;-0.854611
100.0;39.433524;0.244117
100.0;29.178366;-0.854635
100.0;42.973995;-1.831293
100.0;52.252473;-0.366211
100.0;37.724331;0.244212
100.0;46.880722;0.854564
100.0;27.347088;-0.610399
100.0;34.794286;-0.610399
100.0;48.589915;0.366211
100.0;31.62007;0.488305
100.0;41.875228;-0.244141
100.0;49.200341;0.366235
100.0;55.915028;0.488329
100.0;32.596752;0.488305
100.0;16.969845;0.366211
100.0;41.631059;0.244164
100.0;32.840922;-0.976682
100.0;18.068612;-2.075458
100.0;55.915028;1.342916
100.0;20.021975;0.244164
100.0;65.926017;0.854564
100.0;35.282627;-0.244188
100.0;39.433524;-1.587057
100.0;26.004151;0.610423
100.0;25.51581;0.488281
100.0;36.747649;-2.384186e-05
100.0;36.137223;-0.244188
100.0;33.451349;-0.488305
100.0;64.216824;-0.610423
100.0;34.42803;-0.976682
100.0;33.207178;0.244188
100.0;27.713344;-0.12207
100.0;26.126236;0.122046
100.0;49.566598;0.366259
100.0;27.347088;-0.244188
100.0;32.108413;-0.732517
100.0;12.330607;-0.732493
100.0;36.625564;-0.122118
100.0;34.42803;0.610423
100.0;34.18386;-0.610447
100.0;32.840922;0.854611
100.0;25.882065;0.366259
100.0;10.377243;-0.122118
100.0;36.381394;0.12207
100.0;19.533634;-0.488305
100.0;32.108411;-0.976658
100.0;63.850568;-0.12207
100.0;60.920523;-1.220846
100.0;32.596752;-0.488329
100.0;18.068612;1.220846
100.0;44.561103;-0.610447
100.0;39.433524;-0.488353
100.0;51.886216;-0.366235
100.0;25.51581;-0.366259
100.0;33.695519;0.122023
100.0;43.706506;0.488305
100.0;37.968501;0.85454
100.0;33.451349;0.488329
100.0;69.710658;0.366211
100.0;39.189354;-0.610423
100.0;27.102917;-1.342893
100.0;30.521303;0.488353
100.0;46.148211;0.976682
100.0;80.698328;0.976634
100.0;39.189354;1.098752
100.0;45.293614;-0.366259
100.0;47.369063;0.366235
100.0;69.344403;0.122094
100.0;37.358075;-1.587105
100.0;44.561103;0.854588
100.0;26.980832;1.220846
100.0;19.411549;-1.342916
100.0;61.408862;-0.366235
100.0;18.679038;-0.366282
100.0;35.526797;4.768372e-05
100.0;36.869735;0.122046
100.0;26.736662;0.366235
100.0;35.038456;-1.465058
100.0;39.189354;-0.488281
100.0;44.927359;-0.488257
100.0;31.986327;0.732541
100.0;50.299108;0.488353
100.0;28.934196;-0.488329
100.0;38.456842;-1.465011
100.0;64.094739;-0.976658
100.0;35.282627;-0.488353
100.0;37.968501;0.366282
100.0;33.573434;-0.732493
100.0;31.864241;-0.244188
100.0;40.166035;0.244164
100.0;30.032963;-1.342964
100.0;50.909536;-1.709223
100.0;34.794286;0.244188
100.0;57.013796;1.220822
100.0;29.544622;0.73247
100.0;70.565255;-1.220822
100.0;49.322426;-1.098752
100.0;58.112562;0.732493
100.0;45.781955;0.732493
100.0;23.440361;-0.732493
100.0;32.718837;0.366187
100.0;46.514466;0.97661
100.0;29.178366;-0.488353
100.0;67.268954;1.95334
100.0;38.945183;-0.366306
100.0;57.746308;-0.366235
100.0;41.386887;-0.366282
100.0;47.735319;-1.465058
100.0;29.422536;-0.488353
100.0;34.305945;0.610399
100.0;55.060433;0.122023
100.0;46.880722;0.732517
100.0;16.969845;0.366211
100.0;20.14406;0.244164
100.0;43.09608;-0.488257
100.0;44.927359;0.12207
100.0;42.241484;0.732493
100.0;35.893053;0.0
100.0;18.923208;-0.488329
100.0;25.027469;0.488329
100.0;31.986326;0.12207
100.0;36.015138;-1.587105
100.0;26.004151;0.488377
100.0;46.636553;-0.488353
100.0;39.555611;7.152557e-05
100.0;19.533634;-0.244188
100.0;29.544622;1.342869
100.0;71.664023;0.488353
100.0;68.611892;0.854588
100.0;41.997313;-0.244188
100.0;29.056281;0.244188
100.0;44.072762;1.342964
100.0;41.997313;-0.122046
100.0;39.555609;0.488305
100.0;26.614577;0.488329
100.0;51.397876;0.122046
100.0;43.218166;0.732493
100.0;47.613233;-0.610423
100.0;35.893053;0.12207
100.0;52.130386;-0.854635
100.0;58.722988;0.244164
100.0;61.897205;1.587081
100.0;62.7518;0.122046
100.0;36.259308;-1.098752
100.0;53.717494;-0.122118
100.0;44.439018;-0.122094
100.0;33.573434;0.976634
100.0;32.108411;-1.953363
100.0;58.112562;-0.366282
100.0;42.60774;0.244141
100.0;51.153705;1.098728
100.0;58.600904;-0.732493
100.0;37.724331;-2.441645
100.0;38.212672;-0.12207
100.0;45.171529;1.220775
100.0;62.873885;-0.244141
100.0;38.212672;-0.244188
100.0;53.839579;0.488329
100.0;16.969845;1.220822
100.0;53.107068;2.384186e-05
100.0;48.223659;-0.610447
100.0;56.40337;0.12207
100.0;35.038456;0.12207
100.0;31.986326;0.488329
100.0;65.926017;0.976658
100.0;42.119399;-0.366235
100.0;39.311439;-1.220846
100.0;50.909536;0.244164
100.0;37.968501;-0.610399
100.0;61.408864;1.709175
100.0;56.891711;1.220775
100.0;17.214015;1.587033
100.0;48.834085;0.488329
100.0;25.027469;-0.732493
100.0;58.478819;-1.098704
100.0;54.572091;0.366259
100.0;62.385546;-4.768372e-05
100.0;18.801123;0.122023
100.0;37.724331;-0.732541
100.0;53.717496;0.854564
100.0;38.212672;0.732517
100.0;48.46783;-0.366259
100.0;36.381394;-1.342916
100.0;53.35124;0.121999
100.0;28.079599;0.610447
100.0;53.717494;-0.488329
100.0;30.032963;-0.244164
100.0;10.255158;0.244141
100.0;30.399218;1.220846
100.0;26.614577;0.73247
100.0;46.148211;0.122046
100.0;47.857404;0.854588
100.0;23.806617;-0.244117
100.0;31.009644;-0.610399
100.0;39.311439;-0.976682
100.0;46.880722;-0.976658
100.0;34.18386;-0.732493
100.0;90.34306;0.366235
100.0;47.613233;0.854564
100.0;30.277133;0.244188
100.0;34.550115;-0.976682
100.0;39.067268;0.122046
100.0;32.963008;0.732517
100.0;43.340251;-0.488305
100.0;28.201684;0.244188
100.0;33.573434;0.244188
100.0;17.702356;-0.488329
100.0;10.255158;-0.366259
100.0;33.451349;-0.244093
100.0;32.596752;1.464987
100.0;19.167379;0.732493
100.0;37.724331;0.0
100.0;31.62007;0.366259
100.0;34.550115;-0.366282
100.0;36.259308;-0.366259
100.0;29.544622;-0.732541
100.0;41.386887;-0.244164
100.0;72.152361;-1.220822
100.0;62.141375;0.488329
100.0;71.908192;0.244141
100.0;38.090587;-1.098752
100.0;63.240142;0.122094
100.0;35.526797;-0.12207
100.0;43.340251;0.610375
100.0;44.561103;0.366259
100.0;57.135881;-0.732493
100.0;41.020632;0.976634
100.0;56.525454;0.854611
100.0;41.875228;-1.953363
100.0;39.067268;-2.384186e-05
100.0;59.455501;-1.0988
100.0;47.491148;-0.610423
100.0;32.474667;0.244141
100.0;22.097424;0.97661
100.0;38.578928;-2.384186e-05
100.0;69.344403;-0.610423
100.0;46.636553;-0.366282
100.0;48.712;0.97661
100.0;41.264804;-0.122094
100.0;13.795629;0.244164
100.0;58.845074;-0.366282
100.0;60.432182;-0.12207
100.0;34.061775;2.384186e-05
100.0;8.912221;0.122094
100.0;45.65987;0.610399
100.0;36.015138;-0.976634
100.0;54.450005;0.366282
100.0;39.067268;-0.976658
100.0;45.537785;0.366259
100.0;22.95202;-0.854588
100.0;51.27579;0.122094
100.0;42.485654;0.122142
100.0;56.037113;-0.244188
100.0;40.898547;-0.12207
100.0;39.555609;0.976682
100.0;26.736662;1.95334
100.0;37.968501;-0.366235
100.0;42.485654;-1.95334
100.0;43.09608;-0.12207
100.0;43.218166;-0.610447
100.0;-1.587108;0.488305
100.0;39.555609;0.610399
100.0;43.950677;0.976658
100.0;41.264802;-0.366259
100.0;28.690025;0.122094
100.0;31.253815;-0.610423
100.0;44.439018;0.976682
100.0;46.148211;0.122046
100.0;46.026126;2.384186e-05
100.0;24.905384;-1.220798
100.0;32.840922;0.244117
100.0;40.654376;0.0
100.0;81.064585;0.122023
100.0;28.934196;-1.220846
100.0;34.550115;-0.122118
100.0;52.984983;-0.122118
100.0;44.194847;0.976682
100.0;28.56794;-0.732541
100.0;54.816261;-0.488305
100.0;45.293614;0.976706
100.0;20.14406;-0.488353
100.0;58.234648;0.610375
100.0;43.828593;-0.244188
100.0;38.701013;0.366211
100.0;40.532291;0.244212
100.0;42.119399;0.244141
100.0;48.712;0.488329
100.0;50.421193;0.12207
100.0;32.718837;-1.098776
100.0;29.178366;-0.610399
100.0;43.218166;-0.610447
100.0;34.42803;-0.488353
100.0;36.747649;-0.244164
100.0;55.304603;-0.122118
100.0;61.042608;-0.488377
100.0;49.810767;1.342893
100.0;66.780613;0.0
100.0;50.054938;-1.587129
100.0;45.537785;0.244164
100.0;38.945183;0.366282
100.0;52.740812;0.122094
100.0;40.898547;-0.366235
100.0;42.363569;1.465058
100.0;66.292273;0.244188
100.0;30.765474;1.0988
100.0;39.311439;0.0
100.0;54.08375;-0.976658
100.0;49.810767;-0.854611
100.0;41.631058;0.366259
100.0;44.805273;0.244164
100.0;50.543278;0.122094
100.0;48.345745;0.244188
100.0;33.695519;-0.122094
100.0;44.561103;-0.244212
100.0;36.259308;-0.366282
100.0;33.207178;-0.732493
100.0;51.397875;-0.244164
100.0;19.89989;-0.244141
100.0;46.514468;-0.244164
100.0;37.968501;-2.07541
100.0;33.085093;-0.488353
100.0;38.823098;1.098728
100.0;31.497985;0.610447
100.0;26.004151;0.610399
100.0;37.724331;-0.732446
100.0;25.75998;0.610447
100.0;50.909536;-0.610423
100.0;50.054938;0.0
100.0;19.045293;0.122094
100.0;35.648882;0.12207
100.0;41.875228;0.366211
100.0;36.869735;0.488305
100.0;35.038456;-0.854611
100.0;46.026126;0.366259
100.0;41.631058;0.0
100.0;32.963008;0.122046
100.0;57.624222;0.488329
100.0;39.189354;0.610352
100.0;49.200341;-0.854588
100.0;40.898547;-1.0988
100.0;44.439018;0.854611
100.0;40.654376;-0.366259
100.0;52.862899;-0.366282
100.0;38.945183;-0.122142
100.0;25.637895;-0.610423
100.0;33.939689;-0.610447
100.0;47.613233;-0.244164
100.0;35.526797;0.73247
100.0;21.242827;-2.384186e-05
100.0;47.002807;-0.244141
100.0;32.474667;0.366306
100.0;39.921865;0.244188
100.0;22.097424;0.854611
100.0;28.445855;0.610423
100.0;38.823098;-0.610423
100.0;37.23599;-0.244164
100.0;47.735319;-0.244164
100.0;38.456842;-0.732517
100.0;39.555609;0.610447
100.0;52.862898;1.220822
100.0;57.746306;-2.384186e-05
100.0;58.722989;0.854564
100.0;41.386887;1.220846
100.0;45.049444;-0.976658
100.0;110.975464;-0.976658
100.0;56.1592;1.098776
100.0;42.119399;1.098776
100.0;14.894396;-0.366282
100.0;44.683188;0.976634
100.0;25.882065;0.122094
100.0;27.713344;-0.854611
100.0;34.061775;-0.610423
100.0;40.04395;0.976634
100.0;42.973995;-0.854588
100.0;37.113905;1.587057
100.0;46.392383;-0.488305
100.0;37.235992;0.366282
100.0;34.42803;0.488353
100.0;48.101574;0.85454
100.0;41.753143;-0.732493
100.0;44.316933;-0.732493
100.0;46.880722;-0.244164
100.0;43.706506;-0.244141
100.0;37.602247;1.220894
100.0;36.137223;-0.488329
100.0;33.085093;0.366187
100.0;33.817604;-0.244164
100.0;47.124892;0.488329
100.0;18.556952;-0.610471
100.0;46.270296;0.122023
100.0;63.972653;0.976634
100.0;37.602246;-1.342916
100.0;46.636552;0.244188
100.0;14.28397;0.122118
100.0;40.166037;0.366282
100.0;49.322426;-0.976682
100.0;20.14406;0.122118
100.0;20.876572;2.384186e-05
100.0;30.765474;0.610423
100.0;43.218166;-1.22087
100.0;51.397875;-0.366282
100.0;28.81211;0.610399
100.0;40.04395;-0.732517
100.0;41.508973;0.122094
100.0;34.18386;-1.220798
100.0;25.75998;0.12207
100.0;34.916371;-0.244188
100.0;22.70785;-0.366235
100.0;35.282627;-0.366235
100.0;41.508973;-0.122094
100.0;48.46783;-0.244164
100.0;47.491148;-0.854611
100.0;46.148211;0.854659
100.0;34.550115;2.384186e-05
100.0;20.632401;0.122046
100.0;40.410206;1.587057
100.0;39.189354;-1.220798
100.0;21.609083;0.610471
100.0;49.200341;-0.12207
100.0;37.602246;-0.976634
100.0;39.067268;0.366259
100.0;44.561103;0.610447
100.0;30.155048;-0.488329
100.0;35.282627;-0.73247
100.0;30.032963;-1.465034
100.0;73.739471;-0.976658
100.0;36.015138;-0.488305
100.0;47.735319;-0.488305
100.0;10.377243;0.976634
100.0;39.555609;-0.488353
100.0;39.067268;-0.488305
100.0;36.015138;0.122094
100.0;47.369063;0.488257
100.0;49.200341;-0.244212
100.0;51.51996;0.366211
100.0;45.293614;1.098728
100.0;17.824441;-0.976706
100.0;40.288121;1.098824
100.0;31.864241;0.244188
100.0;60.432182;-1.0988
100.0;50.909534;-1.465058
100.0;35.648882;1.464939
100.0;61.286779;-0.732517
100.0;32.840922;-0.488353
100.0;53.229155;0.122166
100.0;73.25113;-0.122094
100.0;36.625564;-1.587057
100.0;41.020632;-0.854588
100.0;38.701013;-1.587081
100.0;31.009644;-0.366235
100.0;40.04395;0.610423
100.0;46.758637;-2.384186e-05
100.0;32.230496;-0.610447
100.0;37.846416;1.587129
100.0;44.561103;0.122118
100.0;55.670859;-0.488305
100.0;20.388231;0.976706
100.0;48.956171;0.366259
100.0;20.632401;0.366259
100.0;31.497985;-4.768372e-05
100.0;36.015138;1.098704
100.0;3.662556;0.610399
100.0;28.934196;0.244164
100.0;34.550115;0.244164
100.0;44.561103;0.244188
100.0;34.18386;0.732541
100.0;85.093397;0.12207
100.0;44.927359;0.366235
100.0;74.105726;0.610399
100.0;35.893053;1.220846
100.0;66.048102;0.366259
100.0;10.255158;-0.244117
100.0;37.724331;0.610399
100.0;33.45135;-0.610375
100.0;42.363569;0.488305
100.0;42.485654;-0.244141
100.0;20.021975;0.976706
100.0;40.04395;0.12207
100.0;81.552926;-0.122142
100.0;40.166035;1.098728
100.0;32.108411;0.366282
100.0;58.112565;0.244164
100.0;79.111221;-0.488305
100.0;42.363569;2.384186e-05
100.0;31.986326;-0.732446
100.0;32.108411;-2.384186e-05
100.0;38.334757;0.488377
100.0;41.264802;0.85454
100.0;41.386887;-4.768372e-05
100.0;30.643389;0.122094
100.0;47.979489;0.610423
100.0;37.724331;0.366187
100.0;39.677694;-0.732517
100.0;18.190697;-0.244164
100.0;33.451349;0.976682
100.0;38.334757;0.122094
100.0;29.788792;-1.831269
100.0;45.90404;0.976682
100.0;68.001465;-0.366259
100.0;32.840922;0.610423
100.0;20.266145;-0.488329
100.0;90.953487;0.12207
100.0;44.683188;-0.122023
100.0;29.178366;0.366235
100.0;53.961666;0.610423
100.0;29.300451;-0.122023
100.0;64.216824;-0.610399
100.0;12.208521;-0.854611
100.0;49.566597;-0.244117
100.0;50.54328;-0.366235
100.0;27.347088;-0.122094
100.0;37.846416;-1.098728
100.0;16.237333;-0.854564
100.0;67.87938;-0.488329
100.0;52.130386;-0.244188
100.0;31.131729;-0.366259
100.0;36.869735;-0.976682
100.0;44.194847;0.976729
