Frequency (GHz);LG (mV);HG (mV)
100.0;-0.122085;43.828592
100.0;0.24417;40.654376
100.0;0.0;32.718837
100.0;-0.122085;42.973995
100.0;0.366256;15.016481
100.0;0.24417;37.968501
100.0;0.24417;16.725674
100.0;0.488341;40.410206
100.0;-1.342937;39.677694
100.0;-0.488341;28.32377
100.0;-0.24417;37.480161
100.0;-0.732511;19.89989
100.0;-0.488341;31.986326
100.0;0.24417;19.777805
100.0;0.24417;33.817604
100.0;0.976682;40.04395
100.0;0.610426;19.533634
100.0;0.610426;32.596752
100.0;0.0;17.824441
100.0;-0.732511;35.404712
100.0;0.0;50.543278
100.0;-0.732511;33.207178
100.0;-0.366256;34.672201
100.0;1.709193;19.289464
100.0;-0.610426;36.015138
100.0;-0.122085;18.190697
100.0;-0.122085;37.23599
100.0;0.122085;15.138566
100.0;0.122085;32.596752
100.0;0.0;48.712
100.0;-0.610426;17.702356
100.0;-1.953363;32.963008
100.0;0.122085;18.068612
100.0;-0.610426;47.491148
100.0;-0.976682;17.458186
100.0;-0.488341;42.85191
100.0;0.976682;38.212672
100.0;0.122085;49.444512
100.0;-1.587108;24.783298
100.0;0.0;43.218166
100.0;0.122085;44.927359
100.0;0.610426;27.469173
100.0;-0.610426;32.108411
100.0;-0.732511;21.609083
100.0;0.488341;41.020632
100.0;-1.465023;26.126236
100.0;-1.098767;43.218166
100.0;-1.465023;46.758637
100.0;-0.610426;26.614577
100.0;-0.122085;36.381394
100.0;-0.488341;13.063118
100.0;0.122085;37.846416
100.0;2.441704;25.149554
100.0;-1.220852;45.65987
100.0;-1.342937;43.706506
100.0;0.366256;31.131729
100.0;-0.122085;36.747649
100.0;0.366256;25.637895
100.0;1.220852;41.386887
100.0;0.976682;23.562446
100.0;-0.24417;41.631058
100.0;0.610426;38.456842
100.0;-0.976682;34.672201
100.0;0.366256;35.160542
100.0;-1.220852;20.998657
100.0;-0.366256;34.916371
100.0;1.831278;14.650226
100.0;-0.24417;37.846416
100.0;-0.122085;16.481504
100.0;-0.488341;35.282627
100.0;-1.709193;44.316933
100.0;0.976682;38.578928
100.0;0.488341;38.823098
100.0;-0.122085;23.806617
100.0;0.0;33.573434
100.0;0.122085;16.603589
100.0;-0.976682;37.358075
100.0;-0.976682;18.312782
100.0;0.610426;30.643389
100.0;0.488341;34.794286
100.0;0.366256;47.246978
100.0;-0.488341;42.241484
100.0;-0.976682;34.794286
100.0;1.098767;26.858747
100.0;-0.366256;27.957514
100.0;-0.122085;40.04395
100.0;-0.366256;18.801123
100.0;-0.122085;35.770968
100.0;-0.488341;38.456842
100.0;0.488341;43.706506
100.0;0.610426;45.90404
100.0;-0.610426;16.481504
100.0;1.342937;40.166035
100.0;-0.488341;27.591258
100.0;0.732511;33.207178
100.0;0.732511;12.818947
100.0;1.098767;38.334757
100.0;-0.854596;36.99182
100.0;-0.122085;31.497985
100.0;0.0;40.654376
100.0;0.732511;35.282627
100.0;0.24417;29.910877
100.0;0.122085;12.574777
100.0;2.075449;36.747649
100.0;0.366256;13.917714
100.0;-1.953363;38.456842
100.0;0.122085;39.433524
100.0;-0.24417;39.311439
100.0;1.220852;46.148211
100.0;0.0;31.131729
100.0;-0.122085;40.898547
100.0;1.220852;23.440361
100.0;-0.732511;28.81211
100.0;-0.488341;14.52814
100.0;0.24417;41.386887
100.0;-0.122085;37.113905
100.0;-0.610426;31.497985
100.0;-0.366256;35.526797
100.0;-0.122085;14.772311
100.0;-0.366256;32.352582
100.0;0.122085;21.975338
100.0;0.366256;45.293614
100.0;0.24417;26.004151
100.0;-0.488341;35.160542
100.0;0.0;52.130386
100.0;0.610426;28.32377
100.0;0.610426;28.934196
100.0;2.197534;21.609083
100.0;0.122085;38.334757
100.0;0.488341;28.81211
100.0;0.854596;38.334757
100.0;-0.24417;45.90404
100.0;0.366256;26.492491
100.0;0.366256;34.672201
100.0;-0.24417;15.993163
100.0;1.220852;30.643389
100.0;-0.854596;12.086436
100.0;-0.854596;44.072762
100.0;0.24417;24.783298
100.0;-1.709193;32.596752
100.0;1.220852;55.792943
100.0;0.610426;30.032963
100.0;0.24417;29.666707
100.0;-2.075449;24.661213
100.0;0.24417;40.776461
100.0;-0.610426;17.3361
100.0;0.24417;34.672201
100.0;-1.342937;28.690025
100.0;0.488341;37.480161
100.0;0.732511;40.776461
100.0;-0.488341;35.404712
100.0;-1.220852;39.79978
100.0;-0.610426;34.42803
100.0;0.122085;37.480161
100.0;-0.122085;35.160542
100.0;-0.24417;35.770968
100.0;-1.709193;20.14406
100.0;0.0;37.602246
100.0;0.0;27.347088
100.0;-0.122085;33.085093
100.0;1.220852;41.386887
100.0;-0.488341;46.636552
100.0;-0.732511;26.370406
100.0;-0.122085;41.753143
100.0;0.122085;35.282627
100.0;1.342937;41.020632
100.0;-0.366256;38.701013
100.0;0.732511;38.945183
100.0;-0.610426;37.23599
100.0;-0.366256;29.300451
100.0;-0.24417;15.871078
100.0;-0.976682;43.828592
100.0;-0.24417;27.591258
100.0;-0.122085;44.805273
100.0;-0.122085;52.496642
100.0;1.465023;39.555609
100.0;0.24417;45.171529
100.0;0.976682;46.514466
100.0;0.366256;18.556952
100.0;1.220852;46.026126
100.0;-1.465023;54.694176
100.0;-0.488341;20.510316
100.0;0.610426;40.04395
100.0;-0.122085;27.957514
100.0;1.342937;20.388231
100.0;0.854596;32.963008
100.0;0.0;33.573434
100.0;0.976682;45.049444
100.0;0.610426;40.532291
100.0;0.488341;50.909534
100.0;0.0;23.074105
100.0;-0.122085;45.65987
100.0;-0.610426;57.746306
100.0;-1.342937;20.021975
100.0;2.319619;45.171529
100.0;-0.610426;43.340251
100.0;-0.366256;28.079599
100.0;-0.24417;41.020632
100.0;0.0;47.124892
100.0;0.0;17.09193
100.0;-0.366256;39.555609
100.0;0.0;30.399218
100.0;-1.098767;36.869735
100.0;-0.610426;44.805273
100.0;0.488341;41.142717
100.0;0.366256;29.910877
100.0;0.488341;24.294958
100.0;-0.366256;47.857404
100.0;0.488341;31.986326
100.0;1.220852;17.09193
100.0;-0.854596;22.341594
100.0;0.24417;38.212672
100.0;1.342937;34.18386
100.0;-0.854596;39.067268
100.0;-0.366256;29.666707
100.0;-0.122085;38.212672
100.0;1.831278;20.266145
100.0;0.488341;31.986326
100.0;-0.854596;30.887559
100.0;-1.587108;20.021975
100.0;-0.976682;30.399218
100.0;1.831278;29.788792
100.0;-0.122085;37.113905
100.0;-0.488341;43.584421
100.0;0.24417;13.307288
100.0;0.610426;46.026126
100.0;-0.366256;50.054938
100.0;-0.610426;36.625564
100.0;0.488341;41.753143
100.0;0.488341;15.993163
100.0;0.0;43.340251
100.0;-2.319619;36.625564
100.0;0.122085;47.002807
100.0;-1.098767;29.178366
100.0;0.0;41.264802
100.0;1.220852;15.260652
100.0;0.366256;27.713344
100.0;1.098767;18.312782
100.0;0.610426;29.056281
100.0;1.220852;14.52814
100.0;0.854596;32.474667
100.0;-1.098767;20.14406
100.0;-0.732511;37.23599
100.0;1.465023;14.894396
100.0;0.488341;51.031619
100.0;0.488341;36.137223
100.0;-1.831278;34.672201
100.0;-0.488341;53.473324
100.0;0.976682;23.318276
100.0;0.732511;41.020632
100.0;0.488341;30.032963
100.0;0.24417;32.108411
100.0;-0.24417;25.75998
100.0;0.366256;31.986326
100.0;-0.366256;19.533634
100.0;1.098767;31.986326
100.0;0.0;32.718837
100.0;0.610426;33.695519
100.0;-1.098767;46.148211
100.0;-0.366256;26.370406
100.0;0.610426;33.573434
100.0;-0.488341;32.963008
100.0;-0.732511;37.968501
100.0;0.488341;43.218166
100.0;-0.732511;36.869735
100.0;-0.122085;39.555609
100.0;1.953363;28.445855
100.0;1.220852;37.113905
100.0;-0.732511;25.75998
100.0;-1.220852;36.625564
100.0;-1.342937;25.393724
100.0;-0.732511;34.42803
100.0;0.488341;17.214015
100.0;-0.610426;36.625564
100.0;-1.098767;13.307288
100.0;-0.24417;29.788792
100.0;0.366256;22.219509
100.0;-0.488341;46.636552
100.0;-0.366256;25.882065
100.0;0.610426;44.561103
100.0;-0.976682;41.875228
100.0;-1.342937;34.061775
100.0;0.24417;38.212672
100.0;1.709193;37.480161
100.0;-0.122085;44.561103
100.0;0.122085;28.934196
100.0;0.488341;37.23599
100.0;-0.854596;18.801123
100.0;0.0;33.695519
100.0;1.098767;25.027469
100.0;0.0;28.81211
100.0;-0.976682;10.743499
100.0;0.24417;37.602246
100.0;-0.366256;20.998657
100.0;0.24417;43.218166
100.0;1.342937;34.672201
100.0;0.0;38.701013
100.0;0.122085;43.218166
100.0;0.854596;26.370406
100.0;0.610426;39.79978
100.0;-0.976682;32.963008
100.0;0.0;28.079599
100.0;-2.319619;21.364912
100.0;0.976682;38.456842
100.0;0.122085;11.842266
100.0;0.488341;39.79978
100.0;0.732511;20.021975
100.0;-0.854596;29.178366
100.0;-0.24417;18.923208
100.0;1.953363;53.229153
100.0;0.732511;24.172872
100.0;-1.220852;37.23599
100.0;-0.366256;20.14406
100.0;0.122085;40.410206
100.0;0.0;20.021975
100.0;0.976682;35.770968
100.0;-0.854596;21.853253
100.0;-0.366256;47.491148
100.0;0.122085;17.824441
100.0;0.366256;47.857404
100.0;0.366256;34.18386
100.0;-0.24417;39.555609
100.0;0.24417;42.729825
100.0;1.709193;36.99182
100.0;0.0;36.99182
100.0;0.366256;35.160542
100.0;0.366256;48.956171
100.0;0.488341;26.858747
100.0;-0.488341;43.218166
100.0;-1.220852;29.666707
100.0;0.24417;36.015138
100.0;0.732511;17.580271
100.0;-0.366256;34.305945
100.0;0.122085;12.208521
100.0;-0.122085;38.212672
100.0;-0.976682;17.3361
100.0;1.342937;36.381394
100.0;-0.732511;25.75998
100.0;0.24417;42.60774
100.0;0.854596;40.654376
100.0;-0.610426;31.986326
100.0;1.709193;38.212672
100.0;0.976682;42.485654
100.0;0.0;37.480161
100.0;-1.342937;41.631058
100.0;-1.220852;42.119399
100.0;0.24417;37.724331
100.0;-0.24417;33.817604
100.0;0.366256;31.864241
100.0;-1.098767;34.42803
100.0;0.732511;14.52814
100.0;0.24417;33.451349
100.0;-0.366256;16.481504
100.0;0.610426;31.3759
100.0;0.854596;19.89989
100.0;-1.098767;45.65987
100.0;-0.366256;29.300451
100.0;1.587108;38.334757
100.0;0.122085;20.754486
100.0;0.488341;47.002807
100.0;-0.488341;18.556952
100.0;0.24417;38.334757
100.0;-0.854596;28.201684
100.0;0.610426;42.729825
100.0;-0.24417;48.223659
100.0;0.0;42.729825
100.0;0.854596;21.853253
100.0;-0.854596;45.90404
100.0;1.098767;26.492491
100.0;-2.197534;32.596752
100.0;0.24417;38.701013
100.0;-0.24417;29.178366
100.0;0.610426;49.566597
100.0;1.098767;29.056281
100.0;0.610426;39.677694
100.0;0.366256;30.887559
100.0;-1.220852;36.137223
100.0;-1.220852;16.603589
100.0;0.366256;31.131729
100.0;0.976682;11.720181
100.0;0.122085;37.113905
100.0;0.610426;19.533634
100.0;-0.122085;45.049444
100.0;0.732511;16.847759
100.0;0.24417;25.882065
100.0;-0.24417;28.690025
100.0;0.122085;27.713344
100.0;-2.197534;27.347088
100.0;1.098767;37.480161
100.0;0.24417;32.840922
100.0;-1.709193;36.99182
100.0;-0.122085;23.928702
100.0;-1.342937;31.986326
100.0;0.488341;24.172872
100.0;1.953363;41.264802
100.0;0.610426;31.62007
100.0;-0.122085;36.381394
100.0;0.732511;27.469173
100.0;1.098767;49.566597
100.0;-0.610426;34.916371
100.0;0.732511;28.201684
100.0;0.0;41.264802
100.0;0.122085;22.463679
100.0;-0.122085;35.893053
100.0;1.465023;32.474667
100.0;-1.220852;38.823098
100.0;-0.854596;29.788792
100.0;0.24417;44.561103
100.0;0.24417;39.677694
100.0;-0.24417;27.835429
100.0;-0.976682;45.171529
100.0;0.122085;12.941033
100.0;-1.098767;35.893053
100.0;-2.441704;8.790135
100.0;0.488341;43.09608
100.0;-1.709193;34.42803
100.0;0.122085;39.555609
100.0;0.122085;32.108411
100.0;-1.220852;36.137223
100.0;0.24417;29.422536
100.0;-0.854596;33.817604
100.0;-0.488341;25.271639
100.0;0.610426;34.42803
100.0;0.488341;23.684531
100.0;1.098767;35.770968
100.0;-0.24417;28.201684
100.0;-1.220852;44.805273
100.0;-0.366256;37.724331
100.0;-0.610426;42.485654
100.0;0.488341;38.212672
100.0;-0.732511;40.654376
100.0;0.610426;32.840922
100.0;0.976682;40.898547
100.0;1.465023;35.404712
100.0;1.220852;28.81211
100.0;-0.610426;40.410206
100.0;-0.488341;38.456842
100.0;0.24417;39.189354
100.0;-0.976682;35.404712
100.0;0.0;44.439018
100.0;-0.610426;43.09608
100.0;-0.488341;37.23599
100.0;-1.709193;49.688682
100.0;0.488341;29.544622
100.0;0.610426;45.171529
100.0;-0.488341;38.334757
100.0;-1.098767;47.613233
100.0;-0.488341;34.061775
100.0;0.24417;39.189354
100.0;0.732511;27.713344
100.0;-1.220852;45.049444
100.0;-0.976682;23.928702
100.0;-0.366256;31.62007
100.0;0.976682;17.702356
100.0;1.220852;24.539128
100.0;-1.953363;21.242827
100.0;-0.610426;30.155048
100.0;0.976682;22.341594
100.0;-2.319619;45.415699
100.0;-0.732511;18.190697
100.0;0.488341;39.555609
100.0;0.976682;34.672201
100.0;-2.197534;24.783298
100.0;0.854596;32.108411
100.0;0.976682;18.312782
100.0;-0.732511;44.927359
100.0;1.587108;18.190697
100.0;0.0;37.113905
100.0;-0.122085;41.386887
100.0;-0.488341;34.18386
100.0;-1.220852;27.347088
100.0;0.732511;34.305945
100.0;-0.366256;25.149554
100.0;-0.610426;48.589915
100.0;-0.732511;22.829935
100.0;2.197534;32.596752
100.0;0.488341;16.115248
100.0;1.831278;33.085093
100.0;-1.342937;8.545965
100.0;1.342937;45.537785
100.0;1.342937;13.551459
100.0;-0.976682;41.997313
100.0;-0.488341;21.731168
100.0;-1.098767;37.358075
100.0;0.24417;13.063118
100.0;0.488341;45.90404
100.0;-1.587108;29.422536
100.0;0.366256;40.532291
100.0;-0.122085;41.142717
100.0;-0.24417;28.934196
100.0;-0.732511;35.648882
100.0;-1.220852;22.463679
100.0;0.366256;43.09608
100.0;0.24417;16.969845
100.0;0.488341;40.898547
100.0;-1.587108;15.871078
100.0;0.976682;37.358075
100.0;-1.220852;37.968501
100.0;-0.366256;35.770968
100.0;1.709193;43.218166
100.0;0.976682;50.299108
100.0;-0.976682;41.508973
100.0;-0.732511;27.102917
100.0;0.610426;47.491148
100.0;0.732511;33.695519
100.0;-1.342937;56.037113
100.0;-0.24417;36.503479
100.0;-0.732511;47.124892
100.0;0.488341;37.724331
100.0;-0.976682;41.875228
100.0;-1.465023;41.631058
100.0;1.342937;44.316933
100.0;0.732511;38.945183
100.0;0.0;42.60774
100.0;-0.488341;44.072762
100.0;-0.366256;32.963008
100.0;0.732511;48.589915
100.0;0.488341;37.846416
100.0;-0.366256;44.439018
100.0;-0.732511;42.119399
100.0;-0.366256;40.410206
100.0;-0.122085;35.160542
100.0;1.342937;40.532291
100.0;-0.732511;21.486998
100.0;0.24417;32.352582
100.0;0.732511;18.679038
100.0;0.0;46.880722
100.0;1.098767;36.503479
100.0;0.732511;40.04395
100.0;0.122085;38.212672
100.0;0.732511;31.009644
100.0;0.24417;49.444512
100.0;1.342937;20.754486
100.0;0.976682;41.875228
100.0;0.24417;12.086436
100.0;0.0;40.410206
100.0;0.488341;23.440361
100.0;0.0;34.061775
100.0;-0.610426;23.806617
100.0;-1.587108;30.399218
100.0;-0.366256;25.51581
100.0;-0.854596;40.776461
100.0;-0.122085;36.503479
100.0;-0.122085;47.369063
100.0;1.220852;30.277133
100.0;-2.197534;44.194847
100.0;0.366256;19.89989
100.0;0.732511;40.532291
100.0;-0.24417;34.916371
100.0;1.342937;44.316933
100.0;1.098767;29.056281
100.0;0.610426;37.480161
100.0;-0.488341;27.835429
100.0;0.24417;33.451349
100.0;0.122085;46.880722
100.0;0.732511;35.648882
100.0;-0.854596;43.218166
100.0;0.0;40.532291
100.0;-0.732511;37.23599
100.0;-0.122085;17.824441
100.0;-0.488341;18.679038
100.0;0.732511;33.695519
100.0;0.732511;24.050787
100.0;1.220852;38.945183
100.0;0.0;21.242827
100.0;0.0;41.142717
100.0;0.366256;32.963008
100.0;0.366256;46.636552
100.0;1.098767;47.124892
100.0;-1.220852;16.969845
100.0;0.366256;41.508973
100.0;0.732511;39.067268
100.0;-0.122085;32.840922
100.0;-0.610426;38.090587
100.0;0.610426;34.42803
100.0;0.24417;36.381394
100.0;1.831278;40.166035
100.0;0.732511;22.829935
100.0;-0.854596;47.124892
100.0;0.122085;17.824441
100.0;-1.709193;41.020632
100.0;0.24417;18.312782
100.0;0.122085;36.99182
100.0;-0.366256;39.79978
100.0;0.24417;34.061775
100.0;2.197534;44.439018
100.0;-2.319619;32.230496
100.0;0.122085;41.386887
100.0;-0.24417;36.381394
100.0;-0.854596;36.015138
100.0;1.342937;26.736662
100.0;-0.122085;34.794286
100.0;0.122085;15.260652
100.0;0.732511;29.910877
100.0;0.488341;20.510316
100.0;1.098767;36.381394
100.0;2.319619;16.359419
100.0;-0.732511;35.160542
