Frequency (GHz);LG (mV);HG (mV)
100.0;10.010988;0.366211
100.0;37.968501;0.488281
100.0;52.374557;-1.342916
100.0;71.419851;0.366306
100.0;27.469173;4.768372e-05
100.0;37.968501;0.488281
100.0;16.725674;-0.732493
100.0;30.032963;0.244212
100.0;25.51581;-0.244188
100.0;50.54328;-1.831269
100.0;79.11122;-0.244141
100.0;60.310096;0.732517
100.0;32.352582;0.366259
100.0;70.076914;0.244164
100.0;33.939689;1.220798
100.0;20.754486;1.953292
100.0;47.246978;-0.976682
100.0;76.181175;0.732422
100.0;54.450007;-0.854564
100.0;45.537785;-0.244188
100.0;43.218166;-0.488281
100.0;60.432182;0.0
100.0;25.393724;-1.342916
100.0;42.973995;-0.610399
100.0;39.79978;-0.854635
100.0;65.07142;1.098728
100.0;85.825907;-2.384186e-05
100.0;56.037113;1.098704
100.0;44.927359;0.244141
100.0;75.692834;0.610375
100.0;48.956171;-1.34294
100.0;39.067268;0.122094
100.0;36.137225;0.0
100.0;30.643389;1.098728
100.0;39.067268;-0.488305
100.0;52.618729;-0.610447
100.0;58.356735;0.366211
100.0;37.968501;-0.610423
100.0;50.421193;-0.488353
100.0;60.432182;-0.610352
100.0;26.858747;-0.244212
100.0;36.869735;-0.610447
100.0;21.120742;-1.465034
100.0;22.341594;0.4884
100.0;60.798439;0.488329
100.0;48.345745;0.12207
100.0;29.422536;-0.976706
100.0;13.795629;0.12207
100.0;47.979489;2.19748
100.0;8.912221;-0.244212
100.0;38.701013;0.122118
100.0;47.979489;-0.366259
100.0;51.031619;-2.384186e-05
100.0;18.190697;0.976682
100.0;78.86705;-0.244188
100.0;28.445855;-0.488353
100.0;52.984983;-0.854611
100.0;21.364912;-0.244212
100.0;36.381394;0.488281
100.0;29.300451;-0.4884
100.0;47.979489;0.488353
100.0;0.854596;0.366259
100.0;48.589917;0.854588
100.0;34.550115;0.732493
100.0;46.148211;0.732493
100.0;69.95483;0.976682
100.0;59.943841;-1.098776
100.0;40.04395;-0.12207
100.0;70.931511;0.12207
100.0;61.042607;-1.220846
100.0;55.060433;0.366211
100.0;25.882065;-1.464987
100.0;22.219509;0.610399
100.0;39.555609;0.244164
100.0;6.226346;-0.976682
100.0;52.984983;-0.854611
100.0;57.868393;-0.244188
100.0;39.311439;0.366259
100.0;22.70785;0.488329
100.0;41.875228;-2.384186e-05
100.0;43.218166;-0.244212
100.0;31.620072;-0.732541
100.0;22.463679;-0.366282
100.0;64.949335;-0.244164
100.0;21.364912;0.976706
100.0;48.589915;-0.488329
100.0;38.456842;-0.122094
100.0;70.076914;0.732493
100.0;36.015138;-0.610447
100.0;20.510316;0.122094
100.0;39.311439;-0.732493
100.0;56.525455;0.366259
100.0;21.242827;0.73247
100.0;33.207178;-0.976682
100.0;34.916371;0.0
100.0;21.975338;-0.488305
100.0;69.222318;-0.488353
100.0;36.503479;0.854588
100.0;24.905384;-0.732493
100.0;3.662556;-0.97661
100.0;13.795629;0.244212
100.0;33.207178;-1.34294
100.0;42.241484;0.366259
100.0;86.192164;0.854564
100.0;63.850567;1.098776
100.0;28.32377;-1.709175
100.0;79.965816;-0.244164
100.0;51.764131;0.976706
100.0;67.879379;-0.488329
100.0;39.067268;0.122094
100.0;31.62007;0.610423
100.0;28.81211;1.098704
100.0;47.124892;-0.122094
100.0;38.212673;-0.610399
100.0;45.781955;-0.610399
100.0;68.489806;0.244212
100.0;33.451349;0.488353
100.0;25.393724;0.244141
100.0;65.315591;-1.220822
100.0;40.410206;0.366282
100.0;35.893053;0.366282
100.0;79.233305;0.854588
100.0;31.3759;0.854564
100.0;13.917714;7.152557e-05
100.0;35.404712;0.732517
100.0;47.124892;-0.122023
100.0;70.809425;1.22087
100.0;36.747649;0.366235
100.0;48.46783;-1.953363
100.0;68.611892;-0.122094
100.0;46.758637;0.0
100.0;28.934196;0.244188
100.0;67.87938;-0.122046
100.0;23.318276;0.244188
100.0;56.525455;0.366282
100.0;58.722988;1.220846
100.0;66.414358;-0.244164
100.0;45.293614;0.854611
100.0;32.596752;0.366306
100.0;27.225003;0.488353
100.0;62.385546;0.488281
100.0;80.576243;-1.464987
100.0;17.702356;-0.122046
100.0;73.373213;-0.85454
100.0;42.241484;0.488329
100.0;37.358075;-0.854588
100.0;70.076914;-0.244164
100.0;82.529606;1.831293
100.0;16.115248;-0.366259
100.0;26.980832;-0.610399
100.0;45.293614;-0.610471
100.0;25.51581;-0.244164
100.0;17.3361;0.976658
100.0;41.508973;0.488353
100.0;48.589915;-0.488353
100.0;51.27579;-0.244212
100.0;87.5351;-0.854611
100.0;27.713344;0.976634
100.0;34.672201;0.976634
100.0;3.540471;0.610447
100.0;22.70785;-0.244236
100.0;34.305945;-0.366235
100.0;29.422536;0.610423
100.0;39.433524;-0.732493
100.0;27.835429;0.0
100.0;22.463679;-0.610399
100.0;82.895863;0.122142
100.0;27.835429;-0.122142
100.0;59.821755;0.732517
100.0;62.507629;-0.244188
100.0;42.363569;0.0
100.0;30.155048;-0.488305
100.0;55.182517;0.488353
100.0;21.609083;0.854564
100.0;46.758637;0.366259
100.0;23.440361;0.366211
100.0;59.21133;0.732541
100.0;43.340251;-1.342988
100.0;20.632401;0.366259
100.0;36.381394;0.366235
100.0;51.764132;-0.122142
100.0;67.146868;-1.098847
100.0;71.053596;1.0988
100.0;39.921865;0.610423
100.0;50.665364;0.0
100.0;17.824441;0.244164
100.0;34.794286;0.488329
100.0;44.561104;0.0
100.0;68.123551;-0.854611
100.0;34.305945;0.36633
100.0;45.049444;0.244141
100.0;55.915028;1.098752
100.0;31.986326;0.366259
100.0;73.25113;-0.976706
100.0;46.758637;-1.587033
100.0;51.397875;0.122046
100.0;35.770968;0.488329
100.0;33.207178;2.07541
100.0;34.18386;0.12207
100.0;60.432181;0.85454
100.0;41.631058;0.854635
100.0;46.514466;-1.098752
100.0;67.024784;-0.854588
100.0;43.09608;-0.244236
100.0;93.028936;0.73247
100.0;71.541937;-0.122094
100.0;52.252471;1.465011
100.0;70.076914;-1.098824
100.0;54.938346;2.384186e-05
100.0;44.561103;-0.610399
100.0;38.823098;0.244117
100.0;36.015138;0.854588
100.0;53.107068;0.73247
100.0;38.823098;-0.244164
100.0;38.456842;-0.12207
100.0;21.853253;2.075434
100.0;14.0398;-0.488281
100.0;42.241484;-0.488281
100.0;115.736784;-0.610423
100.0;71.053596;0.244188
100.0;49.688682;0.244141
100.0;18.556952;-0.854564
100.0;67.268954;-0.732493
100.0;37.23599;-0.244164
100.0;55.182518;0.488329
100.0;56.769624;-0.610423
100.0;38.334757;-0.122118
100.0;60.554267;0.976682
100.0;53.595409;1.220894
100.0;75.204493;-0.244164
100.0;36.015138;-0.73247
100.0;16.847759;0.610423
100.0;33.817604;-1.098752
100.0;50.177023;0.610447
100.0;52.252473;-0.73247
100.0;49.444512;0.12207
100.0;40.654376;-0.854564
100.0;62.873887;-0.488329
100.0;60.676351;-0.488377
100.0;37.113905;1.587057
100.0;47.002807;1.342988
100.0;31.497985;0.976658
100.0;33.695519;0.122094
100.0;36.381395;-0.732517
100.0;46.026126;1.220798
100.0;45.049444;0.976634
100.0;78.500794;-0.610447
100.0;43.828592;-1.098728
100.0;47.735319;1.098728
100.0;14.161885;-0.732493
100.0;44.683188;1.098728
100.0;20.632401;1.220798
100.0;47.002807;-7.152557e-05
100.0;45.049444;-0.244212
100.0;113.539252;-0.244141
100.0;67.757294;-0.12207
100.0;16.115248;-1.220822
100.0;59.21133;-0.610423
100.0;52.862899;0.854635
100.0;50.177023;-0.488329
100.0;41.508973;-0.488329
100.0;36.99182;0.488329
100.0;47.246978;-1.342869
100.0;0.24417;0.4884
100.0;44.194847;0.488281
100.0;-0.122085;-1.220846
100.0;47.124892;0.488329
100.0;27.469173;-0.854588
100.0;2.930045;-0.122094
100.0;33.085093;0.366282
100.0;36.381394;0.488329
100.0;29.056281;0.732517
100.0;37.968501;-0.85454
100.0;40.166037;0.610423
100.0;59.943841;0.122046
100.0;37.968501;-0.244188
100.0;40.166035;0.73247
100.0;61.897205;-0.122118
100.0;61.653034;0.732517
100.0;50.054938;0.366282
100.0;39.311439;-2.384186e-05
100.0;55.426687;-4.768372e-05
100.0;57.746306;-4.768372e-05
100.0;36.015138;-0.976706
100.0;30.399218;-0.488329
100.0;49.200341;-0.610423
100.0;4.639238;-0.854611
100.0;87.901355;-0.610423
100.0;41.508973;-0.610423
100.0;37.846416;0.244164
100.0;-4.028812;0.366211
100.0;37.480161;0.610423
100.0;54.938346;0.610399
100.0;67.024784;-0.976682
100.0;14.28397;0.122046
100.0;36.625564;0.732541
100.0;53.839579;0.488281
100.0;40.288121;0.854564
100.0;43.09608;-0.12207
100.0;7.935539;0.732493
100.0;47.735319;-0.244141
100.0;25.637895;-1.220894
100.0;79.721648;-0.732517
100.0;31.864241;-0.366282
100.0;20.998657;1.465034
100.0;43.584421;1.464987
100.0;32.474667;-0.976706
100.0;22.097424;0.366259
100.0;33.573434;-0.244093
100.0;63.728483;-0.244117
100.0;40.654378;0.244141
100.0;41.142717;0.488305
100.0;14.894396;-2.384186e-05
100.0;72.640702;-0.244141
100.0;34.672201;0.122094
100.0;86.680505;0.122046
100.0;34.18386;-0.732493
100.0;37.602246;0.122094
100.0;38.212672;2.384186e-05
100.0;34.672201;-0.366282
100.0;35.526797;-1.098776
100.0;36.381394;2.384186e-05
100.0;35.404712;-0.732517
100.0;54.816262;0.12207
100.0;4.272982;-0.244188
100.0;43.584421;1.220798
100.0;35.160542;0.73247
100.0;44.561103;-0.36633
100.0;68.856062;-0.366163
100.0;52.618729;-0.610495
100.0;31.3759;0.122046
100.0;36.99182;0.366235
100.0;66.536443;-0.244188
100.0;55.304603;-0.610447
100.0;36.015138;-0.244212
100.0;47.857404;0.976634
100.0;30.032963;-0.610423
100.0;40.288121;-0.366282
100.0;40.898547;1.342893
100.0;60.065927;-0.488329
100.0;66.048101;-0.122046
100.0;51.764134;-0.976658
100.0;73.983641;0.244188
100.0;70.931512;1.220846
100.0;25.51581;0.854564
100.0;49.932852;-0.244164
100.0;65.681846;0.610423
100.0;25.637895;-0.73247
100.0;63.118055;0.610423
100.0;52.984983;2.384186e-05
100.0;95.958981;-0.488329
100.0;21.731168;-0.122118
100.0;52.496642;0.122046
100.0;29.544622;0.854635
100.0;41.142717;1.098752
100.0;31.253815;-0.366259
100.0;36.137223;0.244188
100.0;50.054938;0.366259
100.0;55.060433;1.220798
100.0;22.585765;0.244141
100.0;32.230496;-0.854588
100.0;76.303262;-0.488329
100.0;27.225003;-0.366282
100.0;43.584421;-0.732493
100.0;57.868391;-0.732493
100.0;25.637895;0.488329
100.0;34.916371;0.488329
100.0;37.724331;-0.366235
100.0;25.75998;-0.488329
100.0;7.325113;-0.488353
100.0;13.063118;-0.854588
100.0;30.277133;-0.854611
100.0;41.264802;0.488305
100.0;57.746308;0.0
100.0;17.702356;-0.366235
100.0;3.662556;-0.488305
100.0;58.234648;0.488329
100.0;40.776461;2.384186e-05
100.0;84.238802;0.976634
100.0;36.869735;0.366211
100.0;6.470516;-0.12207
100.0;80.698328;-0.244117
100.0;51.51996;-0.366235
100.0;46.270297;0.732446
100.0;49.566597;-0.244141
100.0;52.862898;0.854564
100.0;17.702356;-1.34294
100.0;28.934196;0.366259
100.0;111.341718;0.122046
100.0;47.491148;0.732493
100.0;84.116714;1.831269
100.0;60.065925;1.098776
100.0;77.646197;0.488377
100.0;36.503479;-4.768372e-05
100.0;20.632401;0.854611
100.0;58.112562;1.587081
100.0;40.288122;-0.488329
100.0;107.557076;-0.488329
100.0;24.172872;-0.12207
100.0;33.695519;0.244141
100.0;34.794286;1.098728
100.0;32.718837;-1.34294
100.0;37.358075;0.122118
100.0;29.910877;-0.244236
100.0;47.491148;-0.366235
100.0;62.995972;-0.122046
100.0;47.979489;0.366259
100.0;75.57075;-2.384186e-05
100.0;20.14406;0.854588
100.0;9.888902;-1.342893
100.0;42.119399;0.12207
100.0;69.344401;0.488305
100.0;76.54743;-0.122046
100.0;31.62007;-0.854635
100.0;23.196191;-1.098776
100.0;14.161885;-0.854516
100.0;42.85191;0.366259
100.0;30.643389;1.34294
100.0;46.758637;0.244164
100.0;52.252473;0.122118
100.0;39.189354;0.610423
100.0;44.805275;-1.098728
100.0;44.561103;0.732493
100.0;34.794286;0.0
100.0;84.482969;0.244141
100.0;25.393724;0.12207
100.0;31.253815;0.0
100.0;42.85191;-0.732517
100.0;23.806617;0.366259
100.0;48.589915;-0.488353
100.0;52.008303;0.854611
100.0;29.788792;-0.366259
100.0;36.625564;-0.73247
100.0;35.893053;0.732541
100.0;43.950678;-0.854611
100.0;44.805273;0.366282
100.0;52.740814;-0.610399
100.0;43.218166;-1.220822
100.0;84.238799;0.366306
100.0;38.090587;0.244164
100.0;37.23599;1.220846
100.0;39.677694;-0.122046
100.0;38.334757;-0.244188
100.0;34.550115;0.244164
100.0;53.351238;-1.220846
100.0;31.009646;-0.610471
100.0;47.369063;-0.854588
100.0;76.425345;0.488353
100.0;33.939689;-0.732517
100.0;43.950677;0.488353
100.0;33.207178;-0.366259
100.0;25.51581;-0.122166
100.0;59.577584;0.854635
100.0;22.463679;0.0
100.0;36.381394;-0.610423
100.0;60.676353;0.366259
100.0;41.753143;0.610423
100.0;78.744964;0.976658
100.0;51.642045;-0.488353
100.0;44.194847;0.85454
100.0;21.486998;-0.488353
100.0;87.04676;0.732517
100.0;32.108411;-1.220846
100.0;23.562446;0.366235
100.0;54.572091;0.610399
100.0;47.979489;-7.152557e-05
