Sample;Frequency (GHz);LG (mV);HG (mV);Thickness (mm)
REF;260;5.127579;-1.465058;0
REF;260;3.906727;-0.854611;0
REF;260;7.080942;-1.342869;0
REF;260;4.028812;0.122094;0
REF;260;7.325113;-7.15E-05;0
REF;260;5.982175;0.12207;0
REF;260;6.470516;-1.587105;0
REF;260;4.272982;1.587105;0
REF;260;5.86009;0.976706;0
REF;260;7.080942;-1.342893;0
REF;260;6.836772;-1.587057;0
REF;260;7.080942;-0.244188;0
REF;260;6.470516;0.610423;0
REF;260;5.005494;1.342893;0
REF;260;5.738005;-0.488329;0
REF;260;7.569283;0.244164;0
REF;260;6.470516;-0.366235;0
REF;260;7.325113;0.610423;0
REF;260;6.104261;-0.732493;0
REF;260;6.348431;-0.610471;0
REF;260;6.104261;-0.976706;0
REF;260;4.395068;0.244164;0
REF;260;2.197534;0.122094;0
REF;260;7.203028;-0.366282;0
REF;260;5.738005;-0.366259;0
REF;260;6.348431;2.38E-05;0
REF;260;6.348431;-4.77E-05;0
REF;260;5.249664;-0.488305;0
REF;260;5.371749;0.488305;0
REF;260;7.203028;0.488377;0
REF;260;5.249664;-0.488305;0
REF;260;8.057624;0.976706;0
REF;260;9.156391;1.464987;0
REF;260;7.569283;-2.075481;0
REF;260;3.662556;-0.976682;0
REF;260;5.249664;-1.098728;0
REF;260;5.493835;-2.38E-05;0
REF;260;7.935539;-0.122094;0
REF;260;6.836772;-0.12207;0
REF;260;6.714687;0.4884;0
REF;260;4.761323;-0.36633;0
REF;260;9.644732;-0.366282;0
REF;260;6.592602;0.244117;0
REF;260;4.150897;0.122046;0
REF;260;5.371749;-0.610423;0
REF;260;7.935539;-0.85454;0
REF;260;7.203028;0.244141;0
REF;260;6.958857;0.732493;0
REF;260;3.906727;0.244188;0
REF;260;4.517153;-0.854588;0
REF;260;5.982175;-1.465011;0
REF;260;4.272982;0.854564;0
REF;260;6.348431;0.610352;0
REF;260;4.639238;-0.488329;0
REF;260;5.371749;-0.244188;0
REF;260;7.691368;0.366259;0
REF;260;6.104261;-1.34294;0
REF;260;9.034306;-0.244212;0
REF;260;5.738005;-1.465011;0
REF;260;4.272982;1.220846;0
REF;260;5.86009;-0.488353;0
REF;260;7.935539;-0.610447;0
REF;260;6.714687;2.38E-05;0
REF;260;6.714687;1.831245;0
REF;260;6.470516;0.366259;0
REF;260;5.493835;0.610423;0
REF;260;5.249664;-0.488353;0
REF;260;7.325113;1.098752;0
REF;260;6.348431;-0.732517;0
REF;260;6.348431;0.854588;0
REF;260;6.470516;0.976682;0
REF;260;7.447198;-1.465082;0
REF;260;6.836772;0;0
REF;260;6.592602;0.366235;0
REF;260;4.395068;-0.244164;0
REF;260;7.447198;0.854588;0
REF;260;4.517153;-0.122118;0
REF;260;6.470516;1.22087;0
REF;260;4.272982;-0.366259;0
REF;260;7.203028;1.098752;0
REF;260;6.958857;-0.366235;0
REF;260;6.714687;-0.976658;0
REF;260;5.005494;0.732493;0
REF;260;5.249664;0;0
REF;260;5.249664;-0.732517;0
REF;260;6.470516;-0.244164;0
REF;260;5.371749;0.244188;0
REF;260;7.447198;0.122046;0
REF;260;5.371749;-0.488305;0
REF;260;7.447198;0.610447;0
REF;260;5.371749;-0.244117;0
REF;260;4.272982;-0.488281;0
REF;260;3.296301;0.366259;0
REF;260;4.761323;-0.488305;0
REF;260;5.493835;-1.220894;0
REF;260;7.569283;-1.098776;0
REF;260;6.592602;0.366282;0
REF;260;7.325113;0.610447;0
REF;260;4.150897;0.610423;0
REF;260;5.249664;-1.342916;0
REF;260;7.080942;0.732493;0
REF;260;5.249664;-0.854492;0
REF;260;7.325113;-0.732541;0
REF;260;5.005494;0;0
REF;260;7.203028;0.73247;0
REF;260;5.371749;0.244164;0
REF;260;5.127579;-0.976706;0
REF;260;7.203028;-1.098752;0
REF;260;5.005494;0.122046;0
REF;260;6.714687;-0.488305;0
REF;260;3.784642;2.38E-05;0
REF;260;5.982175;1.709199;0
REF;260;6.958857;1.22087;0
REF;260;4.272982;0.610447;0
REF;260;6.714687;0.12207;0
REF;260;5.371749;0.122094;0
REF;260;7.325113;-1.953363;0
REF;260;3.662556;0.244164;0
REF;260;8.179709;-2.38E-05;0
REF;260;7.569283;0.854588;0
REF;260;3.662556;0.366259;0
REF;260;5.738005;0.732493;0
REF;260;6.714687;-0.366235;0
REF;260;5.127579;-0.244164;0
REF;260;5.61592;-2.38E-05;0
REF;260;5.249664;0.610399;0
REF;260;4.028812;-0.122094;0
REF;260;6.226346;0.488353;0
REF;260;5.738005;0.854564;0
REF;260;5.127579;0.244164;0
REF;260;4.883409;1.220846;0
REF;260;6.104261;-0.976634;0
REF;260;3.906727;-0.244188;0
REF;260;7.080942;0.36633;0
REF;260;4.517153;0.366306;0
REF;260;4.883409;-0.366282;0
REF;260;6.836772;0.610423;0
REF;260;7.691368;2.38E-05;0
REF;260;4.395068;0.610399;0
REF;260;4.272982;-0.488353;0
REF;260;5.982175;-0.244164;0
REF;260;5.982175;-0.366259;0
REF;260;6.958857;0;0
REF;260;8.42388;1.22087;0
REF;260;6.104261;0.73247;0
REF;260;6.470516;0.97661;0
REF;260;4.883409;-0.366306;0
REF;260;7.569283;-0.976682;0
REF;260;6.470516;0.732493;0
REF;260;4.639238;0.610375;0
REF;260;5.86009;-0.366235;0
REF;260;5.86009;1.220822;0
REF;260;5.86009;-7.15E-05;0
REF;260;4.883409;-2.38E-05;0
REF;260;6.226346;0.244188;0
REF;260;4.883409;0;0
REF;260;6.348431;0.610423;0
REF;260;2.441704;0.488377;0
REF;260;5.005494;1.220822;0
REF;260;9.156391;0.12207;0
REF;260;6.104261;-1.465082;0
REF;260;6.714687;-0.732541;0
REF;260;6.104261;-0.244141;0
REF;260;6.958857;0.854588;0
REF;260;5.127579;-0.732493;0
REF;260;7.935539;-0.122142;0
REF;260;4.883409;-0.122023;0
REF;260;6.958857;-0.122046;0
REF;260;5.61592;0.122118;0
REF;260;6.714687;0;0
REF;260;4.883409;-0.12207;0
REF;260;7.080942;0.12219;0
REF;260;7.447198;1.098752;0
REF;260;6.836772;-0.976706;0
REF;260;6.714687;-1.098704;0
REF;260;7.080942;-0.244093;0
REF;260;4.883409;-2.319598;0
REF;260;5.127579;-0.610447;0
REF;260;7.080942;1.342916;0
REF;260;7.080942;-0.732517;0
REF;260;6.104261;-0.366259;0
REF;260;6.714687;-0.244141;0
REF;260;7.813454;0.854564;0
REF;260;6.714687;-0.122094;0
REF;260;7.080942;1.098752;0
REF;260;6.714687;-0.366282;0
REF;260;5.371749;-0.732517;0
REF;260;4.883409;-0.732493;0
REF;260;7.569283;-0.610399;0
REF;260;6.836772;-1.220846;0
REF;260;6.836772;0.366282;0
REF;260;7.203028;0.122094;0
REF;260;7.203028;-0.366235;0
REF;260;6.104261;0.122094;0
REF;260;5.86009;-1.34294;0
REF;260;5.61592;-0.122046;0
REF;260;8.545965;0.488377;0
REF;260;9.156391;0.488305;0
REF;260;4.883409;-0.488329;0
REF;260;6.226346;-0.244141;0
REF;260;5.493835;0.488329;0
REF;260;4.395068;-0.610423;0
REF;260;6.714687;-0.244141;0
REF;260;5.249664;1.587081;0
REF;260;4.883409;-0.122118;0
REF;260;7.203028;1.098752;0
REF;260;5.493835;0;0
REF;260;5.127579;0.732493;0
REF;260;5.127579;-0.366235;0
REF;260;5.982175;0.854564;0
REF;260;5.61592;0.488257;0
REF;260;5.371749;-0.976682;0
REF;260;6.226346;-1.220822;0
REF;260;3.418386;0.976706;0
REF;260;6.592602;-0.610423;0
REF;260;6.958857;0.122094;0
REF;260;8.42388;-0.732493;0
REF;260;7.203028;-0.12207;0
REF;260;7.691368;-0.12207;0
REF;260;4.883409;1.098704;0
REF;260;1.709193;-1.587057;0
REF;260;4.883409;0.12207;0
REF;260;6.104261;1.098752;0
REF;260;7.203028;-0.610423;0
REF;260;6.348431;-1.22087;0
REF;260;5.61592;-1.465011;0
REF;260;8.179709;-0.854588;0
REF;260;5.249664;0.85454;0
REF;260;5.61592;-1.098752;0
REF;260;8.66805;-0.732446;0
REF;260;4.150897;-0.488353;0
REF;260;3.784642;-0.854588;0
REF;260;5.86009;-0.244141;0
REF;260;6.226346;0.73247;0
REF;260;6.348431;1.098752;0
REF;260;2.319619;0.976682;0
REF;260;5.371749;-0.244188;0
REF;260;5.982175;0.244164;0
REF;260;6.592602;0.366259;0
REF;260;6.714687;0.73247;0
REF;260;5.86009;0;0
REF;260;6.714687;0;0
REF;260;4.150897;0;0
REF;260;7.325113;0.244164;0
REF;260;5.005494;-2.38E-05;0
REF;260;7.325113;-0.122094;0
REF;260;7.203028;0.976634;0
REF;260;7.080942;-0.366235;0
REF;260;5.249664;-0.244188;0
REF;260;7.569283;0.244188;0
REF;260;6.592602;0.976706;0
REF;260;7.203028;0.976729;0
REF;260;5.982175;-0.122046;0
REF;260;6.104261;-1.220846;0
REF;260;7.325113;1.098704;0
REF;260;4.517153;1.831269;0
REF;260;5.005494;0.976658;0
REF;260;8.057624;2.19748;0
REF;260;6.348431;1.465011;0
REF;260;5.61592;-0.488353;0
REF;260;7.447198;-0.122023;0
REF;260;5.982175;0.12207;0
REF;260;4.517153;-2.38E-05;0
REF;260;3.906727;-0.488377;0
REF;260;4.395068;-0.488377;0
REF;260;3.906727;-0.244188;0
REF;260;6.104261;-0.244212;0
REF;260;3.662556;-0.488377;0
REF;260;6.104261;-1.220822;0
REF;260;7.080942;0.976682;0
REF;260;4.272982;0.85454;0
REF;260;5.371749;-0.610447;0
REF;260;7.813454;-0.122094;0
REF;260;6.470516;-0.122046;0
REF;260;6.226346;0.854564;0
REF;260;5.493835;-1.465011;0
REF;260;6.592602;0.366306;0
REF;260;3.418386;-0.244141;0
REF;260;4.883409;-1.831222;0
REF;260;7.691368;0.366187;0
REF;260;4.761323;-0.122094;0
REF;260;8.179709;-4.77E-05;0
REF;260;5.61592;0.122094;0
REF;260;5.982175;-0.122046;0
REF;260;6.470516;1.220798;0
REF;260;5.982175;0.610423;0
REF;260;6.592602;0.244141;0
REF;260;5.982175;0.854611;0
REF;260;3.906727;-0.732517;0
REF;260;5.493835;-0.610375;0
REF;260;7.935539;0.976682;0
REF;260;4.150897;-0.976658;0
REF;260;6.104261;-0.854564;0
REF;260;6.348431;-0.366282;0
REF;260;4.639238;0.610471;0
REF;260;7.080942;-0.366282;0
REF;260;4.761323;-0.122046;0
REF;260;5.127579;-1.098704;0
REF;260;5.005494;-7.15E-05;0
REF;260;6.836772;-1.587129;0
REF;260;5.005494;-0.244212;0
REF;260;5.86009;0.610423;0
REF;260;4.272982;0.488353;0
REF;260;5.86009;-0.854588;0
REF;260;4.883409;0.12207;0
REF;260;6.226346;-0.122023;0
REF;260;4.883409;0.122118;0
REF;260;6.958857;-1.098776;0
REF;260;7.080942;0.244164;0
REF;260;4.761323;-1.587105;0
REF;260;5.738005;0.244188;0
REF;260;6.104261;-0.488329;0
REF;260;6.714687;0.488353;0
REF;260;4.883409;-1.709175;0
REF;260;6.226346;0.366235;0
REF;260;6.714687;0.854588;0
REF;260;4.639238;1.22087;0
REF;260;4.639238;0.732517;0
REF;260;6.348431;-1.587009;0
REF;260;6.836772;0.366259;0
REF;260;5.738005;-1.709199;0
REF;260;7.691368;4.77E-05;0
REF;260;6.470516;-0.122046;0
REF;260;7.935539;-0.976658;0
REF;260;6.470516;-1.098752;0
REF;260;5.86009;-0.244188;0
REF;260;5.005494;-0.976682;0
REF;260;6.348431;0.854588;0
REF;260;5.249664;2.38E-05;0
REF;260;3.784642;0;0
REF;260;6.348431;-0.366235;0
REF;260;7.813454;-0.12207;0
REF;260;6.470516;-2.38E-05;0
REF;260;4.395068;0.610423;0
REF;260;2.319619;0.854611;0
REF;260;6.348431;-1.709199;0
REF;260;4.639238;-2.38E-05;0
REF;260;5.371749;-1.098752;0
REF;260;6.714687;-0.366306;0
REF;260;8.790135;0.244164;0
REF;260;9.766817;0.244212;0
REF;260;8.912221;-0.366211;0
REF;260;7.325113;4.77E-05;0
REF;260;8.301795;-0.488305;0
REF;260;8.057624;0.122046;0
REF;260;7.203028;-1.342916;0
REF;260;7.080942;-0.244164;0
REF;260;5.61592;0.854564;0
REF;260;6.836772;-0.610399;0
REF;260;4.028812;0.12207;0
REF;260;5.738005;0.12207;0
REF;260;7.813454;-0.854564;0
REF;260;8.301795;0.244188;0
REF;260;6.104261;-0.854611;0
REF;260;8.42388;-0.610423;0
REF;260;6.714687;0.122094;0
REF;260;5.982175;-0.488353;0
REF;260;5.005494;0.610375;0
REF;260;5.005494;2.07541;0
REF;260;5.738005;-0.244164;0
REF;260;6.348431;0.12207;0
REF;260;6.714687;-0.366282;0
REF;260;6.470516;0.488329;0
REF;260;3.784642;0.244164;0
REF;260;5.127579;-1.709175;0
REF;260;5.61592;-0.244164;0
REF;260;6.836772;0.366211;0
REF;260;6.348431;-0.854564;0
REF;260;5.982175;0.244141;0
REF;260;4.150897;-0.610471;0
REF;260;5.127579;0.122046;0
REF;260;4.639238;0.366211;0
REF;260;6.470516;-0.488329;0
REF;260;6.348431;1.831293;0
REF;260;6.470516;-1.709151;0
REF;260;7.813454;4.77E-05;0
REF;260;3.174216;1.587105;0
REF;260;7.813454;0.732517;0
REF;260;8.545965;0.244141;0
REF;260;7.080942;-0.122118;0
REF;260;9.522647;0.854588;0
REF;260;8.057624;1.098776;0
REF;260;7.813454;-0.854516;0
REF;260;5.738005;0.732541;0
REF;260;6.470516;-1.342893;0
REF;260;3.906727;0.854611;0
REF;260;6.348431;0.12207;0
REF;260;6.714687;0.610423;0
REF;260;6.348431;-0.854564;0
REF;260;9.156391;0.488257;0
REF;260;3.540471;-0.976706;0
REF;260;4.028812;1.34294;0
REF;260;6.714687;0.366211;0
REF;260;6.470516;0.610423;0
REF;260;6.592602;-0.610399;0
REF;260;4.639238;-0.244188;0
REF;260;7.325113;2.38E-05;0
REF;260;4.028812;-0.732517;0
REF;260;3.906727;-0.976682;0
REF;260;5.86009;0.244212;0
REF;260;2.197534;0.610423;0
REF;260;4.395068;-0.976634;0
REF;260;2.441704;0.732541;0
REF;260;4.639238;-0.732493;0
REF;260;4.883409;-0.244188;0
REF;260;5.127579;-1.098752;0
REF;260;6.348431;0.488305;0
REF;260;3.05213;0.244117;0
REF;260;7.325113;-0.854611;0
REF;260;6.714687;-0.610399;0
REF;260;6.226346;-2.38E-05;0
REF;260;8.42388;-0.488305;0
REF;260;4.883409;1.220846;0
REF;260;5.371749;0.73247;0
REF;260;6.958857;-0.366211;0
REF;260;5.005494;-0.610495;0
REF;260;6.958857;-0.366187;0
REF;260;6.714687;-0.244093;0
REF;260;5.61592;0;0
REF;260;6.348431;-0.488305;0
REF;260;6.714687;0.610399;0
REF;260;6.958857;4.77E-05;0
REF;260;7.080942;-0.610447;0
REF;260;7.691368;0.366211;0
REF;260;5.982175;0.854611;0
REF;260;4.150897;0.732493;0
REF;260;4.761323;0.488353;0
REF;260;5.86009;-0.732541;0
REF;260;5.493835;1.0988;0
REF;260;7.691368;0.244164;0
REF;260;7.813454;2.38E-05;0
REF;260;6.592602;-0.610423;0
REF;260;4.883409;-0.244141;0
REF;260;4.272982;-0.732517;0
REF;260;5.249664;-1.098752;0
REF;260;6.836772;0.122046;0
REF;260;6.714687;0.488305;0
REF;260;5.61592;2.38E-05;0
REF;260;3.906727;2.685881;0
REF;260;5.61592;-0.122094;0
REF;260;7.569283;-0.12207;0
REF;260;7.203028;1.098776;0
REF;260;5.982175;-2.38E-05;0
REF;260;5.86009;0.610399;0
REF;260;2.80796;-0.976682;0
REF;260;5.127579;-0.488329;0
REF;260;5.61592;0.488329;0
REF;260;6.836772;-0.732517;0
REF;260;6.470516;-0.122118;0
REF;260;7.691368;-0.732565;0
REF;260;5.249664;-1.95334;0
REF;260;6.104261;0.366306;0
REF;260;4.761323;0.244164;0
REF;260;6.714687;0.244093;0
REF;260;5.127579;0.244236;0
REF;260;6.592602;0.488353;0
REF;260;5.61592;-0.488329;0
REF;260;8.912221;-0.976706;0
REF;260;5.005494;-0.610423;0
REF;260;4.761323;0.976682;0
REF;260;4.761323;-0.244188;0
REF;260;6.226346;-4.77E-05;0
REF;260;5.982175;0.854588;0
REF;260;5.127579;4.77E-05;0
REF;260;4.395068;0;0
REF;260;4.883409;-0.976682;0
REF;260;6.470516;-0.366259;0
REF;260;5.249664;0.122046;0
REF;260;8.179709;-0.976682;0
REF;260;4.517153;0.244141;0
REF;260;7.569283;0.854611;0
REF;260;4.883409;0.488329;0
REF;260;6.104261;-0.488305;0
REF;260;7.080942;0.488305;0
REF;260;6.592602;0.85454;0
REF;260;4.028812;-0.366235;0
REF;260;3.784642;0.366235;0
REF;260;4.517153;-0.244141;0
REF;260;8.42388;-1.342964;0
REF;260;5.86009;-0.366259;0
REF;260;6.104261;1.587105;0
REF;260;6.226346;-0.122046;0
REF;260;5.249664;-0.244141;0
REF;260;5.249664;-0.976634;0
REF;260;6.592602;0.610423;0
REF;260;7.325113;0.610423;0
REF;260;5.249664;0.610399;0
REF;260;3.296301;-0.488329;0
REF;260;4.883409;0.854588;0
REF;260;5.493835;-1.220822;0
REF;260;6.104261;0;0
REF;260;6.958857;0.488329;0
REF;260;8.057624;-0.366235;0
REF;260;6.714687;-0.122046;0
REF;260;5.005494;0.122023;0
REF;260;7.447198;-0.12207;0
REF;260;6.714687;0.244188;0
REF;260;6.592602;0.366259;0
REF;260;3.418386;0.610423;0
REF;260;6.714687;0.366259;0
REF;260;6.836772;0.366259;0
REF;260;4.883409;0.12207;0
REF;260;7.080942;0.122046;0
REF;260;6.592602;-0.488281;0
REF;260;4.517153;1.220822;0
REF;260;4.517153;0.732589;0
REF;260;5.86009;-0.122118;0
REF;260;4.395068;-0.732541;0
REF;260;4.639238;0.610399;0
REF;260;5.249664;0.244188;0
REF;260;7.325113;-0.488305;0
REF;260;5.982175;-1.587081;0
REF;260;4.761323;1.465011;0
REF;260;5.005494;1.220942;0
REF;260;7.813454;0.366259;0
REF;260;6.836772;0;0
REF;260;5.738005;0.854588;0
REF;260;6.348431;2.38E-05;0
REF;260;5.371749;0.122046;0
REF;260;5.61592;-1.098728;0
REF;260;6.592602;-1.342893;0
REF;260;6.104261;-0.854564;0
REF;260;7.325113;0.122046;0
REF;260;5.61592;1.098752;0
REF;260;4.761323;-0.488329;0
REF;260;5.371749;-0.366282;0
REF;260;6.348431;0.244117;0
REF;260;7.813454;1.098776;0
REF;260;6.104261;-0.488329;0
REF;260;5.61592;-0.732517;0
REF;260;6.226346;-0.732541;0
REF;260;5.249664;0;0
REF;260;7.447198;-0.732517;0
REF;260;6.104261;-0.366211;0
REF;260;6.348431;0.488329;0
REF;260;6.592602;0.732493;0
REF;260;4.883409;-0.366259;0
REF;260;3.784642;-0.976706;0
REF;260;6.470516;0.488281;0
REF;260;4.761323;-0.854611;0
REF;260;8.179709;-1.0988;0
REF;260;3.296301;1.342869;0
REF;260;5.86009;0.488329;0
REF;260;5.127579;0.366282;0
REF;260;8.179709;-0.488329;0
REF;260;3.784642;-0.122046;0
REF;260;6.226346;1.831245;0
REF;260;5.86009;-1.220822;0
REF;260;5.493835;-1.465034;0
REF;260;6.348431;0.244212;0
REF;260;8.057624;1.34294;0
REF;260;7.447198;0.732493;0
REF;260;7.325113;0.244141;0
REF;260;8.057624;-0.854611;0
REF;260;6.104261;-0.73247;0
REF;260;5.493835;0.12207;0
REF;260;7.691368;0.244164;0
REF;260;3.784642;0.366259;0
REF;260;5.982175;-0.732541;0
REF;260;6.714687;-0.976682;0
REF;260;8.301795;-0.732493;0
REF;260;9.278476;-0.122094;0
REF;260;6.714687;0.122142;0
REF;260;7.325113;-0.854588;0
REF;260;6.348431;0.366211;0
REF;260;5.005494;-0.854611;0
REF;260;5.493835;-0.854588;0
REF;260;3.662556;0.244164;0
REF;260;7.080942;1.587081;0
REF;260;7.080942;-0.12207;0
REF;260;5.86009;-0.610471;0
REF;260;2.930045;-0.366282;0
REF;260;5.738005;-0.366235;0
REF;260;3.906727;1.831293;0
REF;260;2.930045;-1.464987;0
REF;260;4.639238;0.366259;0
REF;260;7.203028;0.244141;0
REF;260;6.836772;0.366259;0
REF;260;3.418386;0;0
REF;260;8.057624;0.610447;0
REF;260;6.226346;-2.441645;0
REF;260;8.179709;-0.732541;0
REF;260;5.493835;0.976706;0
REF;260;6.592602;0.854635;0
REF;260;6.836772;0.488377;0
REF;260;7.080942;1.465011;0
REF;260;6.714687;0.854611;0
REF;260;5.249664;0;0
REF;260;6.226346;-0.366259;0
REF;260;7.325113;0.976706;0
REF;260;5.493835;0.854611;0
REF;260;5.493835;0.366259;0
REF;260;5.982175;-0.122142;0
REF;260;5.738005;0.244164;0
REF;260;5.982175;0.488281;0
REF;260;5.738005;0.732446;0
REF;260;6.592602;-0.732541;0
REF;260;5.61592;-0.976682;0
REF;260;6.104261;1.587057;0
REF;260;5.86009;0.732517;0
REF;260;4.883409;1.220846;0
REF;260;5.86009;0.854659;0
REF;260;4.639238;0.244164;0
REF;260;8.42388;0.610399;0
REF;260;4.761323;0.976658;0
REF;260;6.592602;-0.4884;0
REF;260;8.179709;0.488353;0
REF;260;3.906727;0.366259;0
REF;260;5.127579;-0.854588;0
REF;260;5.738005;-0.85454;0
REF;260;4.883409;0.732565;0
REF;260;6.348431;0.366306;0
REF;260;4.883409;-1.0988;0
REF;260;5.371749;-0.244164;0
REF;260;6.348431;-0.610399;0
REF;260;6.958857;-0.122094;0
REF;260;2.930045;1.098752;0
REF;260;6.348431;0.122094;0
REF;260;6.592602;-0.244212;0
REF;260;5.371749;0.366259;0
REF;260;5.982175;0.366282;0
REF;260;6.348431;1.831293;0
REF;260;5.982175;-1.220798;0
REF;260;6.104261;-0.976706;0
REF;260;5.982175;0.732517;0
REF;260;6.226346;0.854564;0
REF;260;6.958857;-2.38E-05;0
REF;260;4.761323;1.465011;0
REF;260;6.470516;0.366235;0
REF;260;8.42388;-0.366235;0
REF;260;6.470516;0.366259;0
REF;260;4.028812;0.488377;0
REF;260;5.738005;-0.732446;0
REF;260;7.569283;0.244188;0
REF;260;7.691368;0.122023;0
REF;260;3.540471;-0.732541;0
REF;260;3.662556;-0.244164;0
REF;260;9.278476;-1.098776;0
REF;260;7.325113;-0.122023;0
REF;260;5.86009;-0.610399;0
REF;260;9.278476;0.244188;0
REF;260;5.127579;-2.38E-05;0
REF;260;5.371749;0.488305;0
REF;260;4.517153;0;0
REF;260;9.766817;-0.244164;0
REF;260;3.662556;-1.220846;0
REF;260;5.61592;0.12207;0
REF;260;7.080942;-0.732446;0
REF;260;5.86009;0.366235;0
REF;260;8.057624;0.366211;0
REF;260;7.447198;1.709175;0
REF;260;6.592602;0.366211;0
REF;260;5.005494;-0.610447;0
REF;260;7.691368;0.366282;0
REF;260;7.813454;0.12207;0
REF;260;6.470516;0.488377;0
REF;260;4.883409;-0.244188;0
REF;260;6.104261;0.488353;0
REF;260;6.714687;0.122094;0
REF;260;2.319619;-2.38E-05;0
REF;260;6.226346;1.09868;0
REF;260;7.080942;1.709175;0
REF;260;5.127579;-0.244141;0
REF;260;7.447198;-0.610447;0
REF;260;7.813454;1.098728;0
REF;260;5.86009;-1.587129;0
REF;260;5.86009;-1.709223;0
REF;260;6.592602;0.610328;0
REF;260;6.958857;0;0
REF;260;6.836772;0.366282;0
REF;260;5.127579;-0.854588;0
REF;260;6.836772;-1.464963;0
REF;260;8.179709;-0.854588;0
REF;260;6.592602;-0.244236;0
REF;260;5.371749;0.366235;0
REF;260;3.662556;-0.122094;0
REF;260;3.906727;0.610471;0
REF;260;5.493835;-1.098752;0
REF;260;5.005494;0.244141;0
REF;260;5.61592;-1.587057;0
REF;260;7.447198;0.366187;0
REF;260;8.301795;0.488305;0
REF;260;7.203028;0.122094;0
REF;260;5.86009;-0.976634;0
REF;260;5.249664;0.976634;0
REF;270;3.296301;0.732565;0
REF;270;2.319619;1.220822;0
REF;270;3.662556;0.121999;0
REF;270;3.418386;0.366306;0
REF;270;4.517153;0.488305;0
REF;270;2.319619;0.976682;0
REF;270;5.005494;0.244164;0
REF;270;1.342937;0.244141;0
REF;270;3.540471;-0.366306;0
REF;270;4.028812;1.220846;0
REF;270;1.709193;0.732517;0
REF;270;4.028812;1.220822;0
REF;270;1.342937;-0.854588;0
REF;270;4.272982;0.488305;0
REF;270;3.540471;1.342893;0
REF;270;2.197534;0.854611;0
REF;270;3.418386;2.197504;0
REF;270;2.685875;1.709151;0
REF;270;2.685875;-0.366282;0
REF;270;5.249664;0.610447;0
REF;270;2.685875;0.122023;0
REF;270;-0.122085;0.488329;0
REF;270;3.05213;0.244188;0
REF;270;4.517153;0.366306;0
REF;270;3.784642;-0.366235;0
REF;270;3.662556;0.366259;0
REF;270;3.05213;0.366235;0
REF;270;0.122085;-0.610423;0
REF;270;1.953363;0.366259;0
REF;270;4.883409;-1.342916;0
REF;270;3.05213;0.12207;0
REF;270;0.488341;0.610399;0
REF;270;4.639238;0.244188;0
REF;270;2.441704;0.244164;0
REF;270;2.930045;-0.12207;0
REF;270;3.418386;0.610423;0
REF;270;2.563789;-0.854588;0
REF;270;3.05213;0.244141;0
REF;270;0.732511;0.122118;0
REF;270;4.028812;0.610399;0
REF;270;2.80796;0.976658;0
REF;270;4.272982;0.122046;0
REF;270;1.220852;0.73247;0
REF;270;4.395068;-0.244212;0
REF;270;3.784642;2.56381;0
REF;270;3.906727;1.098776;0
REF;270;1.587108;-0.854564;0
REF;270;1.831278;1.098776;0
REF;270;3.906727;1.098752;0
REF;270;1.953363;0.976634;0
REF;270;4.028812;-0.244141;0
REF;270;3.174216;1.464987;0
REF;270;2.563789;0.122094;0
REF;270;1.098767;-0.244164;0
REF;270;4.028812;0.488281;0
REF;270;3.05213;0;0
REF;270;3.418386;0.488353;0
REF;270;3.05213;-0.366259;0
REF;270;3.784642;-0.244188;0
REF;270;2.563789;2.38E-05;0
REF;270;4.517153;0.732493;0
REF;270;1.953363;0.610447;0
REF;270;5.493835;-0.12207;0
REF;270;3.784642;-1.587081;0
REF;270;1.465023;-0.244212;0
REF;270;4.150897;-0.488329;0
REF;270;3.05213;-0.122046;0
REF;270;3.296301;0.244164;0
REF;270;2.80796;0.854564;0
REF;270;2.197534;-0.366259;0
REF;270;2.930045;-0.73247;0
REF;270;1.709193;-4.77E-05;0
REF;270;2.930045;-0.488377;0
REF;270;1.953363;-0.488329;0
REF;270;3.540471;-0.488377;0
REF;270;4.395068;1.465034;0
REF;270;5.127579;-0.366306;0
REF;270;3.05213;0.854564;0
REF;270;2.197534;-0.244164;0
REF;270;3.174216;0;0
REF;270;3.906727;-0.488329;0
REF;270;2.563789;1.098728;0
REF;270;3.174216;-0.366306;0
REF;270;2.685875;1.465011;0
REF;270;4.150897;0.366259;0
REF;270;2.197534;-1.465058;0
REF;270;2.075449;-0.488353;0
REF;270;3.05213;-0.854588;0
REF;270;3.418386;-0.122046;0
REF;270;4.517153;-0.122094;0
REF;270;3.662556;1.342964;0
REF;270;3.906727;0.73247;0
REF;270;4.028812;-0.366235;0
REF;270;2.197534;1.098776;0
REF;270;3.662556;-0.732541;0
REF;270;3.906727;1.22087;0
REF;270;2.930045;-0.4884;0
REF;270;3.296301;0.732493;0
REF;270;2.685875;1.34294;0
REF;270;5.371749;-0.732493;0
REF;270;2.319619;0.854516;0
REF;270;2.930045;-0.122046;0
REF;270;1.342937;0.122046;0
REF;270;3.05213;0.122094;0
REF;270;1.953363;0;0
REF;270;1.953363;-0.610447;0
REF;270;1.587108;0.85454;0
REF;270;3.05213;-0.610399;0
REF;270;2.319619;-0.244188;0
REF;270;3.540471;0.488329;0
REF;270;3.174216;-0.976682;0
REF;270;5.127579;-0.366211;0
REF;270;3.174216;0.366235;0
REF;270;2.075449;0.488353;0
