Frequency (GHz);LG (mV);HG (mV)
100.0;-1.220852;48.46783
100.0;1.465023;42.241484
100.0;0.24417;34.794286
100.0;0.610426;41.142717
100.0;0.24417;28.81211
100.0;0.366256;39.067268
100.0;-0.732511;21.731168
100.0;2.075449;38.823098
100.0;0.854596;17.946526
100.0;0.488341;43.584421
100.0;-0.854596;26.370406
100.0;-0.122085;38.334757
100.0;1.465023;30.032963
100.0;0.122085;48.956171
100.0;0.366256;34.305945
100.0;0.854596;47.979489
100.0;0.24417;42.119399
100.0;-0.122085;34.550115
100.0;1.098767;46.270296
100.0;-0.24417;30.399218
100.0;2.075449;41.386887
100.0;-0.488341;27.835429
100.0;-0.976682;34.794286
100.0;0.488341;23.806617
100.0;0.122085;44.927359
100.0;-0.488341;25.51581
100.0;1.098767;45.049444
100.0;0.610426;50.177023
100.0;-0.488341;42.485654
100.0;-2.685875;54.205835
100.0;0.122085;34.916371
100.0;-2.197534;47.857404
100.0;0.366256;32.108411
100.0;-0.122085;33.939689
100.0;0.732511;14.894396
100.0;0.122085;38.334757
100.0;-0.122085;26.492491
100.0;0.854596;42.119399
100.0;-0.122085;18.190697
100.0;0.976682;44.194847
100.0;-0.732511;49.078256
100.0;0.122085;42.85191
100.0;0.366256;35.770968
100.0;0.610426;45.293614
100.0;1.098767;21.731168
100.0;-0.24417;40.410206
100.0;0.0;47.002807
100.0;-1.098767;22.341594
100.0;0.976682;47.002807
100.0;-0.122085;27.713344
100.0;-0.854596;41.753143
100.0;0.732511;22.585765
100.0;0.366256;43.706506
100.0;-1.465023;27.835429
100.0;0.976682;45.049444
100.0;-0.488341;38.945183
100.0;-0.24417;53.107068
100.0;-1.098767;33.817604
100.0;0.366256;41.508973
100.0;-0.24417;29.422536
100.0;-0.610426;47.735319
100.0;-0.732511;26.004151
100.0;0.122085;47.002807
100.0;-0.122085;50.909534
100.0;0.24417;43.950677
100.0;0.0;46.758637
100.0;-0.854596;32.352582
100.0;-0.488341;36.259308
100.0;0.732511;28.934196
100.0;-0.488341;37.480161
100.0;-1.342937;23.196191
100.0;-0.854596;44.316933
100.0;0.732511;21.731168
100.0;-1.953363;47.369063
100.0;1.098767;21.120742
100.0;-1.098767;40.654376
100.0;-0.488341;39.433524
100.0;1.953363;35.282627
100.0;1.220852;45.293614
100.0;-0.24417;37.602246
100.0;0.976682;37.23599
100.0;1.587108;28.690025
100.0;0.610426;40.654376
100.0;0.366256;17.3361
100.0;0.610426;43.218166
100.0;-1.831278;25.271639
100.0;-0.24417;52.130386
100.0;0.732511;27.835429
100.0;-0.488341;45.65987
100.0;1.098767;40.288121
100.0;-2.075449;36.869735
100.0;-0.610426;49.444512
100.0;1.098767;28.934196
100.0;-0.122085;42.85191
100.0;-0.366256;43.950677
100.0;0.366256;13.429374
100.0;0.122085;45.537785
100.0;0.488341;41.753143
100.0;-0.24417;41.753143
100.0;0.366256;49.322426
100.0;0.732511;34.42803
100.0;0.366256;46.758637
100.0;0.24417;35.160542
100.0;0.0;47.246978
100.0;0.24417;41.386887
100.0;-1.831278;45.65987
100.0;-0.366256;23.928702
100.0;1.709193;36.015138
100.0;1.098767;26.980832
100.0;0.366256;35.404712
100.0;-0.24417;23.806617
100.0;-1.587108;40.410206
100.0;0.24417;28.690025
100.0;-0.488341;33.085093
100.0;0.488341;28.56794
100.0;0.0;40.166035
100.0;2.319619;29.300451
100.0;1.098767;39.433524
100.0;0.610426;25.75998
100.0;-1.587108;33.817604
100.0;0.488341;23.684531
100.0;-1.220852;47.613233
100.0;-0.24417;46.514466
100.0;0.610426;37.358075
100.0;-0.610426;49.078256
100.0;-1.342937;34.916371
100.0;-0.488341;43.828592
100.0;0.976682;40.166035
100.0;0.24417;35.526797
