Sample;Frequency (GHz);LG (mV);HG (mV);Thickness (mm)
H1;170;16.969845;0.122046;0.07
H1;170;16.237333;0.244188;0.07
H1;170;15.016481;-0.854564;0.07
H1;170;13.307288;-0.122094;0.07
H1;170;15.382737;-0.366211;0.07
H1;170;21.486998;-0.488377;0.07
H1;170;14.0398;0.366259;0.07
H1;170;14.894396;0;0.07
H1;170;10.377243;0.488329;0.07
H1;170;19.289464;0.366259;0.07
H1;170;14.650226;0.488329;0.07
H1;170;11.720181;1.34294;0.07
H1;170;16.359419;-1.342916;0.07
H1;170;15.138566;-0.244117;0.07
H1;170;21.609083;0.366282;0.07
H1;170;10.621414;0;0.07
H1;170;18.923208;-0.488329;0.07
H1;170;15.016481;-0.732517;0.07
H1;170;21.364912;-1.098776;0.07
H1;170;16.603589;-0.732517;0.07
H1;170;13.917714;0.366235;0.07
H1;170;12.452692;0.244212;0.07
H1;170;9.888902;-0.610423;0.07
H1;170;15.993163;-0.244188;0.07
H1;170;22.70785;0.854611;0.07
H1;170;10.499328;0.610375;0.07
H1;170;12.086436;-1.342893;0.07
H1;170;15.993163;0.610423;0.07
H1;170;13.551459;-2.07541;0.07
H1;170;18.923208;0.976634;0.07
H1;170;19.411549;-0.244141;0.07
H1;170;21.364912;-0.976706;0.07
H1;170;23.562446;0.244164;0.07
H1;170;12.941033;-0.488329;0.07
H1;170;20.876572;-0.244188;0.07
H1;170;9.156391;-0.244164;0.07
H1;170;15.138566;0.366282;0.07
H1;170;13.795629;-0.732493;0.07
H1;170;18.190697;-2.38E-05;0.07
H1;170;15.626907;0.366259;0.07
H1;170;12.330607;0.610375;0.07
H1;170;20.14406;0.244188;0.07
H1;170;13.429374;-0.12207;0.07
H1;170;14.28397;0.976729;0.07
H1;170;17.458186;-0.122118;0.07
H1;170;19.655719;-0.854611;0.07
H1;170;12.941033;-0.610423;0.07
H1;170;18.801123;-0.610352;0.07
H1;170;14.0398;-0.366259;0.07
H1;170;18.923208;-0.85454;0.07
H1;170;18.923208;1.342916;0.07
H1;170;21.609083;0;0.07
H1;170;21.731168;-0.610423;0.07
H1;170;15.382737;0.366282;0.07
H1;170;11.964351;0.610471;0.07
H1;170;12.574777;0.488353;0.07
H1;170;12.086436;-0.244117;0.07
H1;170;20.754486;0.244212;0.07
H1;170;15.748993;1.587129;0.07
H1;170;16.603589;1.22087;0.07
H1;170;15.382737;-0.122094;0.07
H1;170;13.307288;0.854635;0.07
H1;170;20.510316;-0.610447;0.07
H1;170;14.28397;1.465058;0.07
H1;170;13.795629;0;0.07
H1;170;14.772311;-1.342916;0.07
H1;170;19.045293;-2.07541;0.07
H1;170;9.278476;-0.610447;0.07
H1;170;14.161885;0.122118;0.07
H1;170;10.133073;-0.976682;0.07
H1;170;16.359419;0.122118;0.07
H1;170;17.824441;0.488329;0.07
H1;170;10.743499;-0.488377;0.07
H1;170;12.696862;-2.075481;0.07
H1;170;17.580271;2.38E-05;0.07
H1;170;12.330607;-1.34294;0.07
H1;170;19.045293;-2.38E-05;0.07
H1;170;11.23184;0.366282;0.07
H1;170;14.772311;0.244141;0.07
H1;170;11.842266;0.488305;0.07
H1;170;17.824441;-2.075458;0.07
H1;170;15.138566;-0.976706;0.07
H1;170;16.481504;0.488353;0.07
H1;170;12.330607;0.366235;0.07
H1;170;15.504822;1.587081;0.07
H1;170;18.679038;-1.709199;0.07
H1;170;19.533634;1.95334;0.07
H1;170;17.09193;-0.366259;0.07
H1;170;13.673544;-0.244141;0.07
H1;170;15.260652;0.366235;0.07
H1;170;15.382737;-0.488377;0.07
H1;170;13.917714;1.953363;0.07
H1;170;14.406055;-0.122094;0.07
H1;170;11.720181;-0.122118;0.07
H1;170;18.068612;-0.732493;0.07
H1;170;10.743499;-0.488329;0.07
H1;170;16.359419;-0.122046;0.07
H1;170;16.847759;-0.366259;0.07
H1;170;16.969845;0.366235;0.07
H1;170;14.52814;0.732493;0.07
H1;170;13.185203;1.464963;0.07
H1;170;12.941033;-2.38E-05;0.07
H1;170;22.585765;-0.244188;0.07
H1;170;14.161885;2.38E-05;0.07
H1;170;17.09193;0.610447;0.07
H1;170;13.063118;-1.95334;0.07
H1;170;14.650226;-0.12207;0.07
H1;170;14.772311;-0.73247;0.07
H1;170;17.946526;1.342964;0.07
H1;170;18.312782;0.122094;0.07
H1;170;15.871078;-0.610447;0.07
H1;170;15.993163;0.244164;0.07
H1;170;14.772311;-2.38E-05;0.07
H1;170;13.429374;2.38E-05;0.07
H1;170;9.156391;-1.098728;0.07
H1;170;15.871078;0.244164;0.07
H1;170;17.702356;-0.244188;0.07
H1;170;22.097424;0.610375;0.07
H1;170;17.580271;0.488305;0.07
H1;170;13.795629;-0.122094;0.07
H1;170;6.348431;0.12207;0.07
H1;170;14.0398;-0.122118;0.07
H1;170;13.795629;-1.220822;0.07
H1;170;15.504822;-2.38E-05;0.07
H1;170;14.406055;-0.488353;0.07
H1;170;13.307288;-0.976634;0.07
H1;170;17.3361;1.220846;0.07
H1;170;20.021975;4.77E-05;0.07
H1;170;13.185203;0.854588;0.07
H1;170;19.045293;-0.122166;0.07
H1;170;12.330607;0.366282;0.07
H1;170;20.266145;-0.122094;0.07
H1;170;16.359419;0.488305;0.07
H1;170;15.748993;0.488353;0.07
H1;170;11.842266;0.244141;0.07
H1;170;22.95202;-0.854635;0.07
H1;170;18.679038;0.122118;0.07
H1;170;19.045293;0.488353;0.07
H1;170;11.353925;-0.122046;0.07
H1;170;14.406055;-0.12207;0.07
H1;170;17.3361;4.77E-05;0.07
H1;170;15.504822;0.366282;0.07
H1;170;16.359419;0.610352;0.07
H1;170;11.47601;0.488353;0.07
H1;170;13.673544;0.366235;0.07
H1;170;10.377243;-2.38E-05;0.07
H1;170;12.818947;-0.732565;0.07
H1;170;16.115248;0.244141;0.07
H1;170;12.086436;-0.854588;0.07
H1;170;14.894396;-0.976658;0.07
H1;170;20.998657;-0.610471;0.07
H1;170;14.894396;-0.12207;0.07
H1;170;14.28397;0.122046;0.07
H1;170;13.795629;-1.220894;0.07
H1;170;15.138566;0.366235;0.07
H1;170;12.452692;-0.73247;0.07
H1;170;11.720181;-0.976682;0.07
H1;170;10.987669;-0.244117;0.07
H1;170;17.458186;-1.098657;0.07
H1;170;15.626907;2.441692;0.07
H1;170;11.353925;0.732493;0.07
H1;170;16.115248;0.366259;0.07
H1;170;15.993163;-0.366259;0.07
H1;170;10.865584;-0.976658;0.07
H1;170;12.818947;0.732541;0.07
H1;170;18.068612;-1.098752;0.07
H1;170;12.941033;0.122094;0.07
H1;170;15.016481;0.976682;0.07
H1;170;8.057624;-2.38E-05;0.07
H1;170;16.115248;-0.244188;0.07
H1;170;15.993163;-0.732517;0.07
H1;170;19.655719;-1.587057;0.07
H1;170;15.871078;-0.366282;0.07
H1;170;26.248321;-0.366235;0.07
H1;170;15.016481;-0.976634;0.07
H1;170;11.598095;-0.854588;0.07
H1;170;19.655719;-0.854564;0.07
H1;170;14.894396;0.976682;0.07
H1;170;19.045293;-0.610399;0.07
H1;170;15.382737;1.342916;0.07
H1;170;17.946526;-0.122166;0.07
H1;170;14.772311;0.366235;0.07
H1;170;12.574777;0.244212;0.07
H1;170;16.847759;0.97661;0.07
H1;170;19.777805;-1.098752;0.07
H1;170;12.818947;-0.732541;0.07
H1;170;18.312782;0;0.07
H1;170;16.237333;-1.953387;0.07
H1;170;15.382737;0.12207;0.07
H1;170;11.353925;0.488329;0.07
H1;170;17.946526;2.319551;0.07
H1;170;11.109754;0.976634;0.07
H1;170;14.406055;2.38E-05;0.07
H1;170;16.481504;0.122094;0.07
H1;170;11.353925;-0.488305;0.07
H1;170;13.063118;0;0.07
H1;170;15.993163;-0.610423;0.07
H1;170;19.045293;0;0.07
H1;170;14.894396;0.488353;0.07
H1;170;16.847759;1.220846;0.07
H1;170;14.406055;-2.38E-05;0.07
H1;170;12.086436;-0.12207;0.07
H1;170;17.09193;1.098752;0.07
H1;170;15.748993;0.244188;0.07
H1;170;18.312782;0.366282;0.07
H1;170;7.447198;-0.244164;0.07
H1;170;14.894396;-0.854588;0.07
H1;170;13.917714;-0.366235;0.07
H1;170;11.47601;-2.38E-05;0.07
H1;170;19.289464;0.12207;0.07
H1;170;16.115248;0.122046;0.07
H1;170;17.09193;1.342893;0.07
H1;170;13.795629;-2.38E-05;0.07
H1;170;14.772311;0.121999;0.07
H1;170;20.388231;0.854611;0.07
H1;170;13.917714;1.709151;0.07
H1;170;15.382737;2.07541;0.07
H1;170;11.109754;0.610399;0.07
H1;170;15.504822;0.854564;0.07
H1;170;12.208521;-0.854588;0.07
H1;170;12.208521;-0.122046;0.07
H1;170;18.068612;1.465082;0.07
H1;170;13.429374;0.976706;0.07
H1;170;16.847759;-2.38E-05;0.07
H1;170;16.115248;-0.488353;0.07
H1;170;8.912221;1.464987;0.07
H1;170;10.865584;-0.12207;0.07
H1;170;16.725674;-0.244164;0.07
H1;170;11.353925;0.976682;0.07
H1;170;15.382737;0.732493;0.07
H1;170;12.086436;-0.732493;0.07
H1;170;12.452692;-0.610375;0.07
H1;170;15.138566;-1.098728;0.07
H1;170;15.504822;-0.610399;0.07
H1;170;18.312782;0;0.07
H1;170;13.551459;0.244164;0.07
H1;170;21.853253;-0.73247;0.07
H1;170;15.382737;-0.244212;0.07
H1;170;17.3361;0.244141;0.07
H1;170;19.777805;-0.488329;0.07
H1;170;13.063118;-0.12207;0.07
H1;170;15.871078;-2.38E-05;0.07
H1;170;16.359419;-0.366282;0.07
H1;170;16.969845;1.465082;0.07
H1;170;17.214015;2.38E-05;0.07
H1;170;12.696862;0.488353;0.07
H1;170;13.795629;-0.366259;0.07
H1;170;16.603589;-0.610375;0.07
H1;170;14.52814;-0.610423;0.07
H1;170;19.289464;0.610447;0.07
H1;170;15.504822;0.488353;0.07
H1;170;15.016481;-0.366282;0.07
H1;170;15.626907;-0.366306;0.07
H1;170;15.748993;0.732517;0.07
H1;170;11.47601;0.610399;0.07
H1;170;12.818947;-1.587057;0.07
H1;170;20.388231;0.610423;0.07
H1;170;15.993163;0.976682;0.07
H1;170;12.330607;0.854588;0.07
H1;170;17.824441;0.244141;0.07
H1;170;14.650226;7.15E-05;0.07
H1;170;14.650226;0.122118;0.07
H1;170;23.074105;-0.854659;0.07
H1;170;14.161885;0.366282;0.07
H1;170;16.481504;-0.122094;0.07
H1;170;14.52814;-0.366235;0.07
H1;170;11.598095;0.488377;0.07
H1;170;14.52814;0.122094;0.07
H1;170;12.208521;-0.488353;0.07
H1;170;10.499328;0;0.07
H1;170;16.359419;-1.587129;0.07
H1;170;9.644732;0.12207;0.07
H1;170;8.057624;-0.854588;0.07
H1;170;10.987669;-0.12207;0.07
H1;170;20.998657;-1.098704;0.07
H1;170;20.021975;-0.488329;0.07
H1;170;18.556952;-0.244141;0.07
H1;170;18.434867;-0.85454;0.07
H1;170;17.214015;-0.610399;0.07
H1;170;15.993163;-0.488305;0.07
H1;170;15.260652;-1.220775;0.07
H1;170;17.214015;-0.610375;0.07
H1;170;25.393724;1.220894;0.07
H1;170;15.993163;-0.122118;0.07
H1;170;12.696862;0.488377;0.07
H1;170;15.504822;-0.610399;0.07
H1;170;12.574777;-0.488281;0.07
H1;170;16.115248;-1.098728;0.07
H1;170;16.603589;-1.098704;0.07
H1;170;19.045293;-0.976682;0.07
H1;170;12.941033;-0.854588;0.07
H1;170;15.504822;-0.610399;0.07
H1;170;14.28397;-2.38E-05;0.07
H1;170;15.748993;-0.366282;0.07
H1;170;13.063118;2.075481;0.07
H1;170;8.057624;0.976634;0.07
H1;170;14.0398;-1.709199;0.07
H1;170;14.28397;0.732541;0.07
H1;170;12.574777;-0.732493;0.07
H1;170;16.359419;-0.732517;0.07
H1;170;13.795629;-0.610399;0.07
H1;170;15.138566;0.854588;0.07
H1;170;15.871078;-1.34294;0.07
H1;170;14.406055;-0.732541;0.07
H1;170;18.556952;0.122118;0.07
H1;170;17.458186;0.976658;0.07
H1;170;17.09193;0;0.07
H1;170;16.359419;-0.488353;0.07
H1;170;12.208521;0.244164;0.07
H1;170;13.795629;-0.122094;0.07
H1;170;14.894396;0.366259;0.07
H1;170;14.0398;-0.366259;0.07
H1;170;16.603589;0.488305;0.07
H1;170;14.161885;0.976634;0.07
H1;170;16.359419;0.244117;0.07
H1;170;14.161885;0.12207;0.07
H1;170;18.434867;-1.22087;0.07
H1;170;10.621414;0.732517;0.07
H1;170;14.52814;0.122142;0.07
H1;170;14.0398;-1.953363;0.07
H1;170;15.016481;1.22087;0.07
H1;170;5.982175;-1.465011;0.07
H1;170;14.894396;1.95334;0.07
H1;170;22.95202;0.366282;0.07
H1;170;16.237333;0.732446;0.07
H1;170;17.3361;-0.366235;0.07
H1;170;12.941033;1.098728;0.07
H1;170;10.987669;-0.610423;0.07
H1;170;11.109754;0.122118;0.07
H1;170;16.969845;0.488377;0.07
H1;170;17.458186;2.38E-05;0.07
H1;170;10.621414;0.854516;0.07
H1;170;12.941033;-0.244188;0.07
H1;170;20.021975;-0.732493;0.07
H1;170;7.691368;-1.220846;0.07
H1;170;9.766817;0.488353;0.07
H1;170;11.598095;0.244164;0.07
H1;170;18.190697;1.342916;0.07
H1;170;12.696862;-0.854588;0.07
H1;170;12.208521;0.122094;0.07
H1;170;15.748993;1.587081;0.07
H1;170;14.161885;2.197552;0.07
H1;170;14.406055;-0.244188;0.07
H1;170;13.673544;-1.22087;0.07
H1;170;14.0398;-0.12207;0.07
H1;170;17.458186;-0.488257;0.07
H1;170;13.795629;-0.732517;0.07
H1;170;17.702356;0.73247;0.07
H1;170;18.801123;-0.976634;0.07
H1;170;19.777805;-0.976682;0.07
H1;170;13.551459;0.4884;0.07
H1;170;18.434867;-1.464987;0.07
H1;170;11.598095;0.854611;0.07
H1;170;14.650226;-1.098752;0.07
H1;170;12.452692;1.098752;0.07
H1;170;8.545965;0.488281;0.07
H1;170;13.551459;-0.976729;0.07
H1;170;15.993163;-2.319551;0.07
H1;170;13.795629;-0.610399;0.07
H1;170;9.034306;1.342916;0.07
H1;170;15.871078;1.220798;0.07
H1;170;10.010988;-0.12207;0.07
H1;170;14.28397;0.854564;0.07
H1;170;9.400561;0.122094;0.07
H1;170;10.865584;0.122046;0.07
H1;170;12.696862;0.122094;0.07
H1;170;15.626907;-0.244164;0.07
H1;170;19.655719;0.488377;0.07
H1;170;25.51581;-0.488305;0.07
H1;170;15.016481;-1.220918;0.07
H1;170;16.969845;0;0.07
H1;170;17.824441;0.854611;0.07
H1;170;11.964351;-0.976706;0.07
H1;170;12.208521;0.244236;0.07
H1;170;20.754486;-0.976634;0.07
H1;170;13.307288;0;0.07
H1;170;23.074105;-1.464963;0.07
H1;170;16.237333;0.488329;0.07
H1;170;20.021975;0.122094;0.07
H1;170;14.161885;-0.244117;0.07
H1;170;12.086436;0.610399;0.07
H1;170;11.47601;0.732517;0.07
H1;170;24.905384;0.244164;0.07
H1;170;23.440361;-0.366259;0.07
H1;170;15.871078;2.38E-05;0.07
H1;170;15.504822;0.488329;0.07
H1;170;19.655719;-2.38E-05;0.07
H1;170;12.696862;-0.854564;0.07
H1;170;15.504822;0.488329;0.07
H1;170;14.894396;-1.342893;0.07
H1;170;13.917714;-0.122118;0.07
H1;170;12.941033;-0.854588;0.07
H1;170;15.748993;-1.464987;0.07
H1;170;11.964351;-1.098776;0.07
H1;170;10.133073;0.854564;0.07
H1;170;15.016481;0.610447;0.07
H1;170;11.23184;2.44174;0.07
H1;170;14.161885;-0.488305;0.07
H1;170;10.987669;-1.098728;0.07
H1;170;15.871078;1.098776;0.07
H1;170;9.400561;-0.610423;0.07
H1;170;17.3361;0.488353;0.07
H1;170;11.720181;-0.732493;0.07
H1;170;15.626907;-0.732446;0.07
H1;170;14.772311;0.610399;0.07
H1;170;21.486998;-0.488329;0.07
H1;170;22.219509;0.12207;0.07
H1;170;18.312782;0.732493;0.07
H1;170;12.086436;-0.610423;0.07
H1;170;14.650226;-0.244212;0.07
H1;170;11.598095;1.098752;0.07
H1;170;16.725674;-2.319574;0.07
H1;170;16.237333;-0.610399;0.07
H1;170;12.941033;0.366259;0.07
H1;170;13.551459;0.12207;0.07
H1;170;11.109754;-0.122118;0.07
H1;170;16.603589;-0.976706;0.07
H1;170;11.109754;0.488305;0.07
H1;170;13.551459;-0.12207;0.07
H1;170;10.743499;0.244141;0.07
H1;170;17.824441;0.610423;0.07
H1;170;13.307288;0.366211;0.07
H1;170;15.260652;0.12207;0.07
H1;170;19.777805;-0.488353;0.07
H1;170;15.626907;0.244117;0.07
H1;170;16.359419;-7.15E-05;0.07
H1;170;17.580271;-0.122094;0.07
H1;170;16.237333;0.976682;0.07
H1;170;12.818947;-0.976729;0.07
H1;170;11.598095;-0.610375;0.07
H1;170;12.330607;0.366211;0.07
H1;170;23.806617;-0.244164;0.07
H1;170;13.795629;0.244141;0.07
H1;170;23.684531;0.732493;0.07
H1;170;18.923208;0.244188;0.07
H1;170;12.818947;0.488305;0.07
H1;170;9.644732;-0.610352;0.07
H1;170;14.0398;1.465034;0.07
H1;170;17.580271;-0.366259;0.07
H1;170;12.086436;-0.366235;0.07
H1;170;12.818947;0.854588;0.07
H1;170;13.185203;0.85454;0.07
H1;170;11.598095;-0.366259;0.07
H1;170;8.057624;-1.34294;0.07
H1;170;17.946526;-1.587081;0.07
H1;170;12.086436;0.244188;0.07
H1;170;12.330607;0.610471;0.07
H1;170;14.406055;0.85454;0.07
H1;170;12.696862;-0.854516;0.07
H1;170;19.655719;-0.122094;0.07
H1;170;12.696862;0.610447;0.07
H1;170;14.894396;0.610375;0.07
H1;170;17.702356;-0.244141;0.07
H1;170;9.034306;1.098776;0.07
H1;170;12.452692;0.244093;0.07
H1;170;15.016481;-1.342916;0.07
H1;170;11.47601;-0.12207;0.07
H1;170;11.598095;-0.122094;0.07
H1;170;10.621414;1.831293;0.07
H1;170;19.289464;-2.38E-05;0.07
H1;170;17.824441;0.122046;0.07
H1;170;15.504822;-0.854588;0.07
H1;170;18.923208;0.854564;0.07
H1;170;10.010988;-0.732493;0.07
H1;170;17.3361;0.854611;0.07
H1;170;18.556952;-0.244164;0.07
H1;170;9.522647;-1.709175;0.07
H1;170;22.097424;-0.732493;0.07
H1;170;15.871078;-0.244141;0.07
H1;170;22.95202;-0.244188;0.07
H1;170;16.115248;0.976658;0.07
H1;170;14.52814;0.732493;0.07
H1;170;13.307288;-0.12207;0.07
H1;170;13.429374;0.244188;0.07
H1;170;10.987669;0.610375;0.07
H1;170;13.551459;0;0.07
H1;170;9.766817;-1.464987;0.07
H1;170;20.998657;-1.098728;0.07
H1;170;18.923208;-0.488234;0.07
H1;170;17.580271;-0.976729;0.07
H1;170;15.871078;-0.854588;0.07
H1;170;17.3361;0.732493;0.07
H1;170;13.795629;0.122094;0.07
H1;170;12.330607;-1.220822;0.07
H1;170;11.598095;-0.244164;0.07
H1;170;13.429374;0.488329;0.07
H1;170;11.23184;-0.244188;0.07
H1;170;15.138566;1.220822;0.07
H1;170;10.377243;-0.854588;0.07
H1;170;19.89989;0.488353;0.07
H1;170;19.533634;-0.244188;0.07
H1;170;11.720181;-0.488329;0.07
H1;170;13.063118;0.488305;0.07
H1;170;12.330607;0.854564;0.07
H1;170;17.946526;-0.366235;0.07
H1;170;10.133073;0.610423;0.07
H1;170;7.203028;-0.366235;0.07
H1;170;16.359419;0.12207;0.07
H1;170;13.795629;0.854611;0.07
H1;170;20.632401;0.97661;0.07
H1;170;18.556952;-1.098752;0.07
H1;170;15.871078;-0.244212;0.07
H1;170;18.801123;0.976658;0.07
H1;170;15.260652;-0.244117;0.07
H1;170;16.969845;-0.854588;0.07
H1;170;11.47601;1.465011;0.07
H1;170;12.818947;-0.122046;0.07
H1;170;11.842266;0.610423;0.07
H1;170;11.964351;0.732493;0.07
H1;170;14.772311;0.366211;0.07
H1;170;12.452692;0.12207;0.07
H1;170;10.133073;-0.976658;0.07
H1;170;15.993163;-0.122094;0.07
H1;170;23.562446;0.244164;0.07
H1;170;19.167379;0.244093;0.07
H1;170;14.894396;1.220822;0.07
H1;170;15.382737;0.854611;0.07
H1;170;11.353925;-0.732517;0.07
H1;170;14.894396;-0.36633;0.07
H1;170;14.406055;0.122118;0.07
H1;170;10.987669;-0.122094;0.07
H1;170;15.993163;1.342893;0.07
H1;170;12.086436;-2.441692;0.07
H1;170;13.795629;1.342916;0.07
H1;170;13.795629;1.220822;0.07
H1;170;14.772311;-0.366282;0.07
H1;170;21.853253;0.854588;0.07
H1;170;24.905384;0;0.07
H1;170;10.621414;0;0.07
H1;170;12.208521;0.12207;0.07
H1;170;12.696862;-1.098704;0.07
H1;170;11.842266;-0.610399;0.07
H1;170;14.28397;-0.488329;0.07
H1;170;16.481504;-2.319646;0.07
H1;170;8.301795;-0.244117;0.07
H1;170;13.551459;-0.488377;0.07
H1;170;18.068612;0.73247;0.07
H1;170;12.696862;0.610447;0.07
H1;170;19.045293;0.4884;0.07
H1;170;14.28397;0.976634;0.07
H1;170;22.097424;-0.122118;0.07
H1;170;13.917714;-0.366282;0.07
H1;170;13.063118;0.488281;0.07
H1;170;10.133073;-0.610399;0.07
H1;170;17.3361;0.488329;0.07
H1;170;15.016481;0.244188;0.07
H1;170;8.42388;1.098728;0.07
H1;170;18.312782;-4.77E-05;0.07
H1;170;16.603589;-0.610447;0.07
H1;170;19.289464;-0.610399;0.07
H1;170;17.3361;1.098728;0.07
H1;170;13.917714;0.488377;0.07
H1;170;19.045293;-0.488305;0.07
H1;170;15.504822;-0.366259;0.07
H1;170;17.458186;-1.342964;0.07
H1;170;10.377243;0.610375;0.07
H1;170;15.626907;-0.488305;0.07
H1;170;13.185203;0;0.07
H1;170;13.307288;-0.36633;0.07
H1;170;8.912221;-0.610375;0.07
H1;170;12.696862;-0.244212;0.07
H1;170;18.190697;0.122094;0.07
H1;170;17.3361;-0.610447;0.07
H1;170;18.556952;-0.610399;0.07
H1;170;20.510316;0;0.07
H1;170;21.364912;-1.587129;0.07
H1;170;17.09193;-0.366211;0.07
H1;170;21.486998;0.732493;0.07
H1;170;12.941033;2.38E-05;0.07
H1;170;12.696862;0.366211;0.07
H1;170;17.3361;0.488329;0.07
H1;170;16.237333;0.73247;0.07
H1;170;14.406055;-0.366259;0.07
H1;170;15.138566;0.244141;0.07
H1;170;16.969845;0.366235;0.07
H1;170;12.086436;-0.488305;0.07
H1;170;16.725674;1.709223;0.07
H1;180;28.934196;0.12207;0.07
H1;180;31.253815;0.12207;0.07
H1;180;24.050787;0.488329;0.07
H1;180;31.253815;1.465058;0.07
H1;180;33.207178;-0.121999;0.07
H1;180;29.788792;0.85454;0.07
H1;180;24.417043;0.610423;0.07
H1;180;21.609083;0.244164;0.07
H1;180;42.119399;0.732517;0.07
H1;180;19.655719;-1.587057;0.07
H1;180;30.155048;0;0.07
H1;180;23.806617;-1.953387;0.07
H1;180;30.887559;-0.610447;0.07
H1;180;22.95202;0.610399;0.07
H1;180;21.609083;0;0.07
H1;180;27.347088;-0.854588;0.07
H1;180;26.980832;-2.929997;0.07
H1;180;29.300451;-4.77E-05;0.07
H1;180;10.865584;-0.976658;0.07
H1;180;18.556952;4.77E-05;0.07
H1;180;26.248321;0.366235;0.07
H1;180;25.637895;-0.488305;0.07
H1;180;33.207178;0.366235;0.07
H1;180;13.429374;0.244212;0.07
H1;180;24.294958;0.122094;0.07
H1;180;29.056281;-0.366211;0.07
H1;180;29.056281;-0.488329;0.07
H1;180;19.655719;-0.122118;0.07
H1;180;23.196191;0.12207;0.07
H1;180;31.497985;-0.366282;0.07
H1;180;26.980832;0.122094;0.07
H1;180;31.3759;0.122094;0.07
H1;180;26.492491;0.244188;0.07
H1;180;29.300451;2.44174;0.07
H1;180;21.120742;-0.976658;0.07
H1;180;30.887559;-2.075481;0.07
H1;180;22.463679;-0.854564;0.07
H1;180;23.196191;0.244117;0.07
H1;180;22.70785;0.12207;0.07
H1;180;33.207178;-0.366211;0.07
H1;180;26.980832;-4.77E-05;0.07
H1;180;31.253815;-0.610328;0.07
H1;180;25.393724;0.488353;0.07
H1;180;22.097424;0.610399;0.07
H1;180;22.95202;-1.098776;0.07
H1;180;22.829935;0.488377;0.07
H1;180;29.910877;0.366235;0.07
H1;180;31.742156;0.976682;0.07
H1;180;35.648882;-0.244164;0.07
H1;180;22.829935;-0.488329;0.07
H1;180;27.713344;1.34294;0.07
H1;180;20.388231;0.976706;0.07
H1;180;31.3759;-0.244188;0.07
H1;180;25.637895;-0.244164;0.07
H1;180;28.079599;-0.122094;0.07
H1;180;33.451349;-1.220846;0.07
H1;180;26.614577;-0.12207;0.07
H1;180;24.294958;0.488353;0.07
H1;180;23.684531;0.244164;0.07
H1;180;22.95202;0.122118;0.07
H1;180;35.526797;0.854611;0.07
H1;180;26.614577;-0.976682;0.07
H1;180;34.061775;-2.38E-05;0.07
H1;180;29.056281;0;0.07
H1;180;25.027469;4.77E-05;0.07
H1;180;26.858747;2.38E-05;0.07
H1;180;19.777805;0.488353;0.07
H1;180;29.544622;-0.610399;0.07
H1;180;30.643389;1.22087;0.07
H1;180;30.765474;-0.488329;0.07
H1;180;31.742156;-0.854635;0.07
H1;180;30.521303;-1.098824;0.07
H1;180;38.334757;-0.732493;0.07
H1;180;34.794286;-1.09868;0.07
H1;180;37.724331;0.366235;0.07
H1;180;23.196191;-0.488329;0.07
H1;180;29.910877;-0.122094;0.07
H1;180;24.294958;0.610423;0.07
H1;180;30.887559;0.610423;0.07
H1;180;23.074105;-1.220751;0.07
H1;180;31.497985;0.488329;0.07
H1;180;24.539128;0.244164;0.07
H1;180;26.492491;0.366211;0.07
H1;180;21.853253;0.122094;0.07
H1;180;34.916371;0.73247;0.07
H1;180;22.341594;-0.73247;0.07
H1;180;42.363569;-1.098752;0.07
H1;180;28.934196;0.366259;0.07
H1;180;25.393724;1.220918;0.07
H1;180;26.736662;0.854611;0.07
H1;180;32.718837;0.122094;0.07
H1;180;35.038456;0;0.07
H1;180;26.492491;0.488329;0.07
H1;180;25.882065;-0.366306;0.07
H1;180;21.609083;-0.244236;0.07
H1;180;31.497985;0.73247;0.07
H1;180;28.690025;-0.122094;0.07
H1;180;28.32377;-0.244164;0.07
H1;180;17.458186;1.709175;0.07
H1;180;28.56794;-2.07541;0.07
H1;180;33.085093;-0.854564;0.07
H1;180;29.422536;-1.098776;0.07
H1;180;22.463679;0.610423;0.07
H1;180;32.840922;0.244164;0.07
H1;180;22.219509;-0.366306;0.07
H1;180;30.643389;-0.366282;0.07
H1;180;20.510316;1.098728;0.07
H1;180;20.998657;0.488305;0.07
H1;180;29.056281;0.366235;0.07
H1;180;23.562446;-0.610423;0.07
H1;180;32.352582;0.488353;0.07
H1;180;27.591258;0.244164;0.07
H1;180;35.893053;2.38E-05;0.07
H1;180;28.690025;-0.854611;0.07
H1;180;38.823098;-0.732541;0.07
H1;180;18.801123;1.465011;0.07
H1;180;21.731168;-0.488353;0.07
H1;180;24.661213;0.732517;0.07
H1;180;33.329263;1.098728;0.07
H1;180;34.916371;0.244188;0.07
H1;180;30.643389;-0.488305;0.07
H1;180;34.916371;-0.610399;0.07
H1;180;12.574777;-1.831245;0.07
H1;180;32.230496;-0.488353;0.07
H1;180;32.596752;-0.732493;0.07
H1;180;24.661213;-0.244117;0.07
H1;180;25.882065;0.976658;0.07
H1;180;24.172872;0;0.07
H1;180;39.189354;-0.488329;0.07
H1;180;29.910877;-0.244164;0.07
H1;180;27.713344;0.610447;0.07
H1;180;23.196191;0.12207;0.07
H1;180;28.201684;1.098728;0.07
H1;180;31.131729;0.122094;0.07
H1;180;13.429374;-0.610423;0.07
H1;180;29.056281;0.976682;0.07
H1;180;37.480161;2.38E-05;0.07
H1;180;30.155048;-0.732493;0.07
H1;180;30.765474;-0.976706;0.07
