Frequency (GHz);LG (mV) mean;HG (mV) mean;LG (mV) std deviation;HG (mV) std deviation;LG (mV) variance;HG (mV) variance
100.0;40.96376767300381;-0.0315677890706463;28.685417170560545;0.8034549162273037;822.8531582490898;0.6455398024098237
100.0;44.22734230418251;-0.0445650633389163;27.728394963593452;0.7573494239494855;768.8638872570349;0.5735781499566175
100.0;41.46765926806084;0.0294759954991825;27.95813348124718;0.8002608228706407;781.6572277552347;0.640417384621595
100.0;40.39581596958175;0.033421397541787;26.966299615176528;0.7600584028996904;727.1813149354698;0.5776887758184281
100.0;41.84250263688214;-0.0081244251480608;27.613832861761065;0.7295669603286756;762.5237653172753;0.5322679496032233
100.0;39.45394934317469;0.0201901596958555;25.71037720360713;0.7591583867766619;661.0234959517614;0.5763214562133437
100.0;40.75650122623574;0.0081241443894296;29.15214034759756;0.7478573497029162;849.8472868460257;0.5592906155046699
100.0;42.26353408174905;0.045953949871787;27.767023491353736;0.8012739148154311;771.0075935693903;0.6420398865636467
100.0;38.04718418060836;-0.0192667539481939;27.44616903591249;0.7311445417095596;753.2921947478816;0.5345723408716818
100.0;41.434236479087446;-0.0046439003360076;28.31222140651636;0.7973254473159805;801.581880971603;0.6357278689376284
100.0;41.922113357414446;0.0545415246086691;28.37893484481272;0.7671466150847652;805.3639429261256;0.588513929036013
100.0;39.69370992585552;-0.0157843715182129;26.217078945980028;0.7533529272897357;687.3352284597491;0.5675406330560138
100.0;40.79758307414449;-0.0438704115394676;26.66159445326228;0.7322896470292682;710.8406187902259;0.5362481271462503
100.0;38.56894753612168;-0.0499013782297528;26.21808897386796;0.7425720716035946;687.3881894416568;0.551413281525654
100.0;39.8735882243346;0.0320300243169391;27.437085164360496;0.744834646155469;752.7936423163708;0.5547786501135428
100.0;40.103368357414446;-0.0466527718630988;27.40891326071045;0.7435118446464364;751.2485261331492;0.5528098631295465
100.0;36.81774414448669;0.0006936949155513;24.391279474038875;0.7675358085961839;594.9345143806702;0.5891112174773978
100.0;39.65587732889734;0.0013915210097908;25.51309537014435;0.7102670625158377;650.9180353660811;0.5044793000948768
100.0;38.337774701520914;-0.0847174344592775;27.15359794103544;0.740708983539724;737.317881143404;0.5486497982964512
100.0;39.73432752851711;0.0422390253161406;26.309115761995677;0.7669423756763112;692.1695721780892;0.588200607608024
100.0;40.23055985171103;0.0081205673446197;27.79204112978838;0.7364597732215202;772.397550159849;0.542372997573493
100.0;41.59856415779469;-0.0053410790432129;28.9275508304438;0.7879552195682831;836.8031970479095;0.6208734280449012
100.0;39.860590627376425;-0.0018569745866159;26.06935970389581;0.7709093002436781;679.6115153711065;0.5943011492021973
100.0;40.6372011634981;-0.0148560270138783;27.233691930572128;0.7133046185168068;741.6739761693095;0.5088034787974073
100.0;44.784926055555566;0.0203504356588889;24.50762213529336;0.6985005061023606;600.6235427263211;0.4879029570252539
110.0;39.54509740313112;-0.0692864532835029;26.350317773909318;0.7151696856897747;694.3392467860011;0.5114676793296111
