Frequency (GHz);LG (mV) mean;HG (mV) mean;LG (mV) std deviation;HG (mV) std deviation;LG (mV) variance;HG (mV) variance
100.0;28.093010248106054;-0.0247415132575757;21.96643732010197;0.818487073927397;482.5243685379687;0.6699210901862321
100.0;23.50394736742425;-0.0501724707981249;16.903725350583883;0.7569213297546635;285.7359307279723;0.572929899437568
100.0;24.736360615530305;0.0205799472692045;16.38101573163185;0.8298225384996375;268.3376763999702;0.6886054454019823
100.0;26.84972977651515;-0.0342207681377083;22.62510505120262;0.8324508324351049;511.8953785779544;0.6929743884218991
100.0;30.617954659090916;-0.0383850251144886;29.44994800625352;0.8430048941646847;867.2994375710356;0.7106572515856112
100.0;36.64568079734848;0.0208086116455492;35.191086065039286;0.823434392881841;1238.4125384370022;0.678044199380686
100.0;47.48143748106061;0.0067053896493939;41.066558836698775;0.8189337893858372;1686.462254688042;0.6706525513978467
100.0;63.32685090248084;0.0173424056994128;44.30267255653843;0.8680063621997491;1962.726795651864;0.7534350448192422
100.0;78.20645051325758;0.0420858094960606;49.32592506063663;0.8687048142692566;2433.0468830875407;0.7546480543345836
100.0;93.45854879734848;-0.005318685209659;48.81635907320244;0.8685896837695569;2383.0369131638336;0.7544480387508988
100.0;114.55593867992424;0.0127172373414583;52.37462734497874;0.8337559096358758;2743.101589525395;0.6951489168527467
100.0;125.69413328598483;-0.0180360670894886;56.7503355502885;0.877538497563741;3220.600585070338;0.770073814706428
100.0;141.04079864015154;0.0356077175035227;56.79440919751432;0.8764183873844026;3225.604916094699;0.7681091897454768
100.0;156.0191271060606;-0.079078721687803;60.87340566963316;0.7969728125106452;3705.571517819727;0.635165663881128
100.0;160.0766101723485;0.0448556051709469;60.73049951970347;0.8173004946404071;3688.193571912704;0.6679800985394541
100.0;156.26398985037878;-0.066358655505625;61.411900234099534;0.8299750719045897;3771.4214903629945;0.688858619983029
100.0;156.12941912310606;0.0087861032681249;60.140093801716176;0.7733952538274234;3616.8308824792207;0.5981402186427845
100.0;161.13167640719698;0.0272849219520833;61.26721572890117;0.7658307151618754;3753.671723171714;0.5864966842853495
100.0;150.77131297348487;-0.0138727591702083;56.56907883581107;0.7387153862513003;3200.0606803322075;0.5457004218844078
100.0;149.8982192310606;-0.0224272030478977;57.00157687918302;0.7958865759776732;3249.179766713412;0.6334354418214646
100.0;137.0001939810606;-0.0390765151514962;57.0084512431375;0.7701268793025654;3249.963513141186;0.5930954102243081
100.0;128.37098953787878;0.000231370110928;51.98870775872225;0.7607437306443129;2702.8257344218277;0.5787310237146268
100.0;124.2501511155303;0.0478652910676515;50.47491988705665;0.7386904175681372;2547.7175376047867;0.545663533006989
100.0;128.57354001325757;0.019423486337159;50.31782990303846;0.735018301682879;2531.8840061511114;0.5402519038087837
100.0;120.478835;0.2120432105263157;38.80437286092004;0.5852596648509084;1505.779353129308;0.3425288753013977
110.0;118.02001838977073;0.0243313836429982;53.24411165223998;0.7298482720351002;2834.935425636197;0.5326785001926215
110.0;110.62191221693122;0.0025828137894003;51.23580964975517;0.7088560305835004;2625.1081904659445;0.5024768720945965
110.0;112.44027104232804;-0.0374626661171252;47.87356357210125;0.7326955533196344;2291.87808909202;0.5368427738543653
